split_regime,design,pool,task,task_type,seed,outer_fold,candidate_count,eligible_candidate_count,anchor_scheme,selected_candidate,selected_representation,selected_family,oracle_candidate,anchor_utility,selected_utility,oracle_utility,oracle_opportunity_gain,selected_model_gain,same_unit_selection_gap,outer_utility_range,range_normalized_selection_loss,top3_hit,chance_adjusted_hit3,inner_rank_of_outer_oracle,reciprocal_rank,random_order_mrr_expectation,chance_adjusted_mrr,audit_fit_seconds,downstream_efficiency_per_second,selected_gain_per_audit_hour,opportunity_capture_fraction,cross_reference_candidate,cross_reference_utility,cross_fitted_selection_gap,paired_homogeneous_best_gain,homogeneous_normalized_selected_gain,homogeneous_normalized_oracle_opportunity,homogeneous_normalized_cross_fitted_gap,homogeneous_denominator_valid
scaffold,equal_K,Modern-augmented,clintox,classification,71,3,4,4,shared_morgan_linear,maccs__linear,maccs,linear,maccs__linear,0.7510494667574313,0.8194066258225551,0.8194066258225551,0.06835715906512374,0.06835715906512374,0.0,0.16292262309961425,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,110.54114530043444,0.0006183865643814266,2.226191631773136,1.0,maccs__linear,0.8194066258225551,0.0,0.06313818924438397,1.0826594788858945,1.0826594788858945,0.0,True
scaffold,equal_K,Modern-augmented,clintox,classification,71,3,8,8,shared_morgan_linear,molformer__linear,molformer,linear,rdkit2d__linear,0.7510494667574313,0.7899931926480599,0.8207680962105741,0.06971862945314278,0.038943725890628555,0.030774903562514222,0.1642840934876333,0.18732734806515836,0,-0.6,4,0.25,0.33973214285714287,-0.13590263691683574,113.96237960032886,0.000341724400869883,1.2302078431315788,0.5585842148087874,rdkit2d__linear,0.8207680962105741,0.030774903562514222,0.09558656682550493,0.40741839762611265,0.7293768545994067,0.321958456973294,True
scaffold,equal_K,Modern-augmented,clintox,classification,71,3,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,multiview__random_forest,0.7510494667574313,0.880786249149081,0.894571136827774,0.14352167007034267,0.12973678239164965,0.013784887678693014,0.23808713410483318,0.05789849892756251,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,120.21264930028701,0.001079227378705977,3.8852185633415175,0.9039525691699604,maccs__random_forest,0.8765316541865215,-0.0042545949625595325,0.09941570229180852,1.3049928673323818,1.4436519258202567,-0.04279600570613376,True
scaffold,equal_K,Modern-augmented,clintox,classification,71,3,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.7510494667574313,0.9330894032221466,0.9330894032221466,0.18203993646471528,0.18203993646471528,0.0,0.2929146811890174,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,185.2082171003567,0.0009828934121539291,3.538416283754145,1.0,multiview__lightgbm,0.9330894032221466,0.0,0.11277513047424548,1.614185110663985,1.614185110663985,0.0,True
scaffold,equal_K,Modern-augmented,esol,regression,11,1,4,4,shared_morgan_linear,maccs__linear,maccs,linear,chemberta_mtr__linear,-2.565254914196176,-1.3599322789190151,-1.0583734011003334,1.5068815130958426,1.2053226352771609,0.30155887781868174,1.5068815130958426,0.20012116095242152,1,1.0,3,0.3333333333333333,0.5208333333333334,-0.3913043478260871,122.01002419966972,0.009878882027796727,35.563975300068215,0.7998788390474456,maccs__linear,-1.3599322789190151,0.0,1.0294380221182555,1.1708549804649637,1.4637904183829935,0.0,True
scaffold,equal_K,Modern-augmented,esol,regression,11,1,8,8,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,-2.565254914196176,-0.6715642518967673,-0.6715642518967673,1.8936906622994087,1.8936906622994087,0.0,1.8936906622994087,0.0,1,1.0,1,1.0,0.33973214285714287,1.0,122.67177199950675,0.0154370531331937,55.573391279497315,1.0,rdkit2d__linear,-0.6715642518967673,0.0,1.0294380221182555,1.839538293332897,1.839538293332897,0.0,True
scaffold,equal_K,Modern-augmented,esol,regression,11,1,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,rdkit2d__linear,-2.565254914196176,-0.6832328233376749,-0.6715642518967673,1.8936906622994087,1.8820220908585013,0.011668571440907605,1.8936906622994087,0.006161814953838824,0,-0.23076923076923078,4,0.25,0.21129556207681208,0.0490734374781816,124.98803869955009,0.01505761759637305,54.20742334694298,0.993838185046158,rdkit2d__linear,-0.6715642518967673,0.011668571440907605,1.0294380221182555,1.8282033987688733,1.839538293332897,0.011334894564023779,True
scaffold,equal_K,Modern-augmented,esol,regression,11,1,32,32,shared_morgan_linear,rdkit2d__lightgbm,rdkit2d,lightgbm,rdkit2d__linear,-2.565254914196176,-0.695818331022376,-0.6715642518967673,1.8936906622994087,1.8694365831738,0.02425407912560873,1.8936906622994087,0.01280783583531297,0,-0.10344827586206896,11,0.09090909090909091,0.12682797485739125,-0.04113609107258558,148.617324499588,0.012578860435473542,45.28389756770475,0.9871921641646803,rdkit2d__linear,-0.6715642518967673,0.02425407912560873,1.0294380221182555,1.8159777888591049,1.839538293332897,0.023560504473791984,True
scaffold,equal_K,Modern-augmented,esol,regression,11,2,4,4,shared_morgan_linear,maccs__linear,maccs,linear,chemberta_mtr__linear,-2.7056892486308697,-1.4272813787669696,-0.9214509441163384,1.7842383045145311,1.2784078698639,0.5058304346506312,1.7842383045145311,0.28349936965845923,1,1.0,3,0.3333333333333333,0.5208333333333334,-0.3913043478260871,109.06437280063983,0.011721590075988593,42.19772427355893,0.7165006303413819,maccs__linear,-1.4272813787669696,0.0,0.8743160755440398,1.4621804466633141,2.04072457824168,0.0,True
scaffold,equal_K,Modern-augmented,esol,regression,11,2,8,8,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,-2.7056892486308697,-0.8583628907748124,-0.8583628907748124,1.8473263578560573,1.8473263578560573,0.0,1.8473263578560573,0.0,1,1.0,1,1.0,0.33973214285714287,1.0,109.7192603009753,0.016836846628281874,60.61264786181475,1.0,rdkit2d__linear,-0.8583628907748124,0.0,0.8820598375219364,2.0943322428622824,2.0943322428622824,0.0,True
scaffold,equal_K,Modern-augmented,esol,regression,11,2,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,rdkit2d__linear,-2.7056892486308697,-1.0272551380830546,-0.8583628907748124,1.8473263578560573,1.678434110547815,0.16889224730824215,1.8473263578560573,0.09142523549772828,1,1.0,3,0.3333333333333333,0.21129556207681208,0.15473194442505028,111.94392930116737,0.014993525071218955,53.97669025638824,0.9085747645022222,rdkit2d__linear,-0.8583628907748124,0.16889224730824215,0.8950477112384465,1.875245408119556,2.0639417705453664,0.18869636242581056,True
scaffold,equal_K,Modern-augmented,esol,regression,11,2,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,rdkit2d__extra_trees,-2.7056892486308697,-0.8743298920117457,-0.7678402658934997,1.93784898273737,1.831359356619124,0.10648962611824597,1.93784898273737,0.05495248962474141,0,-0.10344827586206896,5,0.2,0.12682797485739125,0.0838002398561247,133.47141880122945,0.013720985159725108,49.39554657501039,0.9450475103752303,rdkit2d__linear,-0.8583628907748124,0.015967001236933287,0.9292931632695276,1.9707014201803243,2.08529348899915,0.01718187743979162,True
scaffold,equal_K,Modern-augmented,esol,regression,11,3,4,4,shared_morgan_linear,chemberta_mtr__linear,chemberta_mtr,linear,chemberta_mtr__linear,-3.6631839360178273,-1.093013161340426,-1.093013161340426,2.5701707746774014,2.5701707746774014,0.0,2.5701707746774014,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,106.62255869997897,0.024105318855735813,86.77914788064892,1.0,maccs__linear,-1.6594894505164772,-0.5664762891760513,2.2438000541152565,1.1454544579244317,1.1454544579244317,-0.2524629091335931,True
scaffold,equal_K,Modern-augmented,esol,regression,11,3,8,8,shared_morgan_linear,chemberta_mtr__linear,chemberta_mtr,linear,rdkit2d__linear,-3.6631839360178273,-1.093013161340426,-0.8003434231430485,2.862840512874779,2.5701707746774014,0.2926697381973774,2.862840512874779,0.10223054231665353,1,1.0,2,0.5,0.33973214285714287,0.2427315753887762,107.26372539991279,0.02396122981087035,86.26042731913326,0.8977694576833107,rdkit2d__linear,-0.8003434231430485,0.2926697381973774,2.3057380605861812,1.1146846290180916,1.2416156725742589,0.12693104355616736,True
scaffold,equal_K,Modern-augmented,esol,regression,11,3,16,16,shared_morgan_linear,chemberta_mtr__linear_alt,chemberta_mtr,linear_alt,multiview__random_forest,-3.6631839360178273,-2.101975071283017,-0.7892903610097083,2.873893575008119,1.5612088647348101,1.312684710273309,2.873893575008119,0.45676176796809315,1,1.0,3,0.3333333333333333,0.21129556207681208,0.15473194442505028,109.52451789984478,0.014254423526999361,51.3159246971977,0.5432382320317479,rdkit2d__linear,-0.8003434231430485,1.3016316481399688,2.3057380605861812,0.6770972346867139,1.246409392347671,0.5645184378875451,True
scaffold,equal_K,Modern-augmented,esol,regression,11,3,32,32,shared_morgan_linear,rdkit2d__lightgbm,rdkit2d,lightgbm,rdkit2d__extra_trees,-3.6631839360178273,-0.7917219743566842,-0.6789740526612786,2.9842098833565487,2.871461961661143,0.1127479216954056,2.9842098833565487,0.03778149865536682,0,-0.10344827586206896,6,0.16666666666666666,0.12682797485739125,0.045625249850129876,132.8794450998539,0.021609527037860125,77.79429733629645,0.9622185013446206,rdkit2d__linear,-0.8003434231430485,-0.008621448786364283,2.3057380605861812,1.245354800159364,1.2942536424097895,-0.0037391275851049953,True
scaffold,equal_K,Modern-augmented,esol,regression,23,1,4,4,shared_morgan_linear,maccs__linear,maccs,linear,chemberta_mtr__linear,-2.565254914196176,-1.3599322789190151,-1.0068438153197248,1.5584110988764512,1.2053226352771609,0.35308846359929036,1.5584110988764512,0.2265695257519827,1,1.0,3,0.3333333333333333,0.5208333333333334,-0.3913043478260871,110.28122870012885,0.010929535783053463,39.34632881899247,0.7734304742478719,chemberta_mtr__linear,-1.0068438153197248,0.35308846359929036,1.0294380221182555,1.1708549804649637,1.5138464534948277,0.34299147302986416,True
scaffold,equal_K,Modern-augmented,esol,regression,23,1,8,8,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,-2.565254914196176,-0.6715642518967673,-0.6715642518967673,1.8936906622994087,1.8936906622994087,0.0,1.8936906622994087,0.0,1,1.0,1,1.0,0.33973214285714287,1.0,111.04206550022354,0.017053813379359344,61.39372816569363,1.0,rdkit2d__linear,-0.6715642518967673,0.0,1.0294380221182555,1.839538293332897,1.839538293332897,0.0,True
scaffold,equal_K,Modern-augmented,esol,regression,23,1,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,rdkit2d__linear,-2.565254914196176,-0.694593553348407,-0.6715642518967673,1.8936906622994087,1.8706613608477691,0.023029301451639728,1.8936906622994087,0.012161068283277216,1,1.0,3,0.3333333333333333,0.21129556207681208,0.15473194442505028,113.30797020008322,0.016509530243499104,59.43430887659678,0.9878389317167164,rdkit2d__linear,-0.6715642518967673,0.023029301451639728,1.0294380221182555,1.8171675425379605,1.839538293332897,0.022370750794936407,True
scaffold,equal_K,Modern-augmented,esol,regression,23,1,32,32,shared_morgan_linear,rdkit2d__lightgbm,rdkit2d,lightgbm,rdkit2d__linear,-2.565254914196176,-0.695818331022376,-0.6715642518967673,1.8936906622994087,1.8694365831738,0.02425407912560873,1.9128282315637348,0.012679695293794554,0,-0.10344827586206896,10,0.1,0.12682797485739125,-0.030724730161859722,138.27686389995506,0.013519518236444525,48.67026565120029,0.9871921641646803,rdkit2d__linear,-0.6715642518967673,0.02425407912560873,1.0294380221182555,1.8159777888591049,1.839538293332897,0.023560504473791984,True
scaffold,equal_K,Modern-augmented,esol,regression,23,2,4,4,shared_morgan_linear,chemberta_mtr__linear,chemberta_mtr,linear,chemberta_mtr__linear,-2.7056892486308697,-0.9371128071150792,-0.9371128071150792,1.7685764415157905,1.7685764415157905,0.0,1.7685764415157905,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,106.65923120011576,0.016581559998286123,59.693615993830036,1.0,chemberta_mtr__linear,-0.9371128071150792,0.0,0.8743160755440398,2.0228113047278704,2.0228113047278704,0.0,True
scaffold,equal_K,Modern-augmented,esol,regression,23,2,8,8,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,-2.7056892486308697,-0.8583628907748124,-0.8583628907748124,1.8473263578560573,1.8473263578560573,0.0,1.8473263578560573,0.0,1,1.0,1,1.0,0.33973214285714287,1.0,107.6142092004884,0.017166193680004046,61.79829724801457,1.0,rdkit2d__linear,-0.8583628907748124,0.0,0.8743160755440398,2.11288161058524,2.11288161058524,0.0,True
scaffold,equal_K,Modern-augmented,esol,regression,23,2,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,chemberta_mtr__linear_alt,-2.7056892486308697,-0.997582542341516,-0.8410932223085806,1.864596026322289,1.7081067062893536,0.15648932003293536,1.864596026322289,0.08392666176679,0,-0.23076923076923078,4,0.25,0.21129556207681208,0.0490734374781816,110.01212520059198,0.015526531308933954,55.89551271216224,0.916073338233165,rdkit2d__linear,-0.8583628907748124,0.13921965156670357,0.9087976300830685,1.879523724256658,2.05171752720334,0.15319103721031735,True
scaffold,equal_K,Modern-augmented,esol,regression,23,2,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,rdkit2d__extra_trees,-2.7056892486308697,-0.8743298920117457,-0.7232585151890986,1.9824307334417712,1.831359356619124,0.15107137682264715,1.9824307334417712,0.07620512246614052,0,-0.10344827586206896,5,0.2,0.12682797485739125,0.0838002398561247,137.3676538001746,0.013331809242976212,47.994513274714365,0.923794877533821,rdkit2d__linear,-0.8583628907748124,0.015967001236933287,0.9292931632695276,1.9707014201803243,2.1332673173522494,0.01718187743979162,True
scaffold,equal_K,Modern-augmented,esol,regression,23,3,4,4,shared_morgan_linear,chemberta_mtr__linear,chemberta_mtr,linear,maccs__linear,-3.6631839360178273,-2.5977427302913862,-1.6594894505164772,2.00369448550135,1.065441205726441,0.938253279774909,2.00369448550135,0.46826164695446454,1,1.0,2,0.5,0.5208333333333334,-0.0434782608695653,106.58796010003425,0.00999588700943812,35.985193233977235,0.5317383530453017,chemberta_mtr__linear,-2.5977427302913862,0.0,2.2438000541152565,0.47483785543741364,0.8929915487908385,0.0,True
scaffold,equal_K,Modern-augmented,esol,regression,23,3,8,8,shared_morgan_linear,chemberta_mtr__linear,chemberta_mtr,linear,rdkit2d__linear,-3.6631839360178273,-2.5977427302913862,-0.8003434231430485,2.862840512874779,1.065441205726441,1.7973993071483378,2.862840512874779,0.6278377363546582,1,1.0,2,0.5,0.33973214285714287,0.2427315753887762,107.34040530002676,0.009925816869690686,35.73294073088647,0.37216226364512245,rdkit2d__linear,-0.8003434231430485,1.7973993071483378,2.2810627459520667,0.4670810601844049,1.2550468056852555,0.7879657455008507,True
scaffold,equal_K,Modern-augmented,esol,regression,23,3,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,rdkit2d__random_forest,-3.6631839360178273,-0.7665905456085125,-0.7665905456085125,2.896593390409315,2.896593390409315,0.0,6.857676715413758,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,109.8005533995456,0.026380499011413015,94.96979644108686,1.0,rdkit2d__linear,-0.8003434231430485,-0.03375287753453604,2.299661205132438,1.2595739685239848,1.2595739685239848,-0.014677326146653938,True
scaffold,equal_K,Modern-augmented,esol,regression,23,3,32,32,shared_morgan_linear,rdkit2d__lightgbm,rdkit2d,lightgbm,rdkit2d__extra_trees,-3.6631839360178273,-0.7917219743566842,-0.7376570909209036,2.9255268450969236,2.871461961661143,0.05406488343578064,6.886610170101368,0.007850725117344196,0,-0.10344827586206896,5,0.2,0.12682797485739125,0.0838002398561247,141.800018299371,0.02025008174257676,72.90029427327634,0.9815196078181982,rdkit2d__linear,-0.8003434231430485,-0.008621448786364283,2.299661205132438,1.248645650608249,1.272155584730335,-0.003749008230917985,True
scaffold,equal_K,Modern-augmented,esol,regression,37,1,4,4,shared_morgan_linear,maccs__linear,maccs,linear,chemberta_mtr__linear,-2.565254914196176,-1.3599322789190151,-1.0282965314825452,1.5369583827136308,1.2053226352771609,0.33163574743646995,1.5369583827136308,0.21577405814380154,1,1.0,2,0.5,0.5208333333333334,-0.0434782608695653,106.8636935002869,0.011279065843573195,40.6046370368635,0.7842259418560581,chemberta_mtr__linear,-1.0282965314825452,0.33163574743646995,1.0294380221182555,1.1708549804649637,1.493007203630443,0.32215222316547937,True
scaffold,equal_K,Modern-augmented,esol,regression,37,1,8,8,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,-2.565254914196176,-0.6715642518967673,-0.6715642518967673,1.8936906622994087,1.8936906622994087,0.0,1.8936906622994087,0.0,1,1.0,1,1.0,0.33973214285714287,1.0,107.75122440024279,0.017574655627719638,63.2687602597907,1.0,rdkit2d__linear,-0.6715642518967673,0.0,1.0294380221182555,1.839538293332897,1.839538293332897,0.0,True
scaffold,equal_K,Modern-augmented,esol,regression,37,1,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,rdkit2d__linear,-2.565254914196176,-0.7092020194980624,-0.6715642518967673,1.8936906622994087,1.8560528946981136,0.03763776760129511,1.8936906622994087,0.0198753515294698,1,1.0,3,0.3333333333333333,0.21129556207681208,0.15473194442505028,110.44652090017917,0.01680499195058939,60.4979710221218,0.9801246484705197,rdkit2d__linear,-0.6715642518967673,0.03763776760129511,1.0294380221182555,1.8029768231009653,1.839538293332897,0.03656147023193157,True
scaffold,equal_K,Modern-augmented,esol,regression,37,1,32,32,shared_morgan_linear,rdkit2d__lightgbm,rdkit2d,lightgbm,rdkit2d__linear,-2.565254914196176,-0.695818331022376,-0.6715642518967673,1.8936906622994087,1.8694365831738,0.02425407912560873,1.8936906622994087,0.01280783583531297,0,-0.10344827586206896,9,0.1111111111111111,0.12682797485739125,-0.0179997334931948,146.02199690038105,0.012802431297040574,46.088752669346064,0.9871921641646803,rdkit2d__linear,-0.6715642518967673,0.02425407912560873,1.0294380221182555,1.8159777888591049,1.839538293332897,0.023560504473791984,True
scaffold,equal_K,Modern-augmented,esol,regression,37,2,4,4,shared_morgan_linear,chemberta_mtr__linear,chemberta_mtr,linear,maccs__linear,-2.7056892486308697,-2.414697445981134,-1.4272813787669696,1.2784078698639,0.29099180264973556,0.9874160672141645,1.2784078698639,0.7723795280754278,1,1.0,2,0.5,0.5208333333333334,-0.0434782608695653,106.51062609959627,0.0027320448044088493,9.835361295871857,0.22762047192396798,chemberta_mtr__linear,-2.414697445981134,0.0,0.8743160755440398,0.33282220330750184,1.4621804466633141,0.0,True
scaffold,equal_K,Modern-augmented,esol,regression,37,2,8,8,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,-2.7056892486308697,-0.8583628907748124,-0.8583628907748124,1.8473263578560573,1.8473263578560573,0.0,1.8473263578560573,0.0,1,1.0,1,1.0,0.33973214285714287,1.0,107.25554659951013,0.01722359744017653,62.00495078463551,1.0,rdkit2d__linear,-0.8583628907748124,0.0,0.8743160755440398,2.11288161058524,2.11288161058524,0.0,True
scaffold,equal_K,Modern-augmented,esol,regression,37,2,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,rdkit2d__linear,-2.7056892486308697,-1.0041425136102522,-0.8583628907748124,1.8473263578560573,1.7015467350206175,0.14577962283543977,1.8473263578560573,0.07891384335821831,0,-0.23076923076923078,4,0.25,0.21129556207681208,0.0490734374781816,109.7637099995627,0.015501906185818577,55.80686226894687,0.921086156641739,rdkit2d__linear,-0.8583628907748124,0.14577962283543977,0.9084105989461027,1.873103128689467,2.033580805859424,0.1604776771699568,True
scaffold,equal_K,Modern-augmented,esol,regression,37,2,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,rdkit2d__linear,-2.7056892486308697,-0.8743298920117457,-0.8583628907748124,1.8473263578560573,1.831359356619124,0.015967001236933287,1.8473263578560573,0.00864330288420471,0,-0.10344827586206896,9,0.1111111111111111,0.12682797485739125,-0.0179997334931948,136.95264169969596,0.013372209063588948,48.13995262892021,0.9913566971157907,rdkit2d__linear,-0.8583628907748124,0.015967001236933287,0.9292931632695276,1.9707014201803243,1.987883297620116,0.01718187743979162,True
scaffold,equal_K,Modern-augmented,esol,regression,37,3,4,4,shared_morgan_linear,chemberta_mtr__linear,chemberta_mtr,linear,chemberta_mtr__linear,-3.6631839360178273,-0.9605823497216994,-0.9605823497216994,2.7026015862961277,2.7026015862961277,0.0,2.7026015862961277,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,106.48347439966165,0.025380479004211712,91.36972441516217,1.0,chemberta_mtr__linear,-0.9605823497216994,0.0,2.2438000541152565,1.2044752300185586,1.2044752300185586,0.0,True
scaffold,equal_K,Modern-augmented,esol,regression,37,3,8,8,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,-3.6631839360178273,-0.8003434231430485,-0.8003434231430485,2.862840512874779,2.862840512874779,0.0,2.862840512874779,0.0,1,1.0,1,1.0,0.33973214285714287,1.0,107.32531769952038,0.026674419179358016,96.02790904568886,1.0,rdkit2d__linear,-0.8003434231430485,0.0,2.31665525412403,1.2357645824852224,1.2357645824852224,0.0,True
scaffold,equal_K,Modern-augmented,esol,regression,37,3,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,rdkit2d__random_forest,-3.6631839360178273,-0.7649303710816613,-0.7649303710816613,2.898253564936166,2.898253564936166,0.0,2.898253564936166,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,109.76156599947717,0.026404994667714298,95.05798080377149,1.0,rdkit2d__linear,-0.8003434231430485,-0.03541305206138723,2.31665525412403,1.2510508673126026,1.2510508673126026,-0.015286284827380392,True
scaffold,equal_K,Modern-augmented,esol,regression,37,3,32,32,shared_morgan_linear,rdkit2d__lightgbm,rdkit2d,lightgbm,rdkit2d__extra_trees,-3.6631839360178273,-0.7917219743566842,-0.7504451101253241,2.9127388258925033,2.871461961661143,0.04127686423136012,2.9127388258925033,0.01417115186037943,0,-0.10344827586206896,4,0.25,0.12682797485739125,0.1410627248651169,139.42740579938982,0.020594673946617386,74.14082620782258,0.9858288481396157,rdkit2d__linear,-0.8003434231430485,-0.008621448786364283,2.31665525412403,1.2394860895031599,1.2573035287435823,-0.0037215070179374664,True
scaffold,equal_K,Modern-augmented,esol,regression,53,1,4,4,shared_morgan_linear,chemberta_mtr__linear,chemberta_mtr,linear,chemberta_mtr__linear,-2.565254914196176,-0.9454845384563528,-0.9454845384563528,1.6197703757398232,1.6197703757398232,0.0,1.6197703757398232,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,107.0571005003294,0.015129966795008047,54.46788046202897,1.0,chemberta_mtr__linear,-0.9454845384563528,0.0,1.0294380221182555,1.5734510878147396,1.5734510878147396,0.0,True
scaffold,equal_K,Modern-augmented,esol,regression,53,1,8,8,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,-2.565254914196176,-0.6715642518967673,-0.6715642518967673,1.8936906622994087,1.8936906622994087,0.0,1.8936906622994087,0.0,1,1.0,1,1.0,0.33973214285714287,1.0,107.91207840014249,0.01754845880437521,63.17445169575076,1.0,rdkit2d__linear,-0.6715642518967673,0.0,1.0294380221182555,1.839538293332897,1.839538293332897,0.0,True
scaffold,equal_K,Modern-augmented,esol,regression,53,1,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,rdkit2d__linear,-2.565254914196176,-0.6910633722191426,-0.6715642518967673,1.8936906622994087,1.8741915419770334,0.01949912032237533,1.8936906622994087,0.010296887823636558,0,-0.23076923076923078,5,0.2,0.21129556207681208,-0.014321666689939613,110.42420780018438,0.01697265100935507,61.101543633678254,0.989703112176358,rdkit2d__linear,-0.6715642518967673,0.01949912032237533,1.0294380221182555,1.8205967738791542,1.839538293332897,0.018941519453742686,True
scaffold,equal_K,Modern-augmented,esol,regression,53,1,32,32,shared_morgan_linear,rdkit2d__lightgbm,rdkit2d,lightgbm,rdkit2d__linear,-2.565254914196176,-0.695818331022376,-0.6715642518967673,1.8936906622994087,1.8694365831738,0.02425407912560873,1.8936906622994087,0.01280783583531297,0,-0.10344827586206896,13,0.07692307692307693,0.12682797485739125,-0.05715356939677921,139.29667019972112,0.013420540350989257,48.31394526356132,0.9871921641646803,rdkit2d__linear,-0.6715642518967673,0.02425407912560873,1.0294380221182555,1.8159777888591049,1.839538293332897,0.023560504473791984,True
scaffold,equal_K,Modern-augmented,esol,regression,53,2,4,4,shared_morgan_linear,chemberta_mtr__linear,chemberta_mtr,linear,maccs__linear,-2.7056892486308697,-3.445547736104637,-1.4272813787669696,1.2784078698639,-0.7398584874737675,2.0182663573376676,2.0182663573376676,0.9999999999995045,1,1.0,2,0.5,0.5208333333333334,-0.0434782608695653,106.92181300010998,-0.006919621606799788,-24.91063778447924,-0.5787343029674349,chemberta_mtr__linear,-3.445547736104637,0.0,0.8743160755440398,-0.8462139816123059,1.4621804466633141,0.0,True
scaffold,equal_K,Modern-augmented,esol,regression,53,2,8,8,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,-2.7056892486308697,-0.8583628907748124,-0.8583628907748124,1.8473263578560573,1.8473263578560573,0.0,2.5871848453298245,0.0,1,1.0,1,1.0,0.33973214285714287,1.0,107.63782380014891,0.017162427598740634,61.784739355466286,1.0,rdkit2d__linear,-0.8583628907748124,0.0,0.8743160755440398,2.11288161058524,2.11288161058524,0.0,True
scaffold,equal_K,Modern-augmented,esol,regression,53,2,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,rdkit2d__linear,-2.7056892486308697,-1.0290187617467468,-0.8583628907748124,1.8473263578560573,1.676670486884123,0.17065587097193435,5.440098595862444,0.03136999595957656,0,-0.23076923076923078,4,0.25,0.21129556207681208,0.0490734374781816,109.98889590025647,0.01524399779778327,54.87839207201977,0.9076200746845882,rdkit2d__linear,-0.8583628907748124,0.17065587097193435,0.9186958304139765,1.8250550741354654,2.010813913266187,0.1857588391307214,True
scaffold,equal_K,Modern-augmented,esol,regression,53,2,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,rdkit2d__linear,-2.7056892486308697,-0.8743298920117457,-0.8583628907748124,1.8473263578560573,1.831359356619124,0.015967001236933287,5.440098595862444,0.002935057325812866,0,-0.10344827586206896,9,0.1111111111111111,0.12682797485739125,-0.0179997334931948,136.25196730031166,0.013440975516945324,48.38751186100316,0.9913566971157907,rdkit2d__linear,-0.8583628907748124,0.015967001236933287,0.9292931632695276,1.9707014201803243,1.987883297620116,0.01718187743979162,True
scaffold,equal_K,Modern-augmented,esol,regression,53,3,4,4,shared_morgan_linear,chemberta_mtr__linear,chemberta_mtr,linear,chemberta_mtr__linear,-3.6631839360178273,-0.9951186057872402,-0.9951186057872402,2.6680653302305872,2.6680653302305872,0.0,2.6680653302305872,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,106.48274659970775,0.02505631583922639,90.202737021215,1.0,chemberta_mtr__linear,-0.9951186057872402,0.0,2.2438000541152565,1.189083370123467,1.189083370123467,0.0,True
scaffold,equal_K,Modern-augmented,esol,regression,53,3,8,8,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,-3.6631839360178273,-0.8003434231430485,-0.8003434231430485,2.862840512874779,2.862840512874779,0.0,2.862840512874779,0.0,1,1.0,1,1.0,0.33973214285714287,1.0,107.21785279980395,0.02670115506062451,96.12415821824823,1.0,rdkit2d__linear,-0.8003434231430485,0.0,2.2858681384848962,1.2524084240363522,1.2524084240363522,0.0,True
