design,pool,task,task_type,seed,outer_fold,candidate_count,eligible_candidate_count,anchor_scheme,selected_candidate,selected_representation,selected_family,oracle_candidate,anchor_utility,selected_utility,oracle_utility,oracle_opportunity_gain,selected_model_gain,same_unit_selection_gap,outer_utility_range,range_normalized_selection_loss,top3_hit,chance_adjusted_hit3,inner_rank_of_outer_oracle,reciprocal_rank,random_order_mrr_expectation,chance_adjusted_mrr,audit_fit_seconds,downstream_efficiency_per_second,selected_gain_per_audit_hour,opportunity_capture_fraction,cross_reference_candidate,cross_reference_utility,cross_fitted_selection_gap,paired_homogeneous_best_gain,homogeneous_normalized_selected_gain,homogeneous_normalized_oracle_opportunity,homogeneous_normalized_cross_fitted_gap,homogeneous_denominator_valid
equal_K,Classical multiview,tdc_caco2_wang,regression,37,1,4,4,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,-1.2506871884640738,-0.5163999490947747,-0.5163999490947747,0.7342872393692991,0.7342872393692991,0.0,0.7342872393692991,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.2864070999203242,2.5637885358762786,9229.638729154603,1.0,rdkit2d__linear,-0.5163999490947747,0.0,0.6485751092492148,1.1321545167209761,1.1321545167209761,0.0,True
equal_K,Classical multiview,tdc_caco2_wang,regression,37,1,8,8,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,rdkit2d__random_forest,-1.2506871884640738,-0.4940966737058482,-0.4940966737058482,0.7565905147582256,0.7565905147582256,0.0,0.7565905147582256,0.0,1,1.0,1,1.0,0.33973214285714287,1.0,1.8981614997610436,0.3985912235884415,1434.9284049183893,1.0,multiview__random_forest,-0.4999595409696,-0.005862867263751792,0.662439612902884,1.1421275238096977,1.1421275238096977,-0.0088504176826927,True
equal_K,Classical multiview,tdc_caco2_wang,regression,37,1,16,16,shared_morgan_linear,rdkit2d__lightgbm,rdkit2d,lightgbm,multiview__extra_trees,-1.2506871884640738,-0.4677203415560546,-0.465767807606396,0.7849193808576778,0.7829668469080192,0.0019525339496585525,0.7849193808576778,0.0024875598657311026,0,-0.23076923076923078,5,0.2,0.21129556207681208,-0.014321666689939613,6.0529186997446205,0.1293536037318746,465.6729734347485,0.9975124401342658,multiview__lightgbm,-0.4713094121019944,-0.003589070545939821,0.6846386131409031,1.1436206370482342,1.1464725561661189,-0.005242284728105405,True
equal_K,Classical multiview,tdc_caco2_wang,regression,37,1,32,32,shared_morgan_linear,rdkit2d__linear_alt,rdkit2d,linear_alt,multiview__lightgbm_alt,-1.2506871884640738,-0.5029672878802748,-0.4572037656275363,0.7934834228365375,0.747719900583799,0.0457635222527385,0.7934834228365375,0.057674200790592184,0,-0.10344827586206896,7,0.14285714285714285,0.12682797485739125,0.01835739984584787,17.929737199912772,0.04170278081864115,150.13001094710813,0.9423257992093351,multiview__lightgbm_alt,-0.4572037656275363,0.0457635222527385,0.6906987293585346,1.0825557783756474,1.1488126285876639,0.06625685021201642,True
equal_K,Classical multiview,tdc_caco2_wang,regression,37,2,4,4,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,-1.2511676794586275,-0.4599808321972826,-0.4599808321972826,0.7911868472613449,0.7911868472613449,0.0,0.7911868472613449,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.2893696000101037,2.7341740363663622,9843.026530918904,1.0,rdkit2d__linear,-0.4599808321972826,0.0,0.6657379275530937,1.188435891236265,1.188435891236265,0.0,True
equal_K,Classical multiview,tdc_caco2_wang,regression,37,2,8,8,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,rdkit2d__linear,-1.2511676794586275,-0.5024699579291009,-0.4599808321972826,0.7911868472613449,0.7486977215295266,0.04248912573181829,0.7911868472613449,0.05370302334883175,0,-0.6,5,0.2,0.33973214285714287,-0.21162947937795812,1.889768200111574,0.39618495087668565,1426.265823156068,0.9462969766511004,multiview__random_forest,-0.5123651696404963,-0.009895211711395402,0.6657379275530937,1.1246132908205335,1.188435891236265,-0.014863524071348996,True
equal_K,Classical multiview,tdc_caco2_wang,regression,37,2,16,16,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,-1.2511676794586275,-0.4401240882137068,-0.4401240882137068,0.8110435912449208,0.8110435912449208,0.0,0.8110435912449208,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,6.072316300473173,0.13356412135213078,480.8308368676708,1.0,multiview__lightgbm,-0.4401240882137068,0.0,0.6657379275530937,1.2182625590010998,1.2182625590010998,0.0,True
equal_K,Classical multiview,tdc_caco2_wang,regression,37,2,32,32,shared_morgan_linear,multiview__xgboost,multiview,xgboost,multiview__lightgbm,-1.2511676794586275,-0.4849354437389662,-0.4401240882137068,0.8110435912449208,0.7662322357196614,0.04481135552525939,0.8110435912449208,0.05525147601058092,0,-0.10344827586206896,4,0.25,0.12682797485739125,0.1410627248651169,18.513273500604548,0.04138826316667553,148.99774740003193,0.9447485239893509,multiview__lightgbm_alt,-0.4928979922842043,-0.00796254854523809,0.6657379275530937,1.1509517544477788,1.2182625590010998,-0.011960485073314476,True
equal_K,Classical multiview,tdc_caco2_wang,regression,37,3,4,4,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,-1.3645124333845986,-0.5281048892671567,-0.5281048892671567,0.8364075441174419,0.8364075441174419,0.0,0.8364075441174419,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.2753144999733187,3.038007602935915,10936.827370569294,1.0,rdkit2d__linear,-0.5281048892671567,0.0,0.8017958952656835,1.043167655329901,1.043167655329901,0.0,True
equal_K,Classical multiview,tdc_caco2_wang,regression,37,3,8,8,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,multiview__random_forest,-1.3645124333845986,-0.4705354811498128,-0.4537912401663454,0.9107211932182532,0.8939769522347858,0.016744240983467384,0.9107211932182532,0.018385693786568402,1,1.0,3,0.3333333333333333,0.33973214285714287,-0.009691232814965117,1.8595667001791283,0.48074476282494777,1730.681146169812,0.9816143062134114,multiview__random_forest,-0.4537912401663454,0.016744240983467384,0.8322263528847331,1.0741992838078338,1.0943190996793537,0.02011981587151991,True
equal_K,Classical multiview,tdc_caco2_wang,regression,37,3,16,16,shared_morgan_linear,rdkit2d__lightgbm,rdkit2d,lightgbm,multiview__random_forest,-1.3645124333845986,-0.5104325369859287,-0.4537912401663454,0.9107211932182532,0.8540798963986699,0.0566412968195833,0.9107211932182532,0.06219389341250028,0,-0.23076923076923078,7,0.14285714285714285,0.21129556207681208,-0.08677321431064962,6.013620900281237,0.14202423308039377,511.2872390894176,0.9378061065874315,multiview__lightgbm,-0.4988237358398177,0.011608801146111014,0.8431991293997414,1.012904148758638,1.080078431611498,0.013767567756355625,True
equal_K,Classical multiview,tdc_caco2_wang,regression,37,3,32,32,shared_morgan_linear,rdkit2d__lightgbm,rdkit2d,lightgbm,rdkit2d__linear_alt,-1.3645124333845986,-0.5104325369859287,-0.4420572756578407,0.9224551577267579,0.8540798963986699,0.06837526132808802,0.9224551577267579,0.07412312756374381,0,-0.10344827586206896,20,0.05,0.12682797485739125,-0.08798721517085194,17.116032000456464,0.049899409885182065,179.63787558665544,0.9258768724361758,multiview__lightgbm_alt,-0.467729739936229,0.0427027970496997,0.8547153642838443,0.9992565151959016,1.0792542128918812,0.049961424392411455,True
equal_K,Classical multiview,tdc_caco2_wang,regression,53,1,4,4,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,-1.2506871884640738,-0.5163999490947747,-0.5163999490947747,0.7342872393692991,0.7342872393692991,0.0,0.7342872393692991,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.28450199950020694,2.580956340058218,9291.442824209586,1.0,rdkit2d__linear,-0.5163999490947747,0.0,0.6485751092492148,1.1321545167209761,1.1321545167209761,0.0,True
equal_K,Classical multiview,tdc_caco2_wang,regression,53,1,8,8,shared_morgan_linear,multiview__random_forest,multiview,random_forest,rdkit2d__random_forest,-1.2506871884640738,-0.5000229882569404,-0.4989562381633785,0.7517309503006953,0.7506642002071334,0.0010667500935618857,0.7517309503006953,0.0014190583654082123,1,1.0,2,0.5,0.33973214285714287,0.2427315753887762,1.8885739995166648,0.3974767207423421,1430.9161946724314,0.99858094163459,rdkit2d__random_forest,-0.4989562381633785,0.0010667500935618857,0.6564499462028329,1.1435208496082194,1.145145878446644,0.0016250288384246075,True
equal_K,Classical multiview,tdc_caco2_wang,regression,53,1,16,16,shared_morgan_linear,rdkit2d__lightgbm,rdkit2d,lightgbm,rdkit2d__lightgbm,-1.2506871884640738,-0.4677203415560546,-0.4677203415560546,0.7829668469080192,0.7829668469080192,0.0,0.7829668469080192,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,5.98486909974599,0.13082438961634932,470.96780261885755,1.0,multiview__lightgbm,-0.4713094121019944,-0.003589070545939821,0.6846386131409031,1.1436206370482342,1.1436206370482342,-0.005242284728105405,True
equal_K,Classical multiview,tdc_caco2_wang,regression,53,1,32,32,shared_morgan_linear,multiview__xgboost,multiview,xgboost,rdkit2d__lightgbm,-1.2506871884640738,-0.5011209574343314,-0.4677203415560546,0.7829668469080192,0.7495662310297424,0.03340061587827681,0.7829668469080192,0.042659042346601374,1,1.0,3,0.3333333333333333,0.12682797485739125,0.2365001998801039,16.922634199843735,0.04429370877949155,159.45735160616957,0.9573409576533441,multiview__lightgbm_alt,-0.4888345311312494,0.012286426303081965,0.6862627056709316,1.092243866431473,1.1409141724269336,0.017903386271107387,True
equal_K,Classical multiview,tdc_caco2_wang,regression,53,2,4,4,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,-1.2511676794586275,-0.4599808321972826,-0.4599808321972826,0.7911868472613449,0.7911868472613449,0.0,0.7911868472613449,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.2885910997865716,2.7415497146186056,9869.57897262698,1.0,rdkit2d__linear,-0.4599808321972826,0.0,0.6657379275530937,1.188435891236265,1.188435891236265,0.0,True
equal_K,Classical multiview,tdc_caco2_wang,regression,53,2,8,8,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,rdkit2d__linear,-1.2511676794586275,-0.5202653274501516,-0.4599808321972826,0.7911868472613449,0.7309023520084759,0.06028449525286905,0.7911868472613449,0.07619501696908225,0,-0.6,5,0.2,0.33973214285714287,-0.21162947937795812,1.9224184998311091,0.38019939574691364,1368.717824688889,0.9238049830308215,rdkit2d__random_forest,-0.5202653274501516,0.0,0.6657379275530937,1.0978829983367369,1.188435891236265,0.0,True
equal_K,Classical multiview,tdc_caco2_wang,regression,53,2,16,16,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,-1.2511676794586275,-0.4401240882137068,-0.4401240882137068,0.8110435912449208,0.8110435912449208,0.0,0.8110435912449208,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,6.08033210027497,0.13338804161835882,480.1969498260917,1.0,multiview__lightgbm,-0.4401240882137068,0.0,0.6657379275530937,1.2182625590010998,1.2182625590010998,0.0,True
equal_K,Classical multiview,tdc_caco2_wang,regression,53,2,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,-1.2511676794586275,-0.4401240882137068,-0.4401240882137068,0.8110435912449208,0.8110435912449208,0.0,0.8110435912449208,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,17.740760300192044,0.0457163941973863,164.57901911059068,1.0,multiview__lightgbm_alt,-0.462383458163548,-0.02225936994984118,0.6657379275530937,1.2182625590010998,1.2182625590010998,-0.03343563439693911,True
equal_K,Classical multiview,tdc_caco2_wang,regression,53,3,4,4,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,-1.3645124333845986,-0.5281048892671567,-0.5281048892671567,0.8364075441174419,0.8364075441174419,0.0,0.8364075441174419,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.2831478997832153,2.953959908435892,10634.255670369212,1.0,rdkit2d__linear,-0.5281048892671567,0.0,0.8017958952656835,1.043167655329901,1.043167655329901,0.0,True
equal_K,Classical multiview,tdc_caco2_wang,regression,53,3,8,8,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,multiview__random_forest,-1.3645124333845986,-0.5281048892671567,-0.4580510531781468,0.9064613802064518,0.8364075441174419,0.07005383608900989,0.9064613802064518,0.07728275866863456,1,1.0,3,0.3333333333333333,0.33973214285714287,-0.009691232814965117,1.8875276996986923,0.44312332171387914,1595.243958169965,0.9227172413312801,rdkit2d__random_forest,-0.4636796706447814,0.06442521862237532,0.8449497106431745,0.9898903255209942,1.0727992077971773,0.07624740006518843,True
equal_K,Classical multiview,tdc_caco2_wang,regression,53,3,16,16,shared_morgan_linear,rdkit2d__lightgbm,rdkit2d,lightgbm,multiview__extra_trees,-1.3645124333845986,-0.5104325369859287,-0.4533648357265404,0.9111475976580582,0.8540798963986699,0.057067701259388315,0.9111475976580582,0.06263277366478054,0,-0.23076923076923078,5,0.2,0.21129556207681208,-0.014321666689939613,6.1129274996928835,0.139717000805519,502.98120289986844,0.9373672263351507,multiview__lightgbm,-0.4988237358398177,0.011608801146111014,0.8474280362654291,1.0078494690387578,1.0751917079277173,0.013698863678466896,True
equal_K,Classical multiview,tdc_caco2_wang,regression,53,3,32,32,shared_morgan_linear,rdkit2d__lightgbm,rdkit2d,lightgbm,multiview__lightgbm_alt,-1.3645124333845986,-0.5104325369859287,-0.4420491350552478,0.9224632983293508,0.8540798963986699,0.06838340193068093,0.9224632983293508,0.07413129829062488,0,-0.10344827586206896,5,0.2,0.12682797485739125,0.0838002398561247,18.389436499797732,0.04644404935453373,167.19857767632143,0.9258687017092947,multiview__lightgbm_alt,-0.4420491350552478,0.06838340193068093,0.8581034537820796,0.9953111045461057,1.0750024303755055,0.0796913258293997,True
equal_K,Classical multiview,tdc_caco2_wang,regression,71,1,4,4,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,-1.2506871884640738,-0.5163999490947747,-0.5163999490947747,0.7342872393692991,0.7342872393692991,0.0,0.7342872393692991,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.2837299001403144,2.5879797617599283,9316.727142335742,1.0,rdkit2d__linear,-0.5163999490947747,0.0,0.6485751092492148,1.1321545167209761,1.1321545167209761,0.0,True
equal_K,Classical multiview,tdc_caco2_wang,regression,71,1,8,8,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,rdkit2d__random_forest,-1.2506871884640738,-0.4831418407984497,-0.4831418407984497,0.7675453476656241,0.7675453476656241,0.0,0.7675453476656241,0.0,1,1.0,1,1.0,0.33973214285714287,1.0,1.860586699913254,0.4125286651255807,1485.1031944520905,1.0,multiview__random_forest,-0.4996469520684664,-0.016505111270016692,0.6590170999528764,1.1646819903770451,1.1646819903770451,-0.02504504249009154,True
equal_K,Classical multiview,tdc_caco2_wang,regression,71,1,16,16,shared_morgan_linear,rdkit2d__lightgbm,rdkit2d,lightgbm,rdkit2d__extra_trees,-1.2506871884640738,-0.4677203415560546,-0.4520554579082232,0.7986317305558506,0.7829668469080192,0.015664883647831362,0.7986317305558506,0.019614652221379848,1,1.0,3,0.3333333333333333,0.21129556207681208,0.15473194442505028,6.247610999678725,0.12532259882189883,451.16135575883584,0.9803853477785955,multiview__lightgbm,-0.4713094121019944,-0.003589070545939821,0.6846386131409031,1.1436206370482342,1.1665011514497896,-0.005242284728105405,True
equal_K,Classical multiview,tdc_caco2_wang,regression,71,1,32,32,shared_morgan_linear,multiview__xgboost,multiview,xgboost,rdkit2d__xgboost,-1.2506871884640738,-0.4556076159046122,-0.4363899732136505,0.8142972152504233,0.7950795725594616,0.01921764269096171,0.8142972152504233,0.023600280500809586,0,-0.10344827586206896,4,0.25,0.12682797485739125,0.1410627248651169,19.113080999464724,0.04159871307936844,149.7553670857264,0.9763997194991614,multiview__lightgbm_alt,-0.4370931356236604,0.01851448028095176,0.687780700708952,1.1560073897681453,1.1839489162912835,0.026919162258940046,True
equal_K,Classical multiview,tdc_caco2_wang,regression,71,2,4,4,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,-1.2511676794586275,-0.4599808321972826,-0.4599808321972826,0.7911868472613449,0.7911868472613449,0.0,0.7911868472613449,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.29000799986533743,2.7281552496094084,9821.358898593871,1.0,rdkit2d__linear,-0.4599808321972826,0.0,0.6657379275530937,1.188435891236265,1.188435891236265,0.0,True
equal_K,Classical multiview,tdc_caco2_wang,regression,71,2,8,8,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,rdkit2d__linear,-1.2511676794586275,-0.502814117638349,-0.4599808321972826,0.7911868472613449,0.7483535618202785,0.04283328544106646,0.7911868472613449,0.054138015045722354,0,-0.6,5,0.2,0.33973214285714287,-0.21162947937795812,1.876352499937637,0.3988342072425895,1435.803146073322,0.9458619849542093,multiview__random_forest,-0.5118469646298031,-0.009032846991454013,0.6657379275530937,1.1240963310755583,1.188435891236265,-0.013568172425828374,True
equal_K,Classical multiview,tdc_caco2_wang,regression,71,2,16,16,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__lightgbm,-1.2511676794586275,-0.5011044891490383,-0.4401240882137068,0.8110435912449208,0.7500631903095892,0.06098040093533147,0.8110435912449208,0.07518757511128805,1,1.0,3,0.3333333333333333,0.21129556207681208,0.15473194442505028,6.023226700082884,0.12452846749056744,448.30248296604276,0.9248124248886191,multiview__lightgbm,-0.4401240882137068,0.06098040093533147,0.665944450914504,1.1263149490615465,1.217884750193744,0.09156980113219731,True
equal_K,Classical multiview,tdc_caco2_wang,regression,71,2,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__lightgbm,-1.2511676794586275,-0.5011044891490383,-0.4401240882137068,0.8110435912449208,0.7500631903095892,0.06098040093533147,0.8110435912449208,0.07518757511128805,0,-0.10344827586206896,6,0.16666666666666666,0.12682797485739125,0.045625249850129876,19.367965999932487,0.03872699850424168,139.41719461527006,0.9248124248886191,multiview__lightgbm_alt,-0.4629208920534489,0.03818359709558938,0.665944450914504,1.1263149490615465,1.217884750193744,0.05733751072353557,True
equal_K,Classical multiview,tdc_caco2_wang,regression,71,3,4,4,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,-1.3645124333845986,-0.5281048892671567,-0.5281048892671567,0.8364075441174419,0.8364075441174419,0.0,0.8364075441174419,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.28173070040065706,2.96881931194564,10687.749523004302,1.0,rdkit2d__linear,-0.5281048892671567,0.0,0.8017958952656835,1.043167655329901,1.043167655329901,0.0,True
equal_K,Classical multiview,tdc_caco2_wang,regression,71,3,8,8,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,multiview__random_forest,-1.3645124333845986,-0.5281048892671567,-0.4513019057016775,0.9132105276829211,0.8364075441174419,0.07680298356547921,0.9132105276829211,0.08410216618972458,1,1.0,3,0.3333333333333333,0.33973214285714287,-0.009691232814965117,1.885305500472894,0.4436456287363743,1597.1242634509474,0.9158978338101833,multiview__random_forest,-0.4513019057016775,0.07680298356547921,0.8294288206710038,1.008413890707092,1.1010113284273608,0.09259743772026872,True
equal_K,Classical multiview,tdc_caco2_wang,regression,71,3,16,16,shared_morgan_linear,rdkit2d__lightgbm,rdkit2d,lightgbm,multiview__extra_trees,-1.3645124333845986,-0.5104325369859287,-0.4505544685147296,0.913957964869869,0.8540798963986699,0.05987806847119914,0.913957964869869,0.06551512298452279,1,1.0,3,0.3333333333333333,0.21129556207681208,0.15473194442505028,6.125303600274489,0.1394347043239451,501.96493556620237,0.9344848770154055,multiview__lightgbm,-0.4988237358398177,0.011608801146111014,0.852965241464479,1.0013067999491716,1.0715066927002441,0.013609934592621324,True
equal_K,Classical multiview,tdc_caco2_wang,regression,71,3,32,32,shared_morgan_linear,rdkit2d__lightgbm,rdkit2d,lightgbm,multiview__extra_trees,-1.3645124333845986,-0.5104325369859287,-0.4505544685147296,0.913957964869869,0.8540798963986699,0.05987806847119914,0.913957964869869,0.06551512298452279,0,-0.10344827586206896,8,0.125,0.12682797485739125,-0.002093487657363624,19.138518900435876,0.04462622739209032,160.6544186115252,0.9344848770154055,multiview__lightgbm_alt,-0.4649043118153418,0.04552822517058691,0.852965241464479,1.0013067999491716,1.0715066927002441,0.053376413196413806,True
equal_K,Homogeneous Morgan,bace,classification,11,1,4,4,shared_morgan_linear,hom::order01,morgan512,linear,hom::order01,0.8123060053981106,0.8688849527665317,0.8688849527665317,0.05657894736842106,0.05657894736842106,0.0,0.05657894736842106,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.6220415999414391,0.09095685461189022,327.4446766028048,1.0,hom::order01,0.8688849527665317,0.0,0.05657894736842106,1.0,1.0,0.0,True
equal_K,Homogeneous Morgan,bace,classification,11,1,8,8,shared_morgan_linear,hom::order06,morgan512,bagging,hom::order05,0.8123060053981106,0.8828188259109311,0.8852058029689607,0.07289979757085008,0.07051282051282048,0.0023869770580295935,0.07289979757085008,0.03274326044152574,1,1.0,2,0.5,0.33973214285714287,0.2427315753887762,2.585240899934432,0.027275145041457786,98.19052214924803,0.967256739558025,hom::order05,0.8852058029689607,0.0023869770580295935,0.07289979757085008,0.967256739558025,1.0,0.032743260441974904,True
equal_K,Homogeneous Morgan,bace,classification,11,1,16,16,shared_morgan_linear,hom::order11,morgan512,bagging,hom::order05,0.8123060053981106,0.8791919703103914,0.8852058029689607,0.07289979757085008,0.06688596491228083,0.006013832658569251,0.07289979757085008,0.0824945042219358,0,-0.23076923076923078,6,0.16666666666666666,0.21129556207681208,-0.056585069468687126,15.162323800264858,0.0044113267724247155,15.880776380728978,0.9175054957769326,hom::order12,0.877252024291498,-0.001939946018893468,0.07289979757085008,0.9175054957769326,1.0,-0.026611130394540085,True
equal_K,Homogeneous Morgan,bace,classification,11,1,32,32,shared_morgan_linear,hom::order11,morgan512,bagging,hom::order05,0.8123060053981106,0.8791919703103914,0.8852058029689607,0.07289979757085008,0.06688596491228083,0.006013832658569251,0.07289979757085008,0.0824945042219358,0,-0.10344827586206896,6,0.16666666666666666,0.12682797485739125,0.045625249850129876,26.821826200350188,0.0024937140526027106,8.977370589369757,0.9175054957769326,hom::order12,0.877252024291498,-0.001939946018893468,0.07289979757085008,0.9175054957769326,1.0,-0.026611130394540085,True
equal_K,Homogeneous Morgan,bace,classification,11,2,4,4,shared_morgan_linear,hom::order01,morgan512,linear,hom::order01,0.8140691059032309,0.8768985855211651,0.8768985855211651,0.06282947961793417,0.06282947961793417,0.0,0.06282947961793417,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.5303147999802597,0.11847581779779279,426.51294407205404,1.0,hom::order01,0.8768985855211651,0.0,0.06282947961793417,1.0,1.0,0.0,True
equal_K,Homogeneous Morgan,bace,classification,11,2,8,8,shared_morgan_linear,hom::order06,morgan512,bagging,hom::order06,0.8140691059032309,0.8820267237329714,0.8820267237329714,0.06795761782974052,0.06795761782974052,0.0,0.06795761782974052,0.0,1,1.0,1,1.0,0.33973214285714287,1.0,2.309070199960841,0.02943072836455687,105.95062211240473,1.0,hom::order05,0.8791429615324391,-0.002883762200532325,0.06795761782974052,1.0,1.0,-0.04243471582181173,True
equal_K,Homogeneous Morgan,bace,classification,11,2,16,16,shared_morgan_linear,hom::order11,morgan512,bagging,hom::order06,0.8140691059032309,0.8808523409363745,0.8820267237329714,0.06795761782974052,0.06678323503314365,0.0011743827965968734,0.06795761782974052,0.017281105990528747,1,1.0,3,0.3333333333333333,0.21129556207681208,0.15473194442505028,13.756723799742756,0.004854588636459537,17.476519091254332,0.982718894009217,hom::order12,0.8816874575917324,0.0008351166553578482,0.06795761782974052,0.982718894009217,1.0,0.01228878648233566,True
equal_K,Homogeneous Morgan,bace,classification,11,2,32,32,shared_morgan_linear,hom::order11,morgan512,bagging,hom::order06,0.8140691059032309,0.8808523409363745,0.8820267237329714,0.06795761782974052,0.06678323503314365,0.0011743827965968734,0.06795761782974052,0.017281105990528747,1,1.0,3,0.3333333333333333,0.12682797485739125,0.2365001998801039,24.757916899980046,0.002697449680558443,9.710818850010394,0.982718894009217,hom::order12,0.8816874575917324,0.0008351166553578482,0.06795761782974052,0.982718894009217,1.0,0.01228878648233566,True
equal_K,Homogeneous Morgan,bace,classification,11,3,4,4,shared_morgan_linear,hom::order01,morgan512,linear,hom::order01,0.7952669902912621,0.8605955937266617,0.8605955937266617,0.06532860343539959,0.06532860343539959,0.0,0.06532860343539959,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.5756503997836256,0.11348659439818887,408.5517398334799,1.0,hom::order01,0.8605955937266617,0.0,0.06532860343539959,1.0,1.0,0.0,True
equal_K,Homogeneous Morgan,bace,classification,11,3,8,8,shared_morgan_linear,hom::order06,morgan512,bagging,hom::order07,0.7952669902912621,0.8658793876026885,0.8769324122479462,0.08166542195668403,0.07061239731142632,0.011053024645257703,0.08166542195668403,0.13534522176331823,1,1.0,3,0.3333333333333333,0.33973214285714287,-0.009691232814965117,2.4942492998670773,0.02831008003698322,101.9162881331396,0.8646547782350245,hom::order05,0.8702389843166544,0.0043595967139659075,0.08166542195668403,0.8646547782350245,1.0,0.05338363054412762,True
equal_K,Homogeneous Morgan,bace,classification,11,3,16,16,shared_morgan_linear,hom::order06,morgan512,bagging,hom::order11,0.7952669902912621,0.8658793876026885,0.8889749813293503,0.09370799103808813,0.07061239731142632,0.02309559372666181,0.09370799103808813,0.24646343892942935,0,-0.23076923076923078,6,0.16666666666666666,0.21129556207681208,-0.056585069468687126,14.013762600137852,0.005038789319203375,18.139641549132147,0.7535365610679405,hom::order12,0.886398431665422,0.020519044062733527,0.09370799103808813,0.7535365610679405,1.0,0.2189679218967937,True
equal_K,Homogeneous Morgan,bace,classification,11,3,32,32,shared_morgan_linear,hom::order06,morgan512,bagging,hom::order23,0.7952669902912621,0.8658793876026885,0.8908047050037341,0.09553771471247197,0.07061239731142632,0.024925317401045644,0.09553771471247197,0.2608950556939674,0,-0.10344827586206896,16,0.0625,0.12682797485739125,-0.07367159391860388,25.059121399885044,0.0028178321252615925,10.144195650941732,0.7391049443033018,hom::order12,0.886398431665422,0.020519044062733527,0.09553771471247197,0.7391049443033018,1.0,0.21477428180574712,True
equal_K,Homogeneous Morgan,bace,classification,23,1,4,4,shared_morgan_linear,hom::order01,morgan512,linear,hom::order01,0.8250503307448951,0.8722461892436008,0.8722461892436008,0.04719585849870567,0.04719585849870567,0.0,0.04719585849870567,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.6619850002462038,0.0712944530180483,256.66003086497386,1.0,hom::order01,0.8722461892436008,0.0,0.04719585849870567,1.0,1.0,0.0,True
equal_K,Homogeneous Morgan,bace,classification,23,1,8,8,shared_morgan_linear,hom::order07,morgan512,bagging,hom::order06,0.8250503307448951,0.8819672131147541,0.8926948518838078,0.06764452113891273,0.056916882369859034,0.010727638769053693,0.06764452113891273,0.1585884353718042,1,1.0,2,0.5,0.33973214285714287,0.2427315753887762,2.6689849003450936,0.02132529200989478,76.7710512356212,0.8414115646258513,hom::order07,0.8819672131147541,0.0,0.06764452113891273,0.8414115646258513,1.0,0.0,True
equal_K,Homogeneous Morgan,bace,classification,23,1,16,16,shared_morgan_linear,hom::order12,morgan512,bagging,hom::order06,0.8250503307448951,0.8830601092896175,0.8926948518838078,0.06764452113891273,0.058009778544722446,0.009634742594190282,0.06764452113891273,0.14243197278700864,0,-0.23076923076923078,7,0.14285714285714285,0.21129556207681208,-0.08677321431064962,15.231802700553086,0.0038084644139078846,13.710471890068387,0.8575680272108858,hom::order11,0.8831751509922348,0.00011504170261722457,0.06764452113891273,0.8575680272108858,1.0,0.0017006802721092288,True
