design,pool,task,task_type,seed,outer_fold,candidate_count,eligible_candidate_count,anchor_scheme,selected_candidate,selected_representation,selected_family,oracle_candidate,anchor_utility,selected_utility,oracle_utility,oracle_opportunity_gain,selected_model_gain,same_unit_selection_gap,outer_utility_range,range_normalized_selection_loss,top3_hit,chance_adjusted_hit3,inner_rank_of_outer_oracle,reciprocal_rank,random_order_mrr_expectation,chance_adjusted_mrr,audit_fit_seconds,downstream_efficiency_per_second,selected_gain_per_audit_hour,opportunity_capture_fraction,nominal_candidate_count,budget_seconds,budget_utilization,cross_reference_candidate,cross_reference_utility,cross_fitted_selection_gap,paired_homogeneous_best_gain,homogeneous_normalized_selected_gain,homogeneous_normalized_oracle_opportunity,homogeneous_normalized_cross_fitted_gap,homogeneous_denominator_valid
equal_budget_from_K16,Homogeneous Morgan,clintox,classification,71,1,16,14,shared_morgan_linear,hom::order06,morgan512,bagging,hom::order06,0.7467287866772404,0.8931403647898494,0.8931403647898494,0.14641157811260896,0.14641157811260896,0.0,0.14641157811260896,0.0,1,1.0,1,1.0,0.23225445189730903,1.0,11.802250800537875,0.012405394579984389,44.6594204879438,1.0,16,12.265518199419601,0.9622300997520311,hom::order12,0.8578509119746233,-0.03528945281522611,0.14641157811260896,1.0,1.0,-0.24102911306702854,True
equal_budget_from_K32,Homogeneous Morgan,clintox,classification,71,1,32,32,shared_morgan_linear,hom::order06,morgan512,bagging,hom::order06,0.7467287866772404,0.8931403647898494,0.8931403647898494,0.14641157811260896,0.14641157811260896,0.0,0.14641157811260896,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,37.12072090129368,0.003944200827939913,14.199122980583686,1.0,32,39.779335000377614,0.9331659491276388,hom::order26,0.8646907216494846,-0.0284496431403648,0.14641157811260896,1.0,1.0,-0.19431279620853098,True
equal_budget_from_K16,Homogeneous Morgan,clintox,classification,71,2,16,14,shared_morgan_linear,hom::order13,morgan512,boosting,hom::order04,0.7267085751128304,0.8295857511283043,0.8431254029658285,0.11641682785299812,0.10287717601547397,0.013539651837524147,0.11641682785299812,0.11630321910595807,0,-0.2727272727272727,9,0.1111111111111111,0.23225445189730903,-0.15779100391474263,11.259702600305898,0.009136757840538261,32.892328225937746,0.8836967808930429,16,12.265518199419601,0.9179964855328088,hom::order12,0.8311774661508703,0.0015917150225659427,0.11641682785299812,0.8836967808930429,1.0,0.013672551055727384,True
equal_budget_from_K32,Homogeneous Morgan,clintox,classification,71,2,32,32,shared_morgan_linear,hom::order27,morgan512,boosting,hom::order04,0.7267085751128304,0.8145349774339137,0.8431254029658285,0.11641682785299812,0.0878264023210833,0.02859042553191482,0.11641682785299812,0.24558670820142034,0,-0.10344827586206896,22,0.045454545454545456,0.12682797485739125,-0.09319289562621487,34.216215500142425,0.002566806440668978,9.240503186408322,0.7544132917964701,32,39.779335000377614,0.8601505153320844,hom::order26,0.8211033204384268,0.006568343004513144,0.11641682785299812,0.7544132917964701,1.0,0.056420906888195954,True
equal_budget_from_K16,Homogeneous Morgan,clintox,classification,71,3,16,14,shared_morgan_linear,hom::order12,morgan512,bagging,hom::order11,0.7510494667574313,0.8191229861583845,0.8504651690492399,0.09941570229180852,0.06807351940095319,0.03134218289085533,0.09941570229180852,0.3152639086986819,0,-0.2727272727272727,5,0.2,0.23225445189730903,-0.04201190352326834,11.201268200296909,0.006077304657266289,21.87829676615864,0.6847360912981468,16,12.265518199419601,0.9132323655780763,hom::order12,0.8191229861583845,0.0,0.09941570229180852,0.6847360912981468,1.0,0.0,True
equal_budget_from_K32,Homogeneous Morgan,clintox,classification,71,3,32,32,shared_morgan_linear,hom::order12,morgan512,bagging,hom::order23,0.7510494667574313,0.8191229861583845,0.8638245972316768,0.11277513047424548,0.06807351940095319,0.04470161107329229,0.12457454050374406,0.3588342440772636,0,-0.10344827586206896,6,0.16666666666666666,0.12682797485739125,0.045625249850129876,35.14866900048219,0.0019367310722354612,6.9722318600476605,0.6036217303822954,32,39.779335000377614,0.8835911661205128,hom::order26,0.8441683685046517,0.025045382346267187,0.11277513047424548,0.6036217303822954,1.0,0.22208249496981797,True
equal_budget_from_K16,Homogeneous Morgan,esol,regression,11,1,16,13,shared_morgan_linear,hom::order05,morgan512,bagging,hom::order03,-2.565254914196176,-1.7412940714084448,-1.5358168920779205,1.0294380221182555,0.8239608427877312,0.20547717933052434,1.0294380221182555,0.19960131150733887,0,-0.30000000000000004,4,0.25,0.24462567347182732,0.00711478579484425,3.223600999801417,0.2556026142312555,920.1694112325198,0.8003986884924672,16,6.424677600210995,0.5017529595096802,hom::order03,-1.5358168920779205,0.20547717933052434,1.0294380221182555,0.8003986884924672,1.0,0.19960131150753277,True
equal_budget_from_K32,Homogeneous Morgan,esol,regression,11,1,32,32,shared_morgan_linear,hom::order14,morgan512,boosting,hom::order03,-2.565254914196176,-1.7093423289853782,-1.5358168920779205,1.0294380221182555,0.8559125852107978,0.1735254369074577,1.0294380221182555,0.16856326770428495,0,-0.10344827586206896,17,0.058823529411764705,0.12682797485739125,-0.07788207075750037,18.401821099687364,0.04651238486528593,167.44458551502936,0.8314367322955513,32,18.520464200002603,0.9935939456466095,hom::order03,-1.5358168920779205,0.1735254369074577,1.0294380221182555,0.8314367322955513,1.0,0.1685632677044487,True
equal_budget_from_K16,Homogeneous Morgan,esol,regression,11,2,16,13,shared_morgan_linear,hom::order03,morgan512,linear,hom::order09,-2.7056892486308697,-1.83137317308683,-1.8106415373924232,0.8950477112384465,0.8743160755440398,0.020731635694406725,0.8950477112384465,0.02316260399761027,0,-0.30000000000000004,4,0.25,0.24462567347182732,0.00711478579484425,2.8993003003997706,0.30156106127519267,1085.6198205906937,0.9768373960023639,16,6.424677600210995,0.4512756095814915,hom::order03,-1.83137317308683,0.0,0.8950477112384465,0.9768373960023639,1.0,0.0,True
equal_budget_from_K32,Homogeneous Morgan,esol,regression,11,2,32,32,shared_morgan_linear,hom::order03,morgan512,linear,hom::order20,-2.7056892486308697,-1.83137317308683,-1.776396085361342,0.9292931632695276,0.8743160755440398,0.054977087725487817,0.9292931632695276,0.059160112113601525,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,17.309827400604256,0.050509808983625046,181.83531234105016,0.9408398878863348,32,18.520464200002603,0.9346324807885659,hom::order03,-1.83137317308683,0.0,0.9292931632695276,0.9408398878863348,1.0,0.0,True
equal_budget_from_K16,Homogeneous Morgan,esol,regression,11,3,16,13,shared_morgan_linear,hom::order03,morgan512,linear,hom::order05,-3.6631839360178273,-1.4193838819025708,-1.357445875431646,2.3057380605861812,2.2438000541152565,0.061938006470924734,2.3057380605861812,0.02686255109791246,0,-0.30000000000000004,6,0.16666666666666666,0.24462567347182732,-0.10320579356128418,3.2110895001096633,0.6987659652708613,2515.557474975101,0.9731374489020759,16,6.424677600210995,0.49980554666341653,hom::order03,-1.4193838819025708,0.0,2.3057380605861812,0.9731374489020759,1.0,0.0,True
equal_budget_from_K32,Homogeneous Morgan,esol,regression,11,3,32,31,shared_morgan_linear,hom::order03,morgan512,linear,hom::order05,-3.6631839360178273,-1.4193838819025708,-1.357445875431646,2.3057380605861812,2.2438000541152565,0.061938006470924734,2.3057380605861812,0.02686255109791246,0,-0.10714285714285714,8,0.125,0.12991113533666193,-0.0056444066073207235,18.34307850070763,0.12232407193965268,440.36665898274964,0.9731374489020759,32,18.520464200002603,0.9904221785491236,hom::order03,-1.4193838819025708,0.0,2.3057380605861812,0.9731374489020759,1.0,0.0,True
equal_budget_from_K16,Homogeneous Morgan,esol,regression,23,1,16,13,shared_morgan_linear,hom::order09,morgan512,bagging,hom::order03,-2.565254914196176,-1.8124084704375207,-1.5358168920779205,1.0294380221182555,0.7528464437586553,0.27659157835960024,1.0294380221182555,0.2686821085063423,0,-0.30000000000000004,5,0.2,0.24462567347182732,-0.05907756181883279,2.925396600039674,0.2573485057542096,926.4546207151545,0.7313178914933967,16,6.424677600210995,0.45533749428042897,hom::order03,-1.5358168920779205,0.27659157835960024,1.0294380221182555,0.7313178914933967,1.0,0.26868210850660335,True
equal_budget_from_K32,Homogeneous Morgan,esol,regression,23,1,32,32,shared_morgan_linear,hom::order14,morgan512,boosting,hom::order03,-2.565254914196176,-1.7093423289853782,-1.5358168920779205,1.0294380221182555,0.8559125852107978,0.1735254369074577,1.0294380221182555,0.16856326770428495,0,-0.10344827586206896,19,0.05263157894736842,0.12682797485739125,-0.08497340017037866,18.50728779949713,0.046247326700893154,166.49037612321538,0.8314367322955513,32,18.520464200002603,0.9992885491225717,hom::order03,-1.5358168920779205,0.1735254369074577,1.0294380221182555,0.8314367322955513,1.0,0.1685632677044487,True
equal_budget_from_K16,Homogeneous Morgan,esol,regression,23,2,16,13,shared_morgan_linear,hom::order03,morgan512,linear,hom::order09,-2.7056892486308697,-1.83137317308683,-1.7968916185478012,0.9087976300830685,0.8743160755440398,0.03448155453902868,0.9087976300830685,0.037941950328192385,0,-0.30000000000000004,4,0.25,0.24462567347182732,0.00711478579484425,3.0017570995260003,0.29126809617010674,1048.5651462123844,0.9620580496717659,16,6.424677600210995,0.46722299332614275,hom::order03,-1.83137317308683,0.0,0.9087976300830685,0.9620580496717659,1.0,0.0,True
equal_budget_from_K32,Homogeneous Morgan,esol,regression,23,2,32,32,shared_morgan_linear,hom::order03,morgan512,linear,hom::order20,-2.7056892486308697,-1.83137317308683,-1.776396085361342,0.9292931632695276,0.8743160755440398,0.054977087725487817,0.9292931632695276,0.059160112113601525,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,18.222173099289645,0.04798088958874632,172.73120251948674,0.9408398878863348,32,18.520464200002603,0.9838939727702443,hom::order03,-1.83137317308683,0.0,0.9292931632695276,0.9408398878863348,1.0,0.0,True
equal_budget_from_K16,Homogeneous Morgan,esol,regression,23,3,16,13,shared_morgan_linear,hom::order03,morgan512,linear,hom::order09,-3.6631839360178273,-1.4193838819025708,-1.3635227308853892,2.299661205132438,2.2438000541152565,0.05586115101718159,2.299661205132438,0.024291035084857308,1,1.0,3,0.3333333333333333,0.24462567347182732,0.11743536515097264,3.259571899659929,0.688372621677513,2478.1414380390465,0.9757089649151321,16,6.424677600210995,0.5073518240904229,hom::order03,-1.4193838819025708,0.0,2.299661205132438,0.9757089649151321,1.0,0.0,True
equal_budget_from_K32,Homogeneous Morgan,esol,regression,23,3,32,29,shared_morgan_linear,hom::order03,morgan512,linear,hom::order09,-3.6631839360178273,-1.4193838819025708,-1.3635227308853892,2.299661205132438,2.2438000541152565,0.05586115101718159,2.299661205132438,0.024291035084857308,0,-0.11538461538461538,6,0.16666666666666666,0.13660875164093303,0.034813782376020966,18.199468999635425,0.12328931432890733,443.8415315840664,0.9757089649151321,32,18.520464200002603,0.9826680801895271,hom::order03,-1.4193838819025708,0.0,2.299661205132438,0.9757089649151321,1.0,0.0,True
equal_budget_from_K16,Homogeneous Morgan,esol,regression,37,1,16,13,shared_morgan_linear,hom::order09,morgan512,bagging,hom::order03,-2.565254914196176,-1.819382099439209,-1.5358168920779205,1.0294380221182555,0.7458728147569671,0.28356520736128843,1.0294380221182555,0.2754563181739937,0,-0.30000000000000004,5,0.2,0.24462567347182732,-0.05907756181883279,3.0196564996149364,0.24700584813275286,889.2210532779103,0.7245436818257387,16,6.424677600210995,0.470009031973179,hom::order03,-1.5358168920779205,0.28356520736128843,1.0294380221182555,0.7245436818257387,1.0,0.2754563181742613,True
equal_budget_from_K32,Homogeneous Morgan,esol,regression,37,1,32,32,shared_morgan_linear,hom::order14,morgan512,boosting,hom::order03,-2.565254914196176,-1.7093423289853782,-1.5358168920779205,1.0294380221182555,0.8559125852107978,0.1735254369074577,1.0294380221182555,0.16856326770428495,0,-0.10344827586206896,19,0.05263157894736842,0.12682797485739125,-0.08497340017037866,17.78156899986788,0.048134817867712204,173.28534432376395,0.8314367322955513,32,18.520464200002603,0.9601038509534432,hom::order03,-1.5358168920779205,0.1735254369074577,1.0294380221182555,0.8314367322955513,1.0,0.1685632677044487,True
equal_budget_from_K16,Homogeneous Morgan,esol,regression,37,2,16,13,shared_morgan_linear,hom::order03,morgan512,linear,hom::order09,-2.7056892486308697,-1.83137317308683,-1.797278649684767,0.9084105989461027,0.8743160755440398,0.03409452340206287,0.9084105989461027,0.03753206252941157,0,-0.30000000000000004,4,0.25,0.24462567347182732,0.00711478579484425,3.123642799793741,0.2799027070578532,1007.6497454082715,0.9624679374705472,16,6.424677600210995,0.48619448230229584,hom::order03,-1.83137317308683,0.0,0.9084105989461027,0.9624679374705472,1.0,0.0,True
equal_budget_from_K32,Homogeneous Morgan,esol,regression,37,2,32,32,shared_morgan_linear,hom::order03,morgan512,linear,hom::order20,-2.7056892486308697,-1.83137317308683,-1.776396085361342,0.9292931632695276,0.8743160755440398,0.054977087725487817,0.9292931632695276,0.059160112113601525,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,18.15703160036355,0.04815302934905581,173.35090565660093,0.9408398878863348,32,18.520464200002603,0.9803767013766856,hom::order03,-1.83137317308683,0.0,0.9292931632695276,0.9408398878863348,1.0,0.0,True
equal_budget_from_K16,Homogeneous Morgan,esol,regression,37,3,16,13,shared_morgan_linear,hom::order03,morgan512,linear,hom::order05,-3.6631839360178273,-1.4193838819025708,-1.346528681893797,2.31665525412403,2.2438000541152565,0.07285520000877388,2.31665525412403,0.031448442697310314,1,1.0,2,0.5,0.24462567347182732,0.3380765238632295,2.935824299347585,0.7642828130463686,2751.418126966927,0.9685515573026762,16,6.424677600210995,0.4569605639434995,hom::order03,-1.4193838819025708,0.0,2.31665525412403,0.9685515573026762,1.0,0.0,True
equal_budget_from_K32,Homogeneous Morgan,esol,regression,37,3,32,32,shared_morgan_linear,hom::order03,morgan512,linear,hom::order05,-3.6631839360178273,-1.4193838819025708,-1.346528681893797,2.31665525412403,2.2438000541152565,0.07285520000877388,2.31665525412403,0.031448442697310314,1,1.0,3,0.3333333333333333,0.12682797485739125,0.2365001998801039,18.219352999818508,0.12315476044278895,443.3571375940402,0.9685515573026762,32,18.520464200002603,0.9837417033972586,hom::order03,-1.4193838819025708,0.0,2.31665525412403,0.9685515573026762,1.0,0.0,True
equal_budget_from_K16,Homogeneous Morgan,esol,regression,53,1,16,13,shared_morgan_linear,hom::order09,morgan512,bagging,hom::order03,-2.565254914196176,-1.868855997955736,-1.5358168920779205,1.0294380221182555,0.69639891624044,0.3330391058778155,1.0294380221182555,0.32351545087892086,0,-0.30000000000000004,5,0.2,0.24462567347182732,-0.05907756181883279,3.5816738998983033,0.1944339255062314,699.9621318224331,0.6764845491207648,16,6.424677600210995,0.5574869468595088,hom::order03,-1.5358168920779205,0.3330391058778155,1.0294380221182555,0.6764845491207648,1.0,0.32351545087923517,True
equal_budget_from_K32,Homogeneous Morgan,esol,regression,53,1,32,23,shared_morgan_linear,hom::order14,morgan512,boosting,hom::order03,-2.565254914196176,-1.7093423289853782,-1.5358168920779205,1.0294380221182555,0.8559125852107978,0.1735254369074577,1.0294380221182555,0.16856326770428495,0,-0.15,14,0.07142857142857142,0.16236050048203654,-0.1085573556473802,18.48134019982535,0.04631225744217869,166.7241267918433,0.8314367322955513,32,18.520464200002603,0.997887525941318,hom::order03,-1.5358168920779205,0.1735254369074577,1.0294380221182555,0.8314367322955513,1.0,0.1685632677044487,True
equal_budget_from_K16,Homogeneous Morgan,esol,regression,53,2,16,13,shared_morgan_linear,hom::order03,morgan512,linear,hom::order09,-2.7056892486308697,-1.83137317308683,-1.7869934182168932,0.9186958304139765,0.8743160755440398,0.04437975486993673,0.9186958304139765,0.04830734330196134,0,-0.30000000000000004,4,0.25,0.24462567347182732,0.00711478579484425,3.6409074000548554,0.24013686135793155,864.4927008885535,0.9516926566979861,16,6.424677600210995,0.5667066313078937,hom::order03,-1.83137317308683,0.0,0.9186958304139765,0.9516926566979861,1.0,0.0,True
