task,task_type,seed,outer_fold,candidate_count,selected_candidate,selected_utility,fixed_reference_utility,observed_audit_best_utility,observed_audit_best_gain,selected_model_gain,incremental_observed_audit_gap,realization_ratio
bbbp,classification,53,1,32,et_120_d20_leaf2,0.8412690757887518,0.8409582904663924,0.8495316786694102,0.008573388203017784,0.00031078532235939704,0.008262602880658387,0.036250000000000275
bbbp,classification,53,2,4,logreg_l2_c0.1,0.8750391125017777,0.8750391125017777,0.8750391125017777,0.0,0.0,0.0,
bbbp,classification,53,2,8,rf_90_d12,0.9001848954629499,0.8750391125017777,0.910183473190158,0.03514436068838034,0.025145782961172203,0.009998577727208136,0.715499797652773
bbbp,classification,53,2,16,et_90_d12,0.9081069549139524,0.8750391125017777,0.9125586687526668,0.0375195562508891,0.03306784241217475,0.004451713838714344,0.8813495072024246
bbbp,classification,53,2,32,et_90_d12,0.9081069549139524,0.8750391125017777,0.9125586687526668,0.0375195562508891,0.03306784241217475,0.004451713838714344,0.8813495072024246
bbbp,classification,53,3,4,logreg_l2_c0.1,0.8598091037444138,0.8598091037444138,0.8598091037444138,0.0,0.0,0.0,
bbbp,classification,53,3,8,rf_120_d20_leaf2,0.8719909919370836,0.8598091037444138,0.8719909919370836,0.012181888192669854,0.012181888192669854,0.0,1.0
bbbp,classification,53,3,16,et_120_d20_leaf2,0.8778368980525315,0.8598091037444138,0.8782569631626236,0.01844785941820981,0.01802779430811774,0.0004200651100920716,0.9772296015180262
bbbp,classification,53,3,32,et_120_d20_leaf2,0.8778368980525315,0.8598091037444138,0.8782569631626236,0.01844785941820981,0.01802779430811774,0.0004200651100920716,0.9772296015180262
bace,classification,53,1,4,logreg_l2_c0.1,0.8753758741258741,0.8753758741258741,0.8753758741258741,0.0,0.0,0.0,
bace,classification,53,1,8,rf_120_d20_leaf2,0.8903933566433567,0.8753758741258741,0.8927534965034964,0.017377622377622304,0.015017482517482583,0.0023601398601397205,0.8641851106639914
bace,classification,53,1,16,et_90_leaf2,0.8892220279720279,0.8753758741258741,0.8940646853146853,0.01868881118881116,0.01384615384615373,0.00484265734265743,0.7408793264733344
bace,classification,53,1,32,et_90_leaf2,0.8892220279720279,0.8753758741258741,0.8950611888111888,0.019685314685314648,0.01384615384615373,0.005839160839160917,0.7033747779751287
bace,classification,53,2,4,logreg_l2_c0.1,0.8653736857061665,0.8653736857061665,0.8653736857061665,0.0,0.0,0.0,
bace,classification,53,2,8,rf_90_d12,0.8979214874355539,0.8653736857061665,0.9030670239110138,0.037693338204847326,0.03254780172938743,0.0051455364754599,0.8634894991922422
bace,classification,53,2,16,rf_90_d12,0.8979214874355539,0.8653736857061665,0.904193561482564,0.03881987577639756,0.03254780172938743,0.006272074047010134,0.8384313725490191
bace,classification,53,2,32,rf_90_d12,0.8979214874355539,0.8653736857061665,0.904193561482564,0.03881987577639756,0.03254780172938743,0.006272074047010134,0.8384313725490191
bace,classification,53,3,4,logreg_l2_c0.1,0.8273545966228895,0.8273545966228895,0.8273545966228895,0.0,0.0,0.0,
bace,classification,53,3,8,rf_120_d20_leaf2,0.8417385866166354,0.8273545966228895,0.8484803001876173,0.02112570356472787,0.014383989993745905,0.0067417135709819664,0.6808762581409057
bace,classification,53,3,16,et_90_d12,0.8473921200750469,0.8273545966228895,0.850293933708568,0.022939337085678524,0.02003752345215748,0.0029018136335210443,0.8735005452562662
bace,classification,53,3,32,et_90_d12,0.8473921200750469,0.8273545966228895,0.8558474046278924,0.02849280800500298,0.02003752345215748,0.008455284552845499,0.7032484635645297
clintox,classification,53,1,4,logreg_l2_c0.1,0.8211306765523634,0.8211306765523634,0.8211306765523634,0.0,0.0,0.0,
clintox,classification,53,1,8,rf_90_d12,0.8303367315415509,0.8211306765523634,0.8581402533209762,0.03700957676861283,0.009206054989187473,0.027803521779425355,0.24874791318864706
clintox,classification,53,1,16,et_90_leaf2,0.8403459993821439,0.8211306765523634,0.8581402533209762,0.03700957676861283,0.019215322829780557,0.017794253938832272,0.5191986644407329
clintox,classification,53,1,32,xgb_60_d6,0.8920605498918752,0.8211306765523634,0.8920605498918752,0.07092987333951184,0.07092987333951184,0.0,1.0
clintox,classification,53,2,4,logreg_l2_c0.1,0.8155769308819351,0.8155769308819351,0.8155769308819351,0.0,0.0,0.0,
clintox,classification,53,2,8,rf_90_d12,0.8464629246316814,0.8155769308819351,0.8464629246316814,0.03088599374974632,0.03088599374974632,0.0,1.0
clintox,classification,53,2,16,et_90_d12,0.8430334023296401,0.8155769308819351,0.8464629246316814,0.03088599374974632,0.027456471447705022,0.003429522302041299,0.8889618922470491
clintox,classification,53,2,32,xgb_100_d3,0.8436016072080846,0.8155769308819351,0.8464629246316814,0.03088599374974632,0.028024676326149578,0.002861317423596743,0.9073587385019708
clintox,classification,53,3,4,logreg_l2_c0.1,0.789078947368421,0.789078947368421,0.789078947368421,0.0,0.0,0.0,
clintox,classification,53,3,8,rf_90_d12,0.7408333333333335,0.789078947368421,0.8010964912280703,0.01201754385964926,-0.048245614035087536,0.060263157894736796,-4.014598540145924
clintox,classification,53,3,16,gb_lr0.05_d2,0.7643421052631578,0.789078947368421,0.8019298245614035,0.012850877192982502,-0.024736842105263168,0.03758771929824567,-1.924914675767912
clintox,classification,53,3,32,cat_100_d4,0.7755701754385964,0.789078947368421,0.8267543859649122,0.03767543859649125,-0.013508771929824581,0.05118421052631583,-0.35855646100116445
esol,regression,53,1,4,ridge_a10,-1.5358168920779205,-2.3151014252127267,-1.5358168920779205,0.7792845331348062,0.7792845331348062,0.0,1.0
esol,regression,53,1,8,rf_60_sqrt,-1.8257293601534856,-2.3151014252127267,-1.5358168920779205,0.7792845331348062,0.489372065059241,0.28991246807556514,0.6279761040433558
esol,regression,53,1,16,histgb_lr0.1,-1.7093423289853782,-2.3151014252127267,-1.5358168920779205,0.7792845331348062,0.6057590962273485,0.1735254369074577,0.7773272411689967
esol,regression,53,1,32,histgb_lr0.1,-1.7093423289853782,-2.3151014252127267,-1.5358168920779205,0.7792845331348062,0.6057590962273485,0.1735254369074577,0.7773272411689967
esol,regression,53,2,4,ridge_a10,-1.83137317308683,-2.4390717984277,-1.83137317308683,0.6076986253408703,0.6076986253408703,0.0,1.0
esol,regression,53,2,8,ridge_a10,-1.83137317308683,-2.4390717984277,-1.83137317308683,0.6076986253408703,0.6076986253408703,0.0,1.0
esol,regression,53,2,16,ridge_a10,-1.83137317308683,-2.4390717984277,-1.7869934182168932,0.652078380210807,0.6076986253408703,0.04437975486993673,0.9319410730109018
esol,regression,53,2,32,ridge_a10,-1.83137317308683,-2.4390717984277,-1.776396085361342,0.6626757130663581,0.6076986253408703,0.054977087725487817,0.9170377204996758
esol,regression,53,3,4,ridge_a10,-1.4193838819025708,-3.0284888720263163,-1.4193838819025708,1.6091049901237455,1.6091049901237455,0.0,1.0
esol,regression,53,3,8,ridge_a10,-1.4193838819025708,-3.0284888720263163,-1.377315797532931,1.6511730744933852,1.6091049901237455,0.04206808436963971,0.9745223047665388
esol,regression,53,3,16,ridge_a10,-1.4193838819025708,-3.0284888720263163,-1.3740696445038434,1.654419227522473,1.6091049901237455,0.04531423739872742,0.9726101845016717
esol,regression,53,3,32,ridge_a10,-1.4193838819025708,-3.0284888720263163,-1.3740696445038434,1.654419227522473,1.6091049901237455,0.04531423739872742,0.9726101845016717
freesolv,regression,53,1,4,ridge_a10,-2.142184631112406,-3.9350218080667823,-2.142184631112406,1.792837176954376,1.792837176954376,0.0,1.0
freesolv,regression,53,1,8,rf_60_sqrt,-2.355750149255708,-3.9350218080667823,-2.142184631112406,1.792837176954376,1.5792716588110745,0.2135655181433016,0.8808784640967223
freesolv,regression,53,1,16,rf_60_sqrt,-2.355750149255708,-3.9350218080667823,-2.142184631112406,1.792837176954376,1.5792716588110745,0.2135655181433016,0.8808784640967223
freesolv,regression,53,1,32,lgbm_100_leaf10,-2.441862008253627,-3.9350218080667823,-2.142184631112406,1.792837176954376,1.4931597998131552,0.2996773771412209,0.8328474102426274
freesolv,regression,53,2,4,ridge_a10,-3.3027744625345217,-3.882297716175693,-3.089549378101031,0.792748338074662,0.5795232536411712,0.21322508443349086,0.7310305500591172
freesolv,regression,53,2,8,ridge_a10,-3.3027744625345217,-3.882297716175693,-3.089549378101031,0.792748338074662,0.5795232536411712,0.21322508443349086,0.7310305500591172
freesolv,regression,53,2,16,ridge_a10,-3.3027744625345217,-3.882297716175693,-3.089549378101031,0.792748338074662,0.5795232536411712,0.21322508443349086,0.7310305500591172
freesolv,regression,53,2,32,ridge_a10,-3.3027744625345217,-3.882297716175693,-3.089549378101031,0.792748338074662,0.5795232536411712,0.21322508443349086,0.7310305500591172
freesolv,regression,53,3,4,ridge_a10,-2.280506640828841,-4.122459917107518,-2.280506640828841,1.841953276278677,1.841953276278677,0.0,1.0
freesolv,regression,53,3,8,ridge_a10,-2.280506640828841,-4.122459917107518,-2.280506640828841,1.841953276278677,1.841953276278677,0.0,1.0
freesolv,regression,53,3,16,ridge_a10,-2.280506640828841,-4.122459917107518,-2.280506640828841,1.841953276278677,1.841953276278677,0.0,1.0
freesolv,regression,53,3,32,ridge_a10,-2.280506640828841,-4.122459917107518,-2.264881418261513,1.8575784988460051,1.841953276278677,0.015625222567328123,0.9915883917815398
lipo,regression,53,1,4,ridge_a10,-1.068908731190971,-1.1003791646874534,-1.068908731190971,0.031470433496482375,0.031470433496482375,0.0,1.0
lipo,regression,53,1,8,rf_60_sqrt,-1.042522297143996,-1.1003791646874534,-1.042522297143996,0.057856867543457424,0.057856867543457424,0.0,1.0
lipo,regression,53,1,16,histgb_lr0.1,-0.9983857533554968,-1.1003791646874534,-0.9983857533554968,0.10199341133195661,0.10199341133195661,0.0,1.0
lipo,regression,53,1,32,lgbm_80_bag0.8,-0.9717452449949135,-1.1003791646874534,-0.9679936423163876,0.13238552237106582,0.1286339196925399,0.0037516026785259227,0.9716615335926954
lipo,regression,53,2,4,ridge_a10,-1.0774679213643443,-1.1072225073928037,-1.0774679213643443,0.029754586028459373,0.029754586028459373,0.0,1.0
lipo,regression,53,2,8,rf_60_sqrt,-1.0376667283502667,-1.1072225073928037,-1.033231055595209,0.07399145179759481,0.06955577904253696,0.004435672755057851,0.9400515512630874
lipo,regression,53,2,16,histgb_lr0.1,-1.003492041383436,-1.1072225073928037,-1.003492041383436,0.10373046600936764,0.10373046600936764,0.0,1.0
lipo,regression,53,2,32,lgbm_80_bag0.8,-0.9886942987495616,-1.1072225073928037,-0.9791289049161996,0.12809360247660406,0.1185282086432421,0.009565393833361968,0.9253249682386826
lipo,regression,53,3,4,ridge_a10,-1.0322354026198084,-1.0807139268857116,-1.0322354026198084,0.048478524265903156,0.048478524265903156,0.0,1.0
lipo,regression,53,3,8,rf_60_sqrt,-0.9305799033023122,-1.0807139268857116,-0.9305799033023122,0.15013402358339933,0.15013402358339933,0.0,1.0
lipo,regression,53,3,16,histgb_lr0.1,-0.9274131312431152,-1.0807139268857116,-0.9113558359474206,0.1693580909382909,0.15330079564259635,0.01605729529569455,0.9051873151927217
lipo,regression,53,3,32,lgbm_80_ff0.7,-0.9165762478960628,-1.0807139268857116,-0.9023890133232136,0.1783249135624979,0.1641376789896487,0.014187234572849206,0.920441657368997
tdc_caco2_wang,regression,53,1,4,ridge_a10,-0.602112079214859,-1.108496554850434,-0.602112079214859,0.506384475635575,0.506384475635575,0.0,1.0
tdc_caco2_wang,regression,53,1,8,ridge_a10,-0.602112079214859,-1.108496554850434,-0.5942372422612409,0.5142593125891931,0.506384475635575,0.007874836953618125,0.984687030918371
tdc_caco2_wang,regression,53,1,16,histgb_lr0.1,-0.5660485753231707,-1.108496554850434,-0.5660485753231707,0.5424479795272633,0.5424479795272633,0.0,1.0
tdc_caco2_wang,regression,53,1,32,histgb_lr0.1,-0.5660485753231707,-1.108496554850434,-0.5644244827931422,0.5440720720572918,0.5424479795272633,0.001624092530028487,0.997014931268412
tdc_caco2_wang,regression,53,2,4,ridge_a10,-0.5854297519055338,-1.0633309592993334,-0.5854297519055338,0.4779012073937996,0.4779012073937996,0.0,1.0
tdc_caco2_wang,regression,53,2,8,rf_60_sqrt,-0.6551806096785425,-1.0633309592993334,-0.5854297519055338,0.4779012073937996,0.4081503496207909,0.06975085777300871,0.8540475380813745
tdc_caco2_wang,regression,53,2,16,histgb_lr0.1,-0.6259262541577059,-1.0633309592993334,-0.5854297519055338,0.4779012073937996,0.43740470514162755,0.04049650225217205,0.9152617703708746
tdc_caco2_wang,regression,53,2,32,lgbm_80_ff0.7,-0.616472730605849,-1.0633309592993334,-0.5854297519055338,0.4779012073937996,0.44685822869348446,0.031042978700315138,0.9350431046834851
tdc_caco2_wang,regression,53,3,4,ridge_a10,-0.5627165381189151,-1.1882787261203038,-0.5627165381189151,0.6255621880013887,0.6255621880013887,0.0,1.0
tdc_caco2_wang,regression,53,3,8,ridge_a10,-0.5627165381189151,-1.1882787261203038,-0.5195627227414241,0.6687160033788797,0.6255621880013887,0.04315381537749097,0.935467649705639
tdc_caco2_wang,regression,53,3,16,ridge_a10,-0.5627165381189151,-1.1882787261203038,-0.5170843971191695,0.6711943290011343,0.6255621880013887,0.04563214099974555,0.9320135182493945
tdc_caco2_wang,regression,53,3,32,ridge_a10,-0.5627165381189151,-1.1882787261203038,-0.506408979602519,0.6818697465177849,0.6255621880013887,0.05630755851639613,0.9174218260834256
tdc_hia_hou,classification,53,1,4,logreg_l2_c0.1,0.8951406649616368,0.8951406649616368,0.8951406649616368,0.0,0.0,0.0,
tdc_hia_hou,classification,53,1,8,rf_90_d12,0.8863719400803799,0.8951406649616368,0.8951406649616368,0.0,-0.008768724881256906,0.008768724881256906,
tdc_hia_hou,classification,53,1,16,rf_90_d12,0.8863719400803799,0.8951406649616368,0.907563025210084,0.012422360248447228,-0.008768724881256906,0.021191085129704135,-0.7058823529411796
tdc_hia_hou,classification,53,1,32,rf_90_d12,0.8863719400803799,0.8951406649616368,0.907563025210084,0.012422360248447228,-0.008768724881256906,0.021191085129704135,-0.7058823529411796
tdc_hia_hou,classification,53,2,4,logreg_l2_c0.1,0.8438282647584974,0.8438282647584974,0.8438282647584974,0.0,0.0,0.0,
tdc_hia_hou,classification,53,2,8,rf_90_d12,0.8130590339892665,0.8438282647584974,0.8438282647584974,0.0,-0.030769230769230882,0.030769230769230882,
tdc_hia_hou,classification,53,2,16,et_90_d12,0.8499105545617173,0.8438282647584974,0.8499105545617173,0.006082289803219898,0.006082289803219898,0.0,1.0
tdc_hia_hou,classification,53,2,32,et_90_d12,0.8499105545617173,0.8438282647584974,0.8499105545617173,0.006082289803219898,0.006082289803219898,0.0,1.0
tdc_hia_hou,classification,53,3,4,logreg_l2_c0.1,0.9644786040714582,0.9644786040714582,0.9669713336103032,0.00249272953884494,0.0,0.00249272953884494,0.0
tdc_hia_hou,classification,53,3,8,rf_90_d12,0.947029497299543,0.9644786040714582,0.9669713336103032,0.00249272953884494,-0.017449106771915246,0.019941836310760186,-7.000000000000267
tdc_hia_hou,classification,53,3,16,rf_90_d12,0.947029497299543,0.9644786040714582,0.9707104279185708,0.0062318238471125165,-0.017449106771915246,0.023680930619027762,-2.8000000000000322
tdc_hia_hou,classification,53,3,32,cat_60_d4,0.9225176568342336,0.9644786040714582,0.9707104279185708,0.0062318238471125165,-0.041960947237224655,0.04819277108433717,-6.733333333333394
tdc_pgp_broccatelli,classification,53,1,4,logreg_l2_c0.1,0.905940934065934,0.905940934065934,0.905940934065934,0.0,0.0,0.0,
tdc_pgp_broccatelli,classification,53,1,8,rf_90_leaf2,0.9320741758241758,0.905940934065934,0.9326923076923076,0.026751373626373587,0.026133241758241832,0.0006181318681317549,0.9768934531450619
tdc_pgp_broccatelli,classification,53,1,16,rf_90_leaf2,0.9320741758241758,0.905940934065934,0.932967032967033,0.02702609890109897,0.026133241758241832,0.0008928571428571397,0.9669631512071158
tdc_pgp_broccatelli,classification,53,1,32,rf_90_leaf2,0.9320741758241758,0.905940934065934,0.932967032967033,0.02702609890109897,0.026133241758241832,0.0008928571428571397,0.9669631512071158
tdc_pgp_broccatelli,classification,53,2,4,logreg_l2_c0.1,0.8993008678881389,0.8993008678881389,0.8993008678881389,0.0,0.0,0.0,
tdc_pgp_broccatelli,classification,53,2,8,rf_120_d20_leaf2,0.9128495660559306,0.8993008678881389,0.9139344262295082,0.014633558341369257,0.013548698167791695,0.001084860173577562,0.925864909390449
tdc_pgp_broccatelli,classification,53,2,16,rf_120_d20_leaf2,0.9128495660559306,0.8993008678881389,0.9199614271938285,0.020660559305689552,0.013548698167791695,0.007111861137897857,0.6557759626604408
tdc_pgp_broccatelli,classification,53,2,32,rf_120_d20_leaf2,0.9128495660559306,0.8993008678881389,0.9199614271938285,0.020660559305689552,0.013548698167791695,0.007111861137897857,0.6557759626604408
tdc_pgp_broccatelli,classification,53,3,4,logreg_l2_c0.1,0.8442835595776772,0.8442835595776772,0.8464353946706887,0.0021518350930115338,0.0,0.0021518350930115338,0.0
tdc_pgp_broccatelli,classification,53,3,8,rf_120_d20_leaf2,0.8814680744092508,0.8442835595776772,0.8833584715937657,0.03907491201608848,0.03718451483157359,0.0018903971845148915,0.95162120432321
tdc_pgp_broccatelli,classification,53,3,16,rf_120_d20_leaf2,0.8814680744092508,0.8442835595776772,0.8913826043237808,0.0470990447461036,0.03718451483157359,0.009914529914530013,0.7894961571306556
tdc_pgp_broccatelli,classification,53,3,32,rf_120_d20_leaf2,0.8814680744092508,0.8442835595776772,0.8913826043237808,0.0470990447461036,0.03718451483157359,0.009914529914530013,0.7894961571306556
bbbp,classification,71,1,4,logreg_l2_c0.1,0.8632231404958678,0.8632231404958678,0.8632231404958678,0.0,0.0,0.0,
bbbp,classification,71,1,8,rf_120_d20_leaf2,0.9124582380868648,0.8632231404958678,0.9124582380868648,0.04923509759099698,0.04923509759099698,0.0,1.0
bbbp,classification,71,1,16,et_90_leaf2,0.9246087568137858,0.8632231404958678,0.9246087568137858,0.06138561631791806,0.06138561631791806,0.0,1.0
bbbp,classification,71,1,32,et_90_leaf2,0.9246087568137858,0.8632231404958678,0.9246087568137858,0.06138561631791806,0.06138561631791806,0.0,1.0
bbbp,classification,71,2,4,logreg_l2_c0.1,0.858641228094308,0.858641228094308,0.858641228094308,0.0,0.0,0.0,
bbbp,classification,71,2,8,rf_120_d20_leaf2,0.882658395003989,0.858641228094308,0.8848524030922447,0.02621117499793668,0.02401716690968103,0.00219400808825565,0.9162949357124066
bbbp,classification,71,2,16,et_90_leaf2,0.8798109989270683,0.858641228094308,0.8848524030922447,0.02621117499793668,0.021169770832760282,0.0050414041651764,0.8076620309630052
bbbp,classification,71,2,32,et_90_leaf2,0.8798109989270683,0.858641228094308,0.8848524030922447,0.02621117499793668,0.021169770832760282,0.0050414041651764,0.8076620309630052
bbbp,classification,71,3,4,logreg_l2_c0.1,0.8569597069597069,0.8569597069597069,0.8569597069597069,0.0,0.0,0.0,
bbbp,classification,71,3,8,rf_120_d20_leaf2,0.866037585602803,0.8569597069597069,0.8663999044433827,0.00944019748367575,0.00907787864309606,0.00036231884057968955,0.9616195698017737
bbbp,classification,71,3,16,et_120_d20_leaf2,0.8824016563146999,0.8569597069597069,0.8824016563146999,0.025441949354993,0.025441949354993,0.0,1.0
bbbp,classification,71,3,32,et_120_d20_leaf2,0.8824016563146999,0.8569597069597069,0.8860965121834687,0.02913680522376183,0.025441949354993,0.0036948558687688315,0.8731893960098419
bace,classification,71,1,4,logreg_l2_c1,0.8364160067818815,0.8614049284241758,0.8614049284241758,0.0,-0.02498892164229427,0.02498892164229427,
bace,classification,71,1,8,rf_90_d12,0.8843708456158603,0.8614049284241758,0.8894187233878581,0.02801379496368228,0.022965917191684504,0.005047877771997777,0.8198074277854193
bace,classification,71,1,16,et_90_leaf2,0.8855075814500125,0.8614049284241758,0.8894187233878581,0.02801379496368228,0.024102653025836696,0.003911141937845586,0.8603851444291615
bace,classification,71,1,32,et_90_leaf2,0.8855075814500125,0.8614049284241758,0.8894187233878581,0.02801379496368228,0.024102653025836696,0.003911141937845586,0.8603851444291615
bace,classification,71,2,4,logreg_l2_c0.1,0.8458641975308643,0.8458641975308643,0.8458641975308643,0.0,0.0,0.0,
bace,classification,71,2,8,rf_90_leaf2,0.8578843995510662,0.8458641975308643,0.8669753086419754,0.02111111111111108,0.012020202020201931,0.00909090909090915,0.5693779904306187
bace,classification,71,2,16,et_120_d20_leaf2,0.8662345679012347,0.8458641975308643,0.8669753086419754,0.02111111111111108,0.020370370370370372,0.0007407407407407085,0.9649122807017558
bace,classification,71,2,32,et_120_d20_leaf2,0.8662345679012347,0.8458641975308643,0.8669753086419754,0.02111111111111108,0.020370370370370372,0.0007407407407407085,0.9649122807017558
bace,classification,71,3,4,logreg_l2_c0.1,0.8360300751879699,0.8360300751879699,0.8360300751879699,0.0,0.0,0.0,
bace,classification,71,3,8,rf_120_d20_leaf2,0.8632380952380952,0.8360300751879699,0.8671378446115289,0.031107769423558973,0.027208020050125348,0.0038997493734336253,0.8746374476313235
bace,classification,71,3,16,et_120_d20_leaf2,0.8687919799498747,0.8360300751879699,0.8721804511278195,0.0361503759398496,0.03276190476190477,0.0033884711779448295,0.9062673322240719
bace,classification,71,3,32,et_120_d20_leaf2,0.8687919799498747,0.8360300751879699,0.8721804511278195,0.0361503759398496,0.03276190476190477,0.0033884711779448295,0.9062673322240719
clintox,classification,71,1,4,logreg_l2_c0.1,0.8353489294210944,0.8353489294210944,0.8353489294210944,0.0,0.0,0.0,
clintox,classification,71,1,8,rf_90_d12,0.8931403647898494,0.8353489294210944,0.8931403647898494,0.05779143536875497,0.05779143536875497,0.0,1.0
clintox,classification,71,1,16,rf_90_d12,0.8931403647898494,0.8353489294210944,0.8931403647898494,0.05779143536875497,0.05779143536875497,0.0,1.0
clintox,classification,71,1,32,rf_90_d12,0.8931403647898494,0.8353489294210944,0.8931403647898494,0.05779143536875497,0.05779143536875497,0.0,1.0
clintox,classification,71,2,4,logreg_l2_c0.1,0.8366779497098646,0.8366779497098646,0.8431254029658285,0.006447453255963853,0.0,0.006447453255963853,0.0
clintox,classification,71,2,8,rf_120_d20_leaf2,0.8297872340425532,0.8366779497098646,0.8431254029658285,0.006447453255963853,-0.0068907156673114756,0.013338168923275329,-1.0687500000000167
clintox,classification,71,2,16,histgb_lr0.05,0.8295857511283043,0.8366779497098646,0.8431254029658285,0.006447453255963853,-0.007092198581560294,0.013539651837524147,-1.1000000000000085
clintox,classification,71,2,32,xgb_100_d3,0.8145349774339137,0.8366779497098646,0.8431254029658285,0.006447453255963853,-0.022142972275950967,0.02859042553191482,-3.434375000000017
clintox,classification,71,3,4,logreg_l2_c0.1,0.8141876560018153,0.8141876560018153,0.8141876560018153,0.0,0.0,0.0,
clintox,classification,71,3,8,rf_120_d20_leaf2,0.8497844338552304,0.8141876560018153,0.8497844338552304,0.035596777853415085,0.035596777853415085,0.0,1.0
clintox,classification,71,3,16,et_120_d20_leaf2,0.8191229861583845,0.8141876560018153,0.8504651690492399,0.03627751304742455,0.004935330156569218,0.03134218289085533,0.13604378420641466
clintox,classification,71,3,32,et_120_d20_leaf2,0.8191229861583845,0.8141876560018153,0.8638245972316768,0.04963694122986151,0.004935330156569218,0.04470161107329229,0.09942857142857406
esol,regression,71,1,4,ridge_a10,-1.5358168920779205,-2.3151014252127267,-1.5358168920779205,0.7792845331348062,0.7792845331348062,0.0,1.0
esol,regression,71,1,8,rf_60_sqrt,-1.7932799262968098,-2.3151014252127267,-1.5358168920779205,0.7792845331348062,0.5218214989159169,0.2574630342188893,0.6696161372750465
esol,regression,71,1,16,histgb_lr0.1,-1.7093423289853782,-2.3151014252127267,-1.5358168920779205,0.7792845331348062,0.6057590962273485,0.1735254369074577,0.7773272411689967
esol,regression,71,1,32,histgb_lr0.1,-1.7093423289853782,-2.3151014252127267,-1.5358168920779205,0.7792845331348062,0.6057590962273485,0.1735254369074577,0.7773272411689967
esol,regression,71,2,4,ridge_a10,-1.83137317308683,-2.4390717984277,-1.83137317308683,0.6076986253408703,0.6076986253408703,0.0,1.0
esol,regression,71,2,8,ridge_a10,-1.83137317308683,-2.4390717984277,-1.83137317308683,0.6076986253408703,0.6076986253408703,0.0,1.0
esol,regression,71,2,16,ridge_a10,-1.83137317308683,-2.4390717984277,-1.798889053048622,0.6401827453790783,0.6076986253408703,0.032484120038208,0.9492580512788222
esol,regression,71,2,32,ridge_a10,-1.83137317308683,-2.4390717984277,-1.776396085361342,0.6626757130663581,0.6076986253408703,0.054977087725487817,0.9170377204996758
esol,regression,71,3,4,ridge_a10,-1.4193838819025708,-3.0284888720263163,-1.4193838819025708,1.6091049901237455,1.6091049901237455,0.0,1.0
esol,regression,71,3,8,ridge_a10,-1.4193838819025708,-3.0284888720263163,-1.3880011767786786,1.6404876952476377,1.6091049901237455,0.031382705123892185,0.9808698930112031
esol,regression,71,3,16,ridge_a10,-1.4193838819025708,-3.0284888720263163,-1.387752454931648,1.6407364170946683,1.6091049901237455,0.031631426970922805,0.9807212013816734
esol,regression,71,3,32,ridge_a10,-1.4193838819025708,-3.0284888720263163,-1.387752454931648,1.6407364170946683,1.6091049901237455,0.031631426970922805,0.9807212013816734
freesolv,regression,71,1,4,ridge_a10,-2.142184631112406,-3.9350218080667823,-2.142184631112406,1.792837176954376,1.792837176954376,0.0,1.0
freesolv,regression,71,1,8,ridge_a10,-2.142184631112406,-3.9350218080667823,-2.142184631112406,1.792837176954376,1.792837176954376,0.0,1.0
freesolv,regression,71,1,16,ridge_a10,-2.142184631112406,-3.9350218080667823,-2.142184631112406,1.792837176954376,1.792837176954376,0.0,1.0
freesolv,regression,71,1,32,xgb_60_d6,-2.2446902227603527,-3.9350218080667823,-2.142184631112406,1.792837176954376,1.6903315853064296,0.10250559164794648,0.9428249296893317
freesolv,regression,71,2,4,ridge_a10,-3.3027744625345217,-3.882297716175693,-3.089549378101031,0.792748338074662,0.5795232536411712,0.21322508443349086,0.7310305500591172
freesolv,regression,71,2,8,ridge_a10,-3.3027744625345217,-3.882297716175693,-3.089549378101031,0.792748338074662,0.5795232536411712,0.21322508443349086,0.7310305500591172
freesolv,regression,71,2,16,ridge_a10,-3.3027744625345217,-3.882297716175693,-3.089549378101031,0.792748338074662,0.5795232536411712,0.21322508443349086,0.7310305500591172
freesolv,regression,71,2,32,ridge_a10,-3.3027744625345217,-3.882297716175693,-3.089549378101031,0.792748338074662,0.5795232536411712,0.21322508443349086,0.7310305500591172
freesolv,regression,71,3,4,ridge_a10,-2.280506640828841,-4.122459917107518,-2.280506640828841,1.841953276278677,1.841953276278677,0.0,1.0
freesolv,regression,71,3,8,ridge_a10,-2.280506640828841,-4.122459917107518,-2.280506640828841,1.841953276278677,1.841953276278677,0.0,1.0
freesolv,regression,71,3,16,et_60_sqrt,-2.3174896935765883,-4.122459917107518,-2.280506640828841,1.841953276278677,1.8049702235309297,0.03698305274774727,0.9799218290583002
freesolv,regression,71,3,32,et_60_sqrt,-2.3174896935765883,-4.122459917107518,-2.264881418261513,1.8575784988460051,1.8049702235309297,0.05260827531507539,0.9716791105475447
lipo,regression,71,1,4,ridge_a10,-1.068908731190971,-1.1003791646874534,-1.068908731190971,0.031470433496482375,0.031470433496482375,0.0,1.0
lipo,regression,71,1,8,rf_90_leaf2,-1.0460873065435707,-1.1003791646874534,-1.0376449213248824,0.06273424336257105,0.05429185814388271,0.008442385218688342,0.8654262047938351
lipo,regression,71,1,16,histgb_lr0.1,-0.9983857533554968,-1.1003791646874534,-0.9983857533554968,0.10199341133195661,0.10199341133195661,0.0,1.0
lipo,regression,71,1,32,lgbm_80_bag0.8,-0.9793793204451188,-1.1003791646874534,-0.9679936423163876,0.13238552237106582,0.12099984424233468,0.011385678128731147,0.9139960478698115
