task,seed,outer_fold,left_outer_utility,left_representation,left_family,right_outer_utility,right_representation,right_family,full_utility_max,full_utility_min,full_utility_range,raw_utility_gain,normalized_utility_gain,comparison
tdc_pgp_broccatelli,23,3,0.9412590216519646,multiview,random_forest,0.9014300989040362,morgan512,random_forest,0.9478748997594226,0.831361935311414,0.11651296444800863,0.039828922747928375,0.34184112417550894,full-pool validation-best gain vs fixed Morgan RF
tdc_pgp_broccatelli,37,1,0.9450153711023276,multiview,random_forest,0.9090909090909092,morgan512,random_forest,0.9450153711023276,0.8637973942321768,0.08121797687015075,0.03592446201141841,0.4423215573179511,full-pool validation-best gain vs fixed Morgan RF
tdc_pgp_broccatelli,37,2,0.9665345181134656,multiview,random_forest,0.9224606971975392,morgan512,random_forest,0.9665345181134656,0.8705126452494873,0.09602187286397823,0.044073820915926376,0.4589977220956735,full-pool validation-best gain vs fixed Morgan RF
tdc_pgp_broccatelli,37,3,0.8974699374699374,rdkit2d,lightgbm,0.8804425204425205,morgan512,random_forest,0.9151322751322752,0.8242039442039442,0.09092833092833108,0.017027417027416947,0.18726195514176774,full-pool validation-best gain vs fixed Morgan RF
tdc_pgp_broccatelli,53,1,0.9280906593406594,rdkit2d,random_forest,0.9313186813186812,morgan512,random_forest,0.9393887362637362,0.7999656593406593,0.13942307692307687,-0.0032280219780218555,-0.02315270935960504,full-pool validation-best gain vs fixed Morgan RF
tdc_pgp_broccatelli,53,2,0.9372468659594986,multiview,lightgbm,0.9130183220829317,morgan512,random_forest,0.9454194792671166,0.8659594985535197,0.07945998071359683,0.02422854387656692,0.3049150485436884,full-pool validation-best gain vs fixed Morgan RF
tdc_pgp_broccatelli,53,3,0.9194972347913524,multiview,random_forest,0.8867370537958773,morgan512,random_forest,0.9244243338360986,0.8414680744092509,0.0829562594268477,0.03276018099547506,0.3949090909090901,full-pool validation-best gain vs fixed Morgan RF
tdc_pgp_broccatelli,71,1,0.9420068422625968,rdkit2d,random_forest,0.9026472248978642,morgan512,random_forest,0.9420068422625968,0.8637526156707742,0.07825422659182257,0.03935961736473259,0.5029711375212237,full-pool validation-best gain vs fixed Morgan RF
tdc_pgp_broccatelli,71,2,0.924069328777849,rdkit2d,lightgbm,0.9135525660189336,morgan512,random_forest,0.9336429639120224,0.8032066339241226,0.13043632998789978,0.010516762758915332,0.08062755798090106,full-pool validation-best gain vs fixed Morgan RF
tdc_pgp_broccatelli,71,3,0.9407405439864004,rdkit2d,random_forest,0.9256002974925628,morgan512,random_forest,0.9517371440713982,0.836644708882278,0.11509243518912016,0.015140246493837606,0.13154858066005048,full-pool validation-best gain vs fixed Morgan RF
bbbp,11,1,0.8727820731227887,rdkit2d,random_forest,0.8776132442231249,maccs,random_forest,0.8776132442231249,0.7910016162145633,0.08661162800856159,-0.004831171100336262,-0.05577970546701534,validation-best gain vs one-SE in full pool
bbbp,11,2,0.8939116356354649,multiview,random_forest,0.8939116356354649,multiview,random_forest,0.8988255009728318,0.7658102907133626,0.13301521025946916,0.0,0.0,validation-best gain vs one-SE in full pool
bbbp,11,3,0.9349788705339992,multiview,random_forest,0.9364195159431424,rdkit2d,random_forest,0.936692869174621,0.8544578740506517,0.08223499512396937,-0.0014406454091432375,-0.01751864163147894,validation-best gain vs one-SE in full pool
bbbp,23,1,0.9393048811653462,multiview,random_forest,0.9153888746912,rdkit2d,lightgbm,0.9393048811653462,0.8056371922650994,0.13366768890024672,0.023916006474146156,0.17892137337688355,validation-best gain vs one-SE in full pool
bbbp,23,2,0.8844356261022929,rdkit2d,random_forest,0.8564006466784245,maccs,random_forest,0.8882716049382717,0.7948192239858907,0.09345238095238106,0.028034979423868345,0.2999921365101832,validation-best gain vs one-SE in full pool
bbbp,23,3,0.8884730538922155,multiview,random_forest,0.8739282798040282,maccs,lightgbm,0.8984360823806932,0.7573602794411178,0.14107580293957533,0.014544774088187329,0.10309899915591515,validation-best gain vs one-SE in full pool
bbbp,37,1,0.9427700675168792,multiview,random_forest,0.927560015003751,maccs,random_forest,0.9427700675168792,0.8146567891972993,0.12811327831957986,0.015210052513128236,0.11872346654955318,validation-best gain vs one-SE in full pool
bbbp,37,2,0.9171947215425476,rdkit2d,random_forest,0.9171947215425476,rdkit2d,random_forest,0.9171947215425476,0.7857508835769705,0.13144383796557702,0.0,0.0,validation-best gain vs one-SE in full pool
bbbp,37,3,0.8772311124788428,multiview,random_forest,0.8772311124788428,multiview,random_forest,0.8796112863517465,0.7781485613171257,0.10146272503462073,0.0,0.0,validation-best gain vs one-SE in full pool
bbbp,53,1,0.8584158521947874,multiview,random_forest,0.8584158521947874,multiview,random_forest,0.8605699159807956,0.7475405092592593,0.11302940672153627,0.0,0.0,validation-best gain vs one-SE in full pool
bbbp,53,2,0.9267813966718816,multiview,random_forest,0.9050561797752807,maccs,random_forest,0.9267813966718816,0.7925330678424121,0.13424832882946958,0.021725216896600896,0.16182858353639243,validation-best gain vs one-SE in full pool
bbbp,53,3,0.9210802674414532,multiview,random_forest,0.9135249296974364,multiview,lightgbm,0.9210802674414532,0.8135202623073242,0.107560005134129,0.0075553377440168434,0.07024300282056718,validation-best gain vs one-SE in full pool
bbbp,71,1,0.943748901002286,multiview,random_forest,0.9018902760682256,morgan512,lightgbm,0.943748901002286,0.7843766484965711,0.15937225250571496,0.04185862493406045,0.26264688034423955,validation-best gain vs one-SE in full pool
bbbp,71,2,0.8785454895595477,maccs,lightgbm,0.8785454895595477,maccs,lightgbm,0.919763954991884,0.8009505075793008,0.11881344741258326,0.0,0.0,validation-best gain vs one-SE in full pool
bbbp,71,3,0.8610606784519828,multiview,lightgbm,0.8610606784519828,multiview,lightgbm,0.8784838350055741,0.8106386367255933,0.06784519827998081,0.0,0.0,validation-best gain vs one-SE in full pool
bace,11,1,0.8816717273954117,multiview,random_forest,0.8784075573549258,rdkit2d,random_forest,0.8824477058029689,0.7821524966261809,0.10029520917678802,0.0032641700404858476,0.032545622739887516,validation-best gain vs one-SE in full pool
bace,11,2,0.8775444960592934,rdkit2d,random_forest,0.8779033352471421,morgan512,lightgbm,0.8910172764758078,0.8114006472154079,0.07961662926039981,-0.00035883918784873625,-0.004507088420876137,validation-best gain vs one-SE in full pool
bace,11,3,0.8579070201643016,rdkit2d,random_forest,0.8579070201643016,rdkit2d,random_forest,0.8802744585511575,0.7838125466766244,0.09646191187453312,0.0,0.0,validation-best gain vs one-SE in full pool
bace,23,1,0.9003019844693702,multiview,random_forest,0.8942047742306586,rdkit2d,lightgbm,0.901926948518838,0.7992953695714697,0.1026315789473683,0.00609721023871157,0.0594087151464205,validation-best gain vs one-SE in full pool
bace,23,2,0.8404417552144825,morgan512,random_forest,0.8404417552144825,morgan512,random_forest,0.8444571526957891,0.7086469401810311,0.135810212514758,0.0,0.0,validation-best gain vs one-SE in full pool
bace,23,3,0.8777954867435743,multiview,random_forest,0.8879781420765027,morgan512,random_forest,0.8879781420765027,0.8112540477636107,0.07672409431289207,-0.010182655332928392,-0.13271783035198872,validation-best gain vs one-SE in full pool
bace,37,1,0.8333333333333334,multiview,random_forest,0.8333333333333334,multiview,random_forest,0.8430230034722221,0.7952365451388889,0.04778645833333328,0.0,0.0,validation-best gain vs one-SE in full pool
bace,37,2,0.8976628091672338,multiview,random_forest,0.8980680086874777,rdkit2d,random_forest,0.9004829978281305,0.7409100240958647,0.15957297373226575,-0.00040519952024387074,-0.0025392741061761584,validation-best gain vs one-SE in full pool
bace,37,3,0.8747678356822901,morgan512,random_forest,0.8753050001820897,rdkit2d,random_forest,0.8809497796715103,0.7804362868276339,0.10051349284387645,-0.0005371644997995695,-0.005344202898549406,validation-best gain vs one-SE in full pool
bace,53,1,0.8931905594405595,morgan512,random_forest,0.8843356643356645,multiview,random_forest,0.8931905594405595,0.7990297202797202,0.09416083916083928,0.00885489510489501,0.0940401039732629,validation-best gain vs one-SE in full pool
bace,53,2,0.9002151585271789,multiview,random_forest,0.9002151585271789,multiview,random_forest,0.9002151585271789,0.7750223277716883,0.1251928307554906,0.0,0.0,validation-best gain vs one-SE in full pool
bace,53,3,0.8545841150719199,multiview,random_forest,0.8449781113195747,rdkit2d,random_forest,0.8591619762351469,0.7707442151344589,0.088417761100688,0.009606003752345216,0.10864337247135372,validation-best gain vs one-SE in full pool
bace,71,1,0.8868562510837523,multiview,random_forest,0.889187522879217,morgan512,random_forest,0.889187522879217,0.7991252914089745,0.0900622314702425,-0.0023312717954646622,-0.025885121403359173,validation-best gain vs one-SE in full pool
bace,71,2,0.8783389450056117,multiview,random_forest,0.8107463524130191,rdkit2d,linear,0.8783389450056117,0.7420482603815938,0.13629068462401794,0.06759259259259265,0.4959443323588756,validation-best gain vs one-SE in full pool
bace,71,3,0.8709874686716791,multiview,random_forest,0.8628571428571429,rdkit2d,random_forest,0.8709874686716791,0.7570726817042608,0.1139147869674183,0.00813032581453621,0.07137199683182159,validation-best gain vs one-SE in full pool
clintox,11,1,0.9384546271338724,multiview,lightgbm,0.8981231905760207,rdkit2d,lightgbm,0.9384546271338724,0.728711190975342,0.20974343615853042,0.04033143655785165,0.19228938600666357,validation-best gain vs one-SE in full pool
clintox,11,2,0.8899653861816208,multiview,lightgbm,0.8899653861816208,multiview,lightgbm,0.8899653861816208,0.757703271345188,0.1322621148364328,0.0,0.0,validation-best gain vs one-SE in full pool
clintox,11,3,0.9451530612244898,multiview,lightgbm,0.9451530612244898,multiview,lightgbm,0.9451530612244898,0.704719387755102,0.24043367346938782,0.0,0.0,validation-best gain vs one-SE in full pool
clintox,23,1,0.908348457350272,multiview,lightgbm,0.8930083830265318,maccs,lightgbm,0.908348457350272,0.7234033359260219,0.18494512142425013,0.015340074323740183,0.08294392523364383,validation-best gain vs one-SE in full pool
clintox,23,2,0.9229460093896714,multiview,lightgbm,0.9229460093896714,multiview,lightgbm,0.9229460093896714,0.7933978873239437,0.12954812206572774,0.0,0.0,validation-best gain vs one-SE in full pool
clintox,23,3,0.9207888988821792,multiview,lightgbm,0.8897383185575399,maccs,random_forest,0.9207888988821792,0.6748254743243822,0.24596342455779696,0.031050580324639254,0.1262406407800804,validation-best gain vs one-SE in full pool
clintox,37,1,0.91776135741653,multiview,lightgbm,0.91776135741653,multiview,lightgbm,0.91776135741653,0.7705254515599343,0.14723590585659563,0.0,0.0,validation-best gain vs one-SE in full pool
clintox,37,2,0.9318347953216374,multiview,lightgbm,0.9318347953216374,multiview,lightgbm,0.9318347953216374,0.7673611111111112,0.16447368421052622,0.0,0.0,validation-best gain vs one-SE in full pool
clintox,37,3,0.893110314615691,multiview,lightgbm,0.893110314615691,multiview,lightgbm,0.9166865790521704,0.7428514536041418,0.1738351254480286,0.0,0.0,validation-best gain vs one-SE in full pool
clintox,53,1,0.921254247760272,multiview,lightgbm,0.9102564102564102,maccs,lightgbm,0.921254247760272,0.7511275872721657,0.17012666048810632,0.01099783750386174,0.06464499727619474,validation-best gain vs one-SE in full pool
clintox,53,2,0.9452088152928284,multiview,lightgbm,0.9452088152928284,multiview,lightgbm,0.9452088152928284,0.7175615893502171,0.22764722594261133,0.0,0.0,validation-best gain vs one-SE in full pool
clintox,53,3,0.8395614035087718,maccs,lightgbm,0.8999999999999999,multiview,lightgbm,0.8999999999999999,0.6575438596491228,0.24245614035087715,-0.06043859649122807,-0.24927641099855286,validation-best gain vs one-SE in full pool
clintox,71,1,0.8803033306899287,multiview,lightgbm,0.8803033306899287,multiview,lightgbm,0.8984932593180016,0.7467287866772404,0.1517644726407612,0.0,0.0,validation-best gain vs one-SE in full pool
clintox,71,2,0.9000644745325597,maccs,lightgbm,0.9000644745325597,maccs,lightgbm,0.9111460348162476,0.7267085751128304,0.18443745970341718,0.0,0.0,validation-best gain vs one-SE in full pool
clintox,71,3,0.9330894032221466,multiview,lightgbm,0.9141139096891308,maccs,lightgbm,0.9330894032221466,0.7510494667574313,0.18203993646471528,0.018975493533015864,0.10423808039887926,validation-best gain vs one-SE in full pool
esol,11,1,-0.695818331022376,rdkit2d,lightgbm,-0.695818331022376,rdkit2d,lightgbm,-0.6715642518967673,-2.565254914196176,1.8936906622994087,0.0,0.0,validation-best gain vs one-SE in full pool
esol,11,2,-0.8743298920117457,multiview,lightgbm,-0.8743298920117457,multiview,lightgbm,-0.8583628907748124,-2.7056892486308697,1.8473263578560573,0.0,0.0,validation-best gain vs one-SE in full pool
esol,11,3,-0.7917219743566842,rdkit2d,lightgbm,-0.7917219743566842,rdkit2d,lightgbm,-0.7763587123477073,-3.6631839360178273,2.88682522367012,0.0,0.0,validation-best gain vs one-SE in full pool
esol,23,1,-0.695818331022376,rdkit2d,lightgbm,-0.695818331022376,rdkit2d,lightgbm,-0.6715642518967673,-2.565254914196176,1.8936906622994087,0.0,0.0,validation-best gain vs one-SE in full pool
esol,23,2,-0.8743298920117457,multiview,lightgbm,-0.997582542341516,rdkit2d,random_forest,-0.8583628907748124,-2.7056892486308697,1.8473263578560573,0.12325265032977029,0.06671947802055563,validation-best gain vs one-SE in full pool
esol,23,3,-0.7917219743566842,rdkit2d,lightgbm,-0.7917219743566842,rdkit2d,lightgbm,-0.7665905456085125,-3.6631839360178273,2.896593390409315,0.0,0.0,validation-best gain vs one-SE in full pool
esol,37,1,-0.695818331022376,rdkit2d,lightgbm,-0.695818331022376,rdkit2d,lightgbm,-0.6715642518967673,-2.565254914196176,1.8936906622994087,0.0,0.0,validation-best gain vs one-SE in full pool
esol,37,2,-0.8743298920117457,multiview,lightgbm,-0.8743298920117457,multiview,lightgbm,-0.8583628907748124,-2.7056892486308697,1.8473263578560573,0.0,0.0,validation-best gain vs one-SE in full pool
esol,37,3,-0.7917219743566842,rdkit2d,lightgbm,-0.7917219743566842,rdkit2d,lightgbm,-0.7649303710816613,-3.6631839360178273,2.898253564936166,0.0,0.0,validation-best gain vs one-SE in full pool
esol,53,1,-0.695818331022376,rdkit2d,lightgbm,-0.695818331022376,rdkit2d,lightgbm,-0.6715642518967673,-2.565254914196176,1.8936906622994087,0.0,0.0,validation-best gain vs one-SE in full pool
esol,53,2,-0.8743298920117457,multiview,lightgbm,-1.0290187617467468,rdkit2d,random_forest,-0.8583628907748124,-2.7056892486308697,1.8473263578560573,0.15468886973500107,0.08373662243120246,validation-best gain vs one-SE in full pool
esol,53,3,-0.7917219743566842,rdkit2d,lightgbm,-0.7917219743566842,rdkit2d,lightgbm,-0.7707067884377828,-3.6631839360178273,2.8924771475800446,0.0,0.0,validation-best gain vs one-SE in full pool
esol,71,1,-0.695818331022376,rdkit2d,lightgbm,-0.695818331022376,rdkit2d,lightgbm,-0.6715642518967673,-2.565254914196176,1.8936906622994087,0.0,0.0,validation-best gain vs one-SE in full pool
esol,71,2,-0.8743298920117457,multiview,lightgbm,-0.9976550880697278,rdkit2d,random_forest,-0.8583628907748124,-2.7056892486308697,1.8473263578560573,0.12332519605798209,0.0667587486821273,validation-best gain vs one-SE in full pool
esol,71,3,-0.7917219743566842,rdkit2d,lightgbm,-0.7917219743566842,rdkit2d,lightgbm,-0.7650971541261676,-3.6631839360178273,2.8980867818916596,0.0,0.0,validation-best gain vs one-SE in full pool
freesolv,11,1,-1.4146426187997747,rdkit2d,lightgbm,-1.417379258904852,multiview,lightgbm,-1.293868919977676,-6.184039296496714,4.890170376519038,0.002736640105077237,0.0005596206050851863,validation-best gain vs one-SE in full pool
freesolv,11,2,-1.9845203527814048,multiview,linear,-1.9845203527814048,multiview,linear,-1.9845203527814048,-6.705997115356247,4.721476762574842,0.0,0.0,validation-best gain vs one-SE in full pool
freesolv,11,3,-1.2196686065412106,rdkit2d,lightgbm,-1.2277131518661812,multiview,lightgbm,-1.2196686065412106,-5.247306048251642,4.027637441710431,0.008044545324970676,0.0019973360168075035,validation-best gain vs one-SE in full pool
freesolv,23,1,-1.4146426187997747,rdkit2d,lightgbm,-1.417379258904852,multiview,lightgbm,-1.293868919977676,-6.184039296496714,4.890170376519038,0.002736640105077237,0.0005596206050851863,validation-best gain vs one-SE in full pool
freesolv,23,2,-1.9845203527814048,multiview,linear,-1.9845203527814048,multiview,linear,-1.9845203527814048,-6.705997115356247,4.721476762574842,0.0,0.0,validation-best gain vs one-SE in full pool
freesolv,23,3,-1.2196686065412106,rdkit2d,lightgbm,-1.2277131518661812,multiview,lightgbm,-1.1645538494402592,-5.247306048251642,4.082752198811383,0.008044545324970676,0.001970373153509707,validation-best gain vs one-SE in full pool
freesolv,37,1,-1.4146426187997747,rdkit2d,lightgbm,-1.417379258904852,multiview,lightgbm,-1.293868919977676,-6.184039296496714,4.890170376519038,0.002736640105077237,0.0005596206050851863,validation-best gain vs one-SE in full pool
freesolv,37,2,-1.9845203527814048,multiview,linear,-1.9845203527814048,multiview,linear,-1.9845203527814048,-6.705997115356247,4.721476762574842,0.0,0.0,validation-best gain vs one-SE in full pool
freesolv,37,3,-1.2196686065412106,rdkit2d,lightgbm,-1.2277131518661812,multiview,lightgbm,-1.1707967771590375,-5.247306048251642,4.076509271092604,0.008044545324970676,0.0019733906609795447,validation-best gain vs one-SE in full pool
freesolv,53,1,-1.4146426187997747,rdkit2d,lightgbm,-1.417379258904852,multiview,lightgbm,-1.293868919977676,-6.184039296496714,4.890170376519038,0.002736640105077237,0.0005596206050851863,validation-best gain vs one-SE in full pool
freesolv,53,2,-1.9845203527814048,multiview,linear,-1.9845203527814048,multiview,linear,-1.9845203527814048,-6.705997115356247,4.721476762574842,0.0,0.0,validation-best gain vs one-SE in full pool
freesolv,53,3,-1.2196686065412106,rdkit2d,lightgbm,-1.2277131518661812,multiview,lightgbm,-1.1372067031749524,-5.247306048251642,4.110099345076689,0.008044545324970676,0.001957262987963269,validation-best gain vs one-SE in full pool
freesolv,71,1,-1.4146426187997747,rdkit2d,lightgbm,-1.417379258904852,multiview,lightgbm,-1.293868919977676,-6.184039296496714,4.890170376519038,0.002736640105077237,0.0005596206050851863,validation-best gain vs one-SE in full pool
freesolv,71,2,-1.9845203527814048,multiview,linear,-1.9845203527814048,multiview,linear,-1.9845203527814048,-6.705997115356247,4.721476762574842,0.0,0.0,validation-best gain vs one-SE in full pool
freesolv,71,3,-1.2196686065412106,rdkit2d,lightgbm,-1.2277131518661812,multiview,lightgbm,-1.1716455818285592,-5.247306048251642,4.075660466423082,0.008044545324970676,0.0019738016430085013,validation-best gain vs one-SE in full pool
lipo,11,1,-0.7531590689681468,multiview,lightgbm,-0.7782624957383262,rdkit2d,lightgbm,-0.7531590689681468,-1.1006515404902455,0.3474924715220987,0.025103426770179404,0.07224164212887978,validation-best gain vs one-SE in full pool
lipo,11,2,-0.7341546186961053,multiview,lightgbm,-0.7341546186961053,multiview,lightgbm,-0.7341546186961053,-1.1074840243976385,0.37332940570153317,0.0,0.0,validation-best gain vs one-SE in full pool
lipo,11,3,-0.7029213398945534,multiview,lightgbm,-0.7029213398945534,multiview,lightgbm,-0.7029213398945534,-1.0811223483189367,0.3782010084243833,0.0,0.0,validation-best gain vs one-SE in full pool
lipo,23,1,-0.7531590689681468,multiview,lightgbm,-0.7782624957383262,rdkit2d,lightgbm,-0.7531590689681468,-1.1006515404902455,0.3474924715220987,0.025103426770179404,0.07224164212887978,validation-best gain vs one-SE in full pool
lipo,23,2,-0.7341546186961053,multiview,lightgbm,-0.7341546186961053,multiview,lightgbm,-0.7341546186961053,-1.1074840243976385,0.37332940570153317,0.0,0.0,validation-best gain vs one-SE in full pool
lipo,23,3,-0.7029213398945534,multiview,lightgbm,-0.7029213398945534,multiview,lightgbm,-0.7029213398945534,-1.0811223483189367,0.3782010084243833,0.0,0.0,validation-best gain vs one-SE in full pool
lipo,37,1,-0.7531590689681468,multiview,lightgbm,-0.7782624957383262,rdkit2d,lightgbm,-0.7531590689681468,-1.1006515404902455,0.3474924715220987,0.025103426770179404,0.07224164212887978,validation-best gain vs one-SE in full pool
lipo,37,2,-0.7341546186961053,multiview,lightgbm,-0.7341546186961053,multiview,lightgbm,-0.7341546186961053,-1.1074840243976385,0.37332940570153317,0.0,0.0,validation-best gain vs one-SE in full pool
lipo,37,3,-0.7029213398945534,multiview,lightgbm,-0.7029213398945534,multiview,lightgbm,-0.7029213398945534,-1.0811223483189367,0.3782010084243833,0.0,0.0,validation-best gain vs one-SE in full pool
lipo,53,1,-0.7531590689681468,multiview,lightgbm,-0.7782624957383262,rdkit2d,lightgbm,-0.7531590689681468,-1.1006515404902455,0.3474924715220987,0.025103426770179404,0.07224164212887978,validation-best gain vs one-SE in full pool
lipo,53,2,-0.7341546186961053,multiview,lightgbm,-0.7341546186961053,multiview,lightgbm,-0.7341546186961053,-1.1074840243976385,0.37332940570153317,0.0,0.0,validation-best gain vs one-SE in full pool
lipo,53,3,-0.7029213398945534,multiview,lightgbm,-0.7029213398945534,multiview,lightgbm,-0.7029213398945534,-1.0811223483189367,0.3782010084243833,0.0,0.0,validation-best gain vs one-SE in full pool
lipo,71,1,-0.7531590689681468,multiview,lightgbm,-0.7782624957383262,rdkit2d,lightgbm,-0.7531590689681468,-1.1006515404902455,0.3474924715220987,0.025103426770179404,0.07224164212887978,validation-best gain vs one-SE in full pool
lipo,71,2,-0.7341546186961053,multiview,lightgbm,-0.7341546186961053,multiview,lightgbm,-0.7341546186961053,-1.1074840243976385,0.37332940570153317,0.0,0.0,validation-best gain vs one-SE in full pool
lipo,71,3,-0.7029213398945534,multiview,lightgbm,-0.7029213398945534,multiview,lightgbm,-0.7029213398945534,-1.0811223483189367,0.3782010084243833,0.0,0.0,validation-best gain vs one-SE in full pool
tdc_caco2_wang,11,1,-0.4677203415560546,rdkit2d,lightgbm,-0.4713094121019944,multiview,lightgbm,-0.4677203415560546,-1.2506871884640738,0.7829668469080192,0.003589070545939821,0.004583936804110245,validation-best gain vs one-SE in full pool
tdc_caco2_wang,11,2,-0.4401240882137068,multiview,lightgbm,-0.5232081589590243,rdkit2d,random_forest,-0.4401240882137068,-1.2511676794586275,0.8110435912449208,0.08308407074531748,0.10244094354754302,validation-best gain vs one-SE in full pool
tdc_caco2_wang,11,3,-0.5104325369859287,rdkit2d,lightgbm,-0.4988237358398177,multiview,lightgbm,-0.4571491902648016,-1.3645124333845986,0.907363243119797,-0.011608801146111014,-0.01279399538623181,validation-best gain vs one-SE in full pool
tdc_caco2_wang,23,1,-0.4677203415560546,rdkit2d,lightgbm,-0.4713094121019944,multiview,lightgbm,-0.4677203415560546,-1.2506871884640738,0.7829668469080192,0.003589070545939821,0.004583936804110245,validation-best gain vs one-SE in full pool
tdc_caco2_wang,23,2,-0.4401240882137068,multiview,lightgbm,-0.5156800695197079,rdkit2d,random_forest,-0.4401240882137068,-1.2511676794586275,0.8110435912449208,0.07555598130600111,0.09315896472349357,validation-best gain vs one-SE in full pool
tdc_caco2_wang,23,3,-0.5104325369859287,rdkit2d,lightgbm,-0.4988237358398177,multiview,lightgbm,-0.4600488042639477,-1.3645124333845986,0.9044636291206509,-0.011608801146111014,-0.012835011571883184,validation-best gain vs one-SE in full pool
tdc_caco2_wang,37,1,-0.4677203415560546,rdkit2d,lightgbm,-0.4713094121019944,multiview,lightgbm,-0.4677203415560546,-1.2506871884640738,0.7829668469080192,0.003589070545939821,0.004583936804110245,validation-best gain vs one-SE in full pool
tdc_caco2_wang,37,2,-0.4401240882137068,multiview,lightgbm,-0.5024699579291009,rdkit2d,random_forest,-0.4401240882137068,-1.2511676794586275,0.8110435912449208,0.062345869715394076,0.0768711699203437,validation-best gain vs one-SE in full pool
tdc_caco2_wang,37,3,-0.5104325369859287,rdkit2d,lightgbm,-0.4988237358398177,multiview,lightgbm,-0.4537912401663454,-1.3645124333845986,0.9107211932182532,-0.011608801146111014,-0.012746822224580625,validation-best gain vs one-SE in full pool
tdc_caco2_wang,53,1,-0.4677203415560546,rdkit2d,lightgbm,-0.4713094121019944,multiview,lightgbm,-0.4677203415560546,-1.2506871884640738,0.7829668469080192,0.003589070545939821,0.004583936804110245,validation-best gain vs one-SE in full pool
tdc_caco2_wang,53,2,-0.4401240882137068,multiview,lightgbm,-0.5202653274501516,rdkit2d,random_forest,-0.4401240882137068,-1.2511676794586275,0.8110435912449208,0.08014123923644484,0.09881249306640981,validation-best gain vs one-SE in full pool
tdc_caco2_wang,53,3,-0.5104325369859287,rdkit2d,lightgbm,-0.4988237358398177,multiview,lightgbm,-0.4580510531781468,-1.3645124333845986,0.9064613802064518,-0.011608801146111014,-0.012806724477844872,validation-best gain vs one-SE in full pool
tdc_caco2_wang,71,1,-0.4677203415560546,rdkit2d,lightgbm,-0.4713094121019944,multiview,lightgbm,-0.4677203415560546,-1.2506871884640738,0.7829668469080192,0.003589070545939821,0.004583936804110245,validation-best gain vs one-SE in full pool
tdc_caco2_wang,71,2,-0.4401240882137068,multiview,lightgbm,-0.502814117638349,rdkit2d,random_forest,-0.4401240882137068,-1.2511676794586275,0.8110435912449208,0.06269002942464225,0.07729551173496786,validation-best gain vs one-SE in full pool
tdc_caco2_wang,71,3,-0.5104325369859287,rdkit2d,lightgbm,-0.4988237358398177,multiview,lightgbm,-0.4513019057016775,-1.3645124333845986,0.9132105276829211,-0.011608801146111014,-0.012712075468036812,validation-best gain vs one-SE in full pool
tdc_hia_hou,11,1,0.9837602544784864,multiview,linear,0.9735476310061946,multiview,lightgbm,0.9922986773815504,0.8886656621463251,0.10363301523522528,0.010212623472291793,0.09854604200322911,validation-best gain vs one-SE in full pool
tdc_hia_hou,11,2,0.9664596273291924,maccs,random_forest,0.972670807453416,rdkit2d,lightgbm,0.977391304347826,0.884223602484472,0.09316770186335399,-0.006211180124223614,-0.06666666666666683,validation-best gain vs one-SE in full pool
tdc_hia_hou,11,3,0.9477848101265824,multiview,linear,0.9477848101265824,multiview,linear,0.9712025316455696,0.8566455696202532,0.1145569620253164,0.0,0.0,validation-best gain vs one-SE in full pool
tdc_hia_hou,23,1,0.9555555555555556,multiview,linear,0.9555555555555556,multiview,linear,0.980896686159844,0.7594541910331385,0.22144249512670555,0.0,0.0,validation-best gain vs one-SE in full pool
tdc_hia_hou,23,2,0.9758382642998028,multiview,lightgbm,0.971153846153846,maccs,lightgbm,0.9780571992110454,0.9053254437869824,0.07273175542406296,0.00468441814595677,0.06440677966101932,validation-best gain vs one-SE in full pool
tdc_hia_hou,23,3,0.9844155844155844,multiview,lightgbm,0.9789610389610388,rdkit2d,random_forest,0.9857142857142858,0.8646753246753247,0.12103896103896106,0.005454545454545601,0.045064377682404635,validation-best gain vs one-SE in full pool
tdc_hia_hou,37,1,0.9445303867403314,multiview,lightgbm,0.96707182320442,rdkit2d,random_forest,0.9752486187845304,0.758232044198895,0.2170165745856354,-0.02254143646408857,-0.10386965376782156,validation-best gain vs one-SE in full pool
tdc_hia_hou,37,2,0.9874795862819814,multiview,random_forest,0.9811286517873344,rdkit2d,random_forest,0.9907457811649428,0.8998366902558519,0.09090909090909094,0.006350934494646965,0.06986027944111659,validation-best gain vs one-SE in full pool
tdc_hia_hou,37,3,0.9684210526315792,rdkit2d,linear,0.9684210526315792,rdkit2d,linear,0.9717105263157896,0.8921052631578947,0.07960526315789485,0.0,0.0,validation-best gain vs one-SE in full pool
tdc_hia_hou,53,1,0.9455608330288636,multiview,random_forest,0.9539641943734016,rdkit2d,random_forest,0.9539641943734016,0.8297405918889296,0.12422360248447206,-0.008403361344538007,-0.06764705882353095,validation-best gain vs one-SE in full pool
tdc_hia_hou,53,2,0.9379248658318426,multiview,lightgbm,0.9379248658318426,multiview,lightgbm,0.9778175313059037,0.7212880143112701,0.25652951699463356,0.0,0.0,validation-best gain vs one-SE in full pool
tdc_hia_hou,53,3,0.9906522642293312,multiview,random_forest,0.9906522642293312,multiview,random_forest,0.997507270461155,0.924802658911508,0.07270461154964691,0.0,0.0,validation-best gain vs one-SE in full pool
