dataset,task_type,seed,outer_fold,pool_size,selected_candidate,fixed_k32_reference_candidate,k_dependent_reference_candidate,same_fold_oracle_candidate,selected_utility,fixed_k32_reference_utility,k_dependent_reference_utility,same_fold_oracle_utility,fixed_k32_gap,k_dependent_crossfit_gap,same_fold_opportunity_gap,validation_audit_spearman
freesolv,regression,71,1,4,ridge_a10,xgb_60_d6,ridge_a10,ridge_a10,-2.778233893159229,-2.751179326599851,-2.778233893159229,-2.778233893159229,0.02705456655937777,0.0,0.0,1.0
freesolv,regression,71,1,8,ridge_a10,xgb_60_d6,ridge_a10,ridge_a10,-2.778233893159229,-2.751179326599851,-2.778233893159229,-2.778233893159229,0.02705456655937777,0.0,0.0,0.4047619047619048
freesolv,regression,71,1,16,ridge_a10,xgb_60_d6,ridge_a10,et_60_sqrt,-2.778233893159229,-2.751179326599851,-2.778233893159229,-2.7453567379906687,0.02705456655937777,0.0,0.03287715516856027,0.26176470588235295
freesolv,regression,71,1,32,ridge_a10,xgb_60_d6,xgb_60_d6,lgbm_100_leaf10,-2.778233893159229,-2.751179326599851,-2.751179326599851,-2.6279028137852536,0.02705456655937777,0.02705456655937777,0.15033107937397538,0.31304985337243396
freesolv,regression,71,2,4,ridge_a1,xgb_60_d6,ridge_a10,ridge_a10,-2.5598610210838584,-2.389465126543996,-2.2771351557234127,-2.2771351557234127,0.17039589453986226,0.28272586536044564,0.28272586536044564,0.7999999999999999
freesolv,regression,71,2,8,ridge_a1,xgb_60_d6,ridge_a10,ridge_a10,-2.5598610210838584,-2.389465126543996,-2.2771351557234127,-2.2771351557234127,0.17039589453986226,0.28272586536044564,0.28272586536044564,0.8333333333333335
freesolv,regression,71,2,16,et_60_sqrt,xgb_60_d6,ridge_a10,ridge_a10,-2.451318321774572,-2.389465126543996,-2.2771351557234127,-2.2771351557234127,0.061853195230575864,0.17418316605115924,0.17418316605115924,0.7441176470588236
freesolv,regression,71,2,32,xgb_80_d5,xgb_60_d6,xgb_60_d6,ridge_a10,-2.3298069335315192,-2.389465126543996,-2.389465126543996,-2.2771351557234127,-0.05965819301247688,-0.05965819301247688,0.0526717778081065,0.6015395894428153
freesolv,regression,71,3,4,ridge_a10,xgb_60_d6,ridge_a10,ridge_a1,-2.606802518039282,-2.524934421182055,-2.606802518039282,-2.372892632572298,0.08186809685722718,0.0,0.23390988546698432,0.39999999999999997
freesolv,regression,71,3,8,ridge_a10,xgb_60_d6,ridge_a10,ridge_a1,-2.606802518039282,-2.524934421182055,-2.606802518039282,-2.372892632572298,0.08186809685722718,0.0,0.23390988546698432,0.6190476190476191
freesolv,regression,71,3,16,ridge_a10,xgb_60_d6,ridge_a10,ridge_a1,-2.606802518039282,-2.524934421182055,-2.606802518039282,-2.372892632572298,0.08186809685722718,0.0,0.23390988546698432,0.7941176470588236
freesolv,regression,71,3,32,ridge_a10,xgb_60_d6,xgb_60_d6,ridge_a1,-2.606802518039282,-2.524934421182055,-2.524934421182055,-2.372892632572298,0.08186809685722718,0.08186809685722718,0.23390988546698432,0.8324780058651026
freesolv,regression,83,1,4,ridge_a10,xgb_60_d6,ridge_a10,ridge_a1,-2.7209398489550094,-2.776185665325983,-2.7209398489550094,-2.7014380689256883,-0.0552458163709737,0.0,0.019501780029321125,0.7999999999999999
freesolv,regression,83,1,8,ridge_a10,xgb_60_d6,ridge_a10,ridge_a1,-2.7209398489550094,-2.776185665325983,-2.7209398489550094,-2.7014380689256883,-0.0552458163709737,0.0,0.019501780029321125,0.7619047619047621
freesolv,regression,83,1,16,ridge_a10,xgb_60_d6,ridge_a10,ridge_a1,-2.7209398489550094,-2.776185665325983,-2.7209398489550094,-2.7014380689256883,-0.0552458163709737,0.0,0.019501780029321125,0.6058823529411764
freesolv,regression,83,1,32,ridge_a10,xgb_60_d6,xgb_60_d6,ridge_a1,-2.7209398489550094,-2.776185665325983,-2.776185665325983,-2.7014380689256883,-0.0552458163709737,-0.0552458163709737,0.019501780029321125,0.38306451612903225
freesolv,regression,83,2,4,ridge_a10,xgb_60_d6,ridge_a10,ridge_a1,-2.6162663437002283,-2.2993349732867263,-2.6162663437002283,-2.406047524801259,0.31693137041350194,0.0,0.21021881889896932,0.39999999999999997
freesolv,regression,83,2,8,ridge_a10,xgb_60_d6,ridge_a10,ridge_a1,-2.6162663437002283,-2.2993349732867263,-2.6162663437002283,-2.406047524801259,0.31693137041350194,0.0,0.21021881889896932,0.523809523809524
freesolv,regression,83,2,16,ridge_a10,xgb_60_d6,ridge_a10,ridge_a1,-2.6162663437002283,-2.2993349732867263,-2.6162663437002283,-2.406047524801259,0.31693137041350194,0.0,0.21021881889896932,0.6058823529411764
freesolv,regression,83,2,32,xgb_60_d6,xgb_60_d6,xgb_60_d6,xgb_60_d6,-2.2993349732867263,-2.2993349732867263,-2.2993349732867263,-2.2993349732867263,0.0,0.0,0.0,0.7939882697947214
freesolv,regression,83,3,4,ridge_a1,xgb_60_d6,ridge_a10,ridge_a10,-2.5454767511515928,-2.335748864105518,-2.205990817152413,-2.205990817152413,0.2097278870460748,0.3394859339991796,0.3394859339991796,0.7999999999999999
freesolv,regression,83,3,8,ridge_a1,xgb_60_d6,ridge_a10,ridge_a10,-2.5454767511515928,-2.335748864105518,-2.205990817152413,-2.205990817152413,0.2097278870460748,0.3394859339991796,0.3394859339991796,0.7619047619047621
freesolv,regression,83,3,16,ridge_a1,xgb_60_d6,ridge_a10,ridge_a10,-2.5454767511515928,-2.335748864105518,-2.205990817152413,-2.205990817152413,0.2097278870460748,0.3394859339991796,0.3394859339991796,0.7382352941176471
freesolv,regression,83,3,32,ridge_a1,xgb_60_d6,xgb_60_d6,ridge_a10,-2.5454767511515928,-2.335748864105518,-2.335748864105518,-2.205990817152413,0.2097278870460748,0.2097278870460748,0.3394859339991796,0.7573313782991201
freesolv,regression,97,1,4,ridge_a10,xgb_60_d6,ridge_a10,ridge_a10,-3.1754047600283437,-3.0514503569499123,-3.1754047600283437,-3.1754047600283437,0.12395440307843142,0.0,0.0,1.0
freesolv,regression,97,1,8,ridge_a10,xgb_60_d6,ridge_a10,rf_60_sqrt,-3.1754047600283437,-3.0514503569499123,-3.1754047600283437,-3.0524870104751294,0.12395440307843142,0.0,0.12291774955321433,0.7619047619047621
freesolv,regression,97,1,16,ridge_a10,xgb_60_d6,ridge_a10,et_60_sqrt,-3.1754047600283437,-3.0514503569499123,-3.1754047600283437,-2.9575443918061746,0.12395440307843142,0.0,0.21786036822216914,0.4823529411764706
freesolv,regression,97,1,32,xgb_80_d5,xgb_60_d6,xgb_60_d6,et_60_sqrt,-3.077629646888699,-3.0514503569499123,-3.0514503569499123,-2.9575443918061746,0.02617928993878671,0.02617928993878671,0.12008525508252443,0.5399560117302052
freesolv,regression,97,2,4,ridge_a1,xgb_60_d6,ridge_a10,ridge_a1,-3.0587862845515854,-3.152586095654656,-3.1324243513477787,-3.0587862845515854,-0.09379981110307067,-0.07363806679619334,0.0,0.7999999999999999
freesolv,regression,97,2,8,ridge_a1,xgb_60_d6,ridge_a10,ridge_a1,-3.0587862845515854,-3.152586095654656,-3.1324243513477787,-3.0587862845515854,-0.09379981110307067,-0.07363806679619334,0.0,0.880952380952381
freesolv,regression,97,2,16,ridge_a1,xgb_60_d6,ridge_a10,ridge_a1,-3.0587862845515854,-3.152586095654656,-3.1324243513477787,-3.0587862845515854,-0.09379981110307067,-0.07363806679619334,0.0,0.6764705882352942
freesolv,regression,97,2,32,ridge_a1,xgb_60_d6,xgb_60_d6,lgbm_100_leaf10,-3.0587862845515854,-3.152586095654656,-3.152586095654656,-3.0586902945104963,-0.09379981110307067,-0.09379981110307067,9.599004108906684e-05,0.5894428152492668
freesolv,regression,97,3,4,ridge_a1,xgb_60_d6,ridge_a10,ridge_a10,-2.468698293251372,-1.9287412796561731,-1.8345965127460253,-1.8345965127460253,0.5399570135951988,0.6341017805053466,0.6341017805053466,0.7999999999999999
freesolv,regression,97,3,8,ridge_a1,xgb_60_d6,ridge_a10,ridge_a10,-2.468698293251372,-1.9287412796561731,-1.8345965127460253,-1.8345965127460253,0.5399570135951988,0.6341017805053466,0.6341017805053466,0.4761904761904762
freesolv,regression,97,3,16,ridge_a1,xgb_60_d6,ridge_a10,ridge_a10,-2.468698293251372,-1.9287412796561731,-1.8345965127460253,-1.8345965127460253,0.5399570135951988,0.6341017805053466,0.6341017805053466,0.6058823529411764
freesolv,regression,97,3,32,ridge_a1,xgb_60_d6,xgb_60_d6,ridge_a10,-2.468698293251372,-1.9287412796561731,-1.9287412796561731,-1.8345965127460253,0.5399570135951988,0.5399570135951988,0.6341017805053466,0.5498533724340174
freesolv,regression,113,1,4,ridge_a10,xgb_60_d6,ridge_a10,ridge_a1,-3.0895424029687195,-3.09330333072055,-3.0895424029687195,-3.004659970650264,-0.0037609277518306783,0.0,0.0848824323184556,0.7999999999999999
freesolv,regression,113,1,8,ridge_a10,xgb_60_d6,ridge_a10,ridge_a1,-3.0895424029687195,-3.09330333072055,-3.0895424029687195,-3.004659970650264,-0.0037609277518306783,0.0,0.0848824323184556,0.9523809523809524
freesolv,regression,113,1,16,ridge_a10,xgb_60_d6,ridge_a10,ridge_a1,-3.0895424029687195,-3.09330333072055,-3.0895424029687195,-3.004659970650264,-0.0037609277518306783,0.0,0.0848824323184556,0.6294117647058822
freesolv,regression,113,1,32,ridge_a10,xgb_60_d6,xgb_60_d6,ridge_a1,-3.0895424029687195,-3.09330333072055,-3.09330333072055,-3.004659970650264,-0.0037609277518306783,-0.0037609277518306783,0.0848824323184556,0.6000733137829912
freesolv,regression,113,2,4,ridge_a10,xgb_60_d6,ridge_a10,ridge_a1,-3.211666744232711,-2.9812105868233028,-3.211666744232711,-3.10952635116346,0.2304561574094084,0.0,0.10214039306925127,0.7999999999999999
freesolv,regression,113,2,8,ridge_a10,xgb_60_d6,ridge_a10,ridge_a1,-3.211666744232711,-2.9812105868233028,-3.211666744232711,-3.10952635116346,0.2304561574094084,0.0,0.10214039306925127,0.523809523809524
freesolv,regression,113,2,16,ridge_a10,xgb_60_d6,ridge_a10,et_60_sqrt,-3.211666744232711,-2.9812105868233028,-3.211666744232711,-2.974018047903509,0.2304561574094084,0.0,0.23764869632920194,0.4970588235294117
freesolv,regression,113,2,32,xgb_60_d6,xgb_60_d6,xgb_60_d6,lgbm_100_leaf10,-2.9812105868233028,-2.9812105868233028,-2.9812105868233028,-2.858791309240426,0.0,0.0,0.12241927758287696,0.5865102639296187
freesolv,regression,113,3,4,ridge_a1,xgb_60_d6,ridge_a10,ridge_a10,-2.5744952292980354,-2.1155100762776016,-1.9629600944471752,-1.9629600944471752,0.45898515302043386,0.6115351348508602,0.6115351348508602,0.7999999999999999
freesolv,regression,113,3,8,ridge_a1,xgb_60_d6,ridge_a10,ridge_a10,-2.5744952292980354,-2.1155100762776016,-1.9629600944471752,-1.9629600944471752,0.45898515302043386,0.6115351348508602,0.6115351348508602,0.3571428571428572
freesolv,regression,113,3,16,ridge_a1,xgb_60_d6,ridge_a10,ridge_a10,-2.5744952292980354,-2.1155100762776016,-1.9629600944471752,-1.9629600944471752,0.45898515302043386,0.6115351348508602,0.6115351348508602,0.5882352941176471
freesolv,regression,113,3,32,ridge_a1,xgb_60_d6,xgb_60_d6,ridge_a10,-2.5744952292980354,-2.1155100762776016,-2.1155100762776016,-1.9629600944471752,0.45898515302043386,0.45898515302043386,0.6115351348508602,0.6733870967741935
freesolv,regression,127,1,4,ridge_a10,xgb_60_d6,ridge_a10,ridge_a1,-3.0466369867576537,-2.7463110501839822,-3.0466369867576537,-2.773791453802452,0.30032593657367146,0.0,0.27284553295520153,0.39999999999999997
freesolv,regression,127,1,8,ridge_a10,xgb_60_d6,ridge_a10,ridge_a1,-3.0466369867576537,-2.7463110501839822,-3.0466369867576537,-2.773791453802452,0.30032593657367146,0.0,0.27284553295520153,0.6666666666666669
freesolv,regression,127,1,16,ridge_a10,xgb_60_d6,ridge_a10,et_60_sqrt,-3.0466369867576537,-2.7463110501839822,-3.0466369867576537,-2.765893596283328,0.30032593657367146,0.0,0.2807433904743255,0.6794117647058824
freesolv,regression,127,1,32,ridge_a10,xgb_60_d6,xgb_60_d6,xgb_60_d6,-3.0466369867576537,-2.7463110501839822,-2.7463110501839822,-2.7463110501839822,0.30032593657367146,0.30032593657367146,0.30032593657367146,0.5201612903225806
freesolv,regression,127,2,4,ridge_a1,xgb_60_d6,ridge_a10,ridge_a10,-2.5044913962509354,-2.179725257337135,-1.952098254488004,-1.952098254488004,0.32476613891380035,0.5523931417629315,0.5523931417629315,0.7999999999999999
freesolv,regression,127,2,8,ridge_a1,xgb_60_d6,ridge_a10,ridge_a10,-2.5044913962509354,-2.179725257337135,-1.952098254488004,-1.952098254488004,0.32476613891380035,0.5523931417629315,0.5523931417629315,0.4285714285714286
freesolv,regression,127,2,16,et_60_sqrt,xgb_60_d6,ridge_a10,ridge_a10,-2.06638559973576,-2.179725257337135,-1.952098254488004,-1.952098254488004,-0.11333965760137499,0.11428734524775619,0.11428734524775619,0.5735294117647058
freesolv,regression,127,2,32,lgbm_100_leaf10,xgb_60_d6,xgb_60_d6,ridge_a10,-2.1962999045429297,-2.179725257337135,-2.179725257337135,-1.952098254488004,0.0165746472057946,0.0165746472057946,0.24420165005492578,0.6147360703812316
freesolv,regression,127,3,4,ridge_a10,xgb_60_d6,ridge_a10,ridge_a10,-2.507729293304542,-2.7048487477273264,-2.507729293304542,-2.507729293304542,-0.19711945442278456,0.0,0.0,1.0
freesolv,regression,127,3,8,ridge_a10,xgb_60_d6,ridge_a10,ridge_a10,-2.507729293304542,-2.7048487477273264,-2.507729293304542,-2.507729293304542,-0.19711945442278456,0.0,0.0,0.9523809523809524
freesolv,regression,127,3,16,ridge_a10,xgb_60_d6,ridge_a10,ridge_a10,-2.507729293304542,-2.7048487477273264,-2.507729293304542,-2.507729293304542,-0.19711945442278456,0.0,0.0,0.65
freesolv,regression,127,3,32,ridge_a10,xgb_60_d6,xgb_60_d6,ridge_a10,-2.507729293304542,-2.7048487477273264,-2.7048487477273264,-2.507729293304542,-0.19711945442278456,-0.19711945442278456,0.0,0.43658357771261
freesolv,regression,149,1,4,ridge_a10,xgb_60_d6,ridge_a10,ridge_a1,-3.0713931074972805,-2.8043825715969746,-3.0713931074972805,-2.836704463051546,0.2670105359003059,0.0,0.23468864444573434,0.39999999999999997
freesolv,regression,149,1,8,ridge_a10,xgb_60_d6,ridge_a10,ridge_a1,-3.0713931074972805,-2.8043825715969746,-3.0713931074972805,-2.836704463051546,0.2670105359003059,0.0,0.23468864444573434,0.30952380952380953
freesolv,regression,149,1,16,ridge_a10,xgb_60_d6,ridge_a10,ridge_a1,-3.0713931074972805,-2.8043825715969746,-3.0713931074972805,-2.836704463051546,0.2670105359003059,0.0,0.23468864444573434,0.4264705882352941
freesolv,regression,149,1,32,ridge_a10,xgb_60_d6,xgb_60_d6,xgb_60_d6,-3.0713931074972805,-2.8043825715969746,-2.8043825715969746,-2.8043825715969746,0.2670105359003059,0.2670105359003059,0.2670105359003059,0.6517595307917887
freesolv,regression,149,2,4,ridge_a1,xgb_60_d6,ridge_a10,ridge_a10,-2.7240664274740647,-2.632550661301447,-2.5753276563567957,-2.5753276563567957,0.09151576617261759,0.14873877111726896,0.14873877111726896,0.7999999999999999
freesolv,regression,149,2,8,ridge_a1,xgb_60_d6,ridge_a10,rf_60_sqrt,-2.7240664274740647,-2.632550661301447,-2.5753276563567957,-2.535746684853314,0.09151576617261759,0.14873877111726896,0.18831974262075057,0.3571428571428572
freesolv,regression,149,2,16,ridge_a1,xgb_60_d6,ridge_a10,et_60_sqrt,-2.7240664274740647,-2.632550661301447,-2.5753276563567957,-2.4860717481648305,0.09151576617261759,0.14873877111726896,0.23799467930923424,0.3294117647058824
freesolv,regression,149,2,32,ridge_a1,xgb_60_d6,xgb_60_d6,et_60_sqrt,-2.7240664274740647,-2.632550661301447,-2.632550661301447,-2.4860717481648305,0.09151576617261759,0.09151576617261759,0.23799467930923424,0.04545454545454545
freesolv,regression,149,3,4,ridge_a10,xgb_60_d6,ridge_a10,ridge_a10,-2.0254230710730394,-2.0985573416381453,-2.0254230710730394,-2.0254230710730394,-0.07313427056510591,0.0,0.0,1.0
freesolv,regression,149,3,8,ridge_a10,xgb_60_d6,ridge_a10,ridge_a10,-2.0254230710730394,-2.0985573416381453,-2.0254230710730394,-2.0254230710730394,-0.07313427056510591,0.0,0.0,0.8571428571428572
freesolv,regression,149,3,16,et_60_sqrt,xgb_60_d6,ridge_a10,ridge_a10,-2.125667887663884,-2.0985573416381453,-2.0254230710730394,-2.0254230710730394,0.027110546025738813,0.10024481659084472,0.10024481659084472,0.888235294117647
freesolv,regression,149,3,32,xgb_60_d6,xgb_60_d6,xgb_60_d6,ridge_a10,-2.0985573416381453,-2.0985573416381453,-2.0985573416381453,-2.0254230710730394,0.0,0.0,0.07313427056510591,0.8379765395894426
lipo,regression,11,1,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.0209112361679475,-0.89439059165419,-1.0209112361679475,-1.0209112361679475,0.12652064451375755,0.0,0.0,1.0
lipo,regression,11,1,8,rf_60_sqrt,lgbm_60_l63,rf_60_sqrt,rf_90_leaf2,-0.945181827929982,-0.89439059165419,-0.945181827929982,-0.9356301836642852,0.05079123627579196,0.0,0.009551644265696768,0.9523809523809524
lipo,regression,11,1,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,et_90_leaf2,-0.9188173539679058,-0.89439059165419,-0.9188173539679058,-0.9140984960928448,0.024426762313715766,0.0,0.004718857875060989,0.9088235294117648
lipo,regression,11,1,32,lgbm_100_leaf30,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.9161976527396152,-0.89439059165419,-0.89439059165419,-0.89439059165419,0.021807061085425183,0.021807061085425183,0.021807061085425183,0.9413489736070381
lipo,regression,11,2,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.0955492779873006,-1.001463480173356,-1.0955492779873006,-1.0955492779873006,0.09408579781394466,0.0,0.0,1.0
lipo,regression,11,2,8,rf_90_leaf2,lgbm_60_l63,rf_60_sqrt,rf_60_sqrt,-1.072622246508239,-1.001463480173356,-1.0634855309374875,-1.0634855309374875,0.07115876633488294,0.009136715570751353,0.009136715570751353,0.8333333333333335
lipo,regression,11,2,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,histgb_lr0.1,-1.0238800269187542,-1.001463480173356,-1.0238800269187542,-1.0238800269187542,0.02241654674539828,0.0,0.0,0.9411764705882352
lipo,regression,11,2,32,lgbm_80_ff0.7,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-1.0066152817024074,-1.001463480173356,-1.001463480173356,-1.001463480173356,0.005151801529051481,0.005151801529051481,0.005151801529051481,0.9556451612903224
lipo,regression,11,3,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.0240206679508372,-0.923384370668933,-1.0240206679508372,-1.0240206679508372,0.10063629728190426,0.0,0.0,1.0
lipo,regression,11,3,8,rf_60_sqrt,lgbm_60_l63,rf_60_sqrt,rf_60_sqrt,-0.9916268745268664,-0.923384370668933,-0.9916268745268664,-0.9916268745268664,0.0682425038579334,0.0,0.0,0.8571428571428572
lipo,regression,11,3,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,histgb_lr0.1,-0.9567928715746252,-0.923384370668933,-0.9567928715746252,-0.9567928715746252,0.03340850090569225,0.0,0.0,0.9147058823529413
lipo,regression,11,3,32,lgbm_80_bag0.8,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.9272889602592672,-0.923384370668933,-0.923384370668933,-0.923384370668933,0.00390458959033424,0.00390458959033424,0.00390458959033424,0.9417155425219942
lipo,regression,23,1,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.029835955182007,-0.9139033032057652,-1.029835955182007,-1.029835955182007,0.11593265197624192,0.0,0.0,1.0
lipo,regression,23,1,8,rf_90_leaf2,lgbm_60_l63,rf_60_sqrt,rf_60_sqrt,-0.9923585040915454,-0.9139033032057652,-0.97875840742471,-0.97875840742471,0.07845520088578017,0.01360009666683537,0.01360009666683537,0.9761904761904763
lipo,regression,23,1,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,histgb_lr0.1,-0.9467157810555216,-0.9139033032057652,-0.9467157810555216,-0.9467157810555216,0.03281247784975638,0.0,0.0,0.9794117647058824
lipo,regression,23,1,32,lgbm_80_bag0.8,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.9312146276060028,-0.9139033032057652,-0.9139033032057652,-0.9139033032057652,0.017311324400237638,0.017311324400237638,0.017311324400237638,0.9802052785923753
lipo,regression,23,2,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.094011535379608,-0.985439158418932,-1.094011535379608,-1.094011535379608,0.10857237696067601,0.0,0.0,1.0
lipo,regression,23,2,8,rf_60_sqrt,lgbm_60_l63,rf_60_sqrt,rf_60_sqrt,-1.0462115506015102,-0.985439158418932,-1.0462115506015102,-1.0462115506015102,0.06077239218257813,0.0,0.0,0.9761904761904763
lipo,regression,23,2,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,histgb_lr0.1,-1.008166373588163,-0.985439158418932,-1.008166373588163,-1.008166373588163,0.02272721516923093,0.0,0.0,0.9676470588235294
lipo,regression,23,2,32,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.985439158418932,-0.985439158418932,-0.985439158418932,-0.985439158418932,0.0,0.0,0.0,0.9783724340175952
lipo,regression,23,3,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.0199617748084489,-0.9268632126999484,-1.0199617748084489,-1.0199617748084489,0.09309856210850043,0.0,0.0,1.0
lipo,regression,23,3,8,rf_90_leaf2,lgbm_60_l63,rf_60_sqrt,rf_60_sqrt,-0.9933776412798137,-0.9268632126999484,-0.9902646828790744,-0.9902646828790744,0.06651442857986523,0.0031129584007392186,0.0031129584007392186,0.6904761904761906
lipo,regression,23,3,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,histgb_lr0.1,-0.9553672674745208,-0.9268632126999484,-0.9553672674745208,-0.9553672674745208,0.028504054774572407,0.0,0.0,0.888235294117647
lipo,regression,23,3,32,lgbm_80_bag0.8,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.9306216149562202,-0.9268632126999484,-0.9268632126999484,-0.9268632126999484,0.0037584022562717756,0.0037584022562717756,0.0037584022562717756,0.9197214076246333
lipo,regression,37,1,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.0354673576486748,-0.945708235987754,-1.0354673576486748,-1.0354673576486748,0.08975912166092082,0.0,0.0,1.0
lipo,regression,37,1,8,rf_60_sqrt,lgbm_60_l63,rf_60_sqrt,rf_60_sqrt,-1.027593863636451,-0.945708235987754,-1.027593863636451,-1.027593863636451,0.081885627648697,0.0,0.0,0.7142857142857144
lipo,regression,37,1,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,histgb_lr0.1,-0.9826695255549548,-0.945708235987754,-0.9826695255549548,-0.9826695255549548,0.036961289567200795,0.0,0.0,0.8911764705882352
lipo,regression,37,1,32,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.945708235987754,-0.945708235987754,-0.945708235987754,-0.945708235987754,0.0,0.0,0.0,0.937683284457478
lipo,regression,37,2,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.035887289510245,-0.892925764878208,-1.035887289510245,-1.035887289510245,0.14296152463203693,0.0,0.0,1.0
lipo,regression,37,2,8,rf_90_leaf2,lgbm_60_l63,rf_60_sqrt,rf_60_sqrt,-0.947608840636396,-0.892925764878208,-0.9390729694784212,-0.9390729694784212,0.05468307575818809,0.008535871157974828,0.008535871157974828,0.9047619047619048
lipo,regression,37,2,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,et_60_sqrt,-0.9202224786897496,-0.892925764878208,-0.9202224786897496,-0.9131527202711536,0.02729671381154164,0.0,0.007069758418596028,0.9205882352941176
lipo,regression,37,2,32,lgbm_80_bag0.8,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.9034728464066644,-0.892925764878208,-0.892925764878208,-0.892925764878208,0.010547081528456403,0.010547081528456403,0.010547081528456403,0.9560117302052785
lipo,regression,37,3,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.07116905485613,-0.9993527727081974,-1.07116905485613,-1.07116905485613,0.07181628214793245,0.0,0.0,1.0
lipo,regression,37,3,8,rf_60_sqrt,lgbm_60_l63,rf_60_sqrt,rf_60_sqrt,-1.0369512044299924,-0.9993527727081974,-1.0369512044299924,-1.0369512044299924,0.037598431721795,0.0,0.0,0.9761904761904763
lipo,regression,37,3,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,histgb_lr0.1,-1.025311675601312,-0.9993527727081974,-1.025311675601312,-1.025311675601312,0.025958902893114644,0.0,0.0,0.9294117647058824
lipo,regression,37,3,32,lgbm_80_ff0.7,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-1.0108055463311236,-0.9993527727081974,-0.9993527727081974,-0.9993527727081974,0.011452773622926182,0.011452773622926182,0.011452773622926182,0.937683284457478
lipo,regression,53,1,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.0885348544043707,-0.970627638641728,-1.0885348544043707,-1.0885348544043707,0.11790721576264274,0.0,0.0,1.0
lipo,regression,53,1,8,rf_60_sqrt,lgbm_60_l63,rf_60_sqrt,rf_60_sqrt,-1.040675413985205,-0.970627638641728,-1.040675413985205,-1.040675413985205,0.07004777534347706,0.0,0.0,1.0
lipo,regression,53,1,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,histgb_lr0.1,-0.9947153510844222,-0.970627638641728,-0.9947153510844222,-0.9947153510844222,0.024087712442694253,0.0,0.0,0.976470588235294
lipo,regression,53,1,32,lgbm_80_bag0.8,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.987044654521008,-0.970627638641728,-0.970627638641728,-0.970627638641728,0.016417015879280017,0.016417015879280017,0.016417015879280017,0.970674486803519
lipo,regression,53,2,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.0111105737762116,-0.9128298678060326,-1.0111105737762116,-1.0111105737762116,0.09828070597017902,0.0,0.0,1.0
lipo,regression,53,2,8,rf_90_leaf2,lgbm_60_l63,rf_60_sqrt,rf_60_sqrt,-0.9689136008921756,-0.9128298678060326,-0.9528053333397722,-0.9528053333397722,0.056083733086143006,0.016108267552403355,0.016108267552403355,0.9761904761904763
lipo,regression,53,2,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,histgb_lr0.1,-0.9339690336159184,-0.9128298678060326,-0.9339690336159184,-0.9339690336159184,0.02113916580988584,0.0,0.0,0.9205882352941176
lipo,regression,53,2,32,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.9128298678060326,-0.9128298678060326,-0.9128298678060326,-0.9128298678060326,0.0,0.0,0.0,0.9387829912023459
lipo,regression,53,3,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.0644441137216774,-0.9617201624730702,-1.0644441137216774,-1.0644441137216774,0.10272395124860711,0.0,0.0,1.0
lipo,regression,53,3,8,rf_60_sqrt,lgbm_60_l63,rf_60_sqrt,rf_60_sqrt,-1.021212023101426,-0.9617201624730702,-1.021212023101426,-1.021212023101426,0.05949186062835565,0.0,0.0,1.0
