dataset,pool_size,scenario,noise_scale,simulation_replicates,n_audit_units,observed_mean_same_fold_gap,simulated_mean_gap,simulated_gap_interval_low,simulated_gap_interval_high,top1_recovery_mean,top1_recovery_interval_low,top1_recovery_interval_high,observed_within_simulated_95pct_envelope,candidate_variance_cv
tdc_caco2_wang,4,empirical_correlation_heteroskedastic,0.5,2000,30,0.0,4.649296686897347e-06,0.0,0.0,0.99995,1.0,1.0,1,0.18383664121049312
tdc_caco2_wang,4,empirical_correlation_heteroskedastic,1.0,2000,30,0.0,0.0009839212579849069,0.0,0.006282343367519563,0.9904166666666667,0.9333333333333333,1.0,1,0.18383664121049312
tdc_caco2_wang,4,empirical_correlation_heteroskedastic,2.0,2000,30,0.0,0.014335851408459707,0.0,0.0353977215577275,0.8981333333333336,0.8,1.0,1,0.18383664121049312
tdc_caco2_wang,4,independent_homoskedastic,0.5,2000,30,0.0,0.0008350503708671675,0.0,0.005750411144564547,0.9915333333333334,0.9333333333333333,1.0,1,0.18383664121049312
tdc_caco2_wang,4,independent_homoskedastic,1.0,2000,30,0.0,0.013748740866398811,0.0,0.0299753707985594,0.8899166666666669,0.7666666666666667,1.0,1,0.18383664121049312
tdc_caco2_wang,4,independent_homoskedastic,2.0,2000,30,0.0,0.04633625579033833,0.022743624853108144,0.07242128772463663,0.6739666666666666,0.5,0.8333333333333334,0,0.18383664121049312
tdc_caco2_wang,8,empirical_correlation_heteroskedastic,0.5,2000,30,0.01700495881624666,0.003430786779516375,0.0009738875603401186,0.006609390628577685,0.7698333333333334,0.6333333333333333,0.9,0,0.18383664121049312
tdc_caco2_wang,8,empirical_correlation_heteroskedastic,1.0,2000,30,0.01700495881624666,0.008846309754341853,0.003631818943149959,0.015736458093508095,0.5924666666666667,0.43333333333333335,0.7666666666666667,0,0.18383664121049312
tdc_caco2_wang,8,empirical_correlation_heteroskedastic,2.0,2000,30,0.01700495881624666,0.02453955764773756,0.011291856084806082,0.044542584671092934,0.4156333333333333,0.23333333333333334,0.5666666666666667,1,0.18383664121049312
tdc_caco2_wang,8,independent_homoskedastic,0.5,2000,30,0.01700495881624666,0.011544716799680405,0.006456085305454687,0.017628873576884852,0.4652833333333333,0.3,0.6333333333333333,1,0.18383664121049312
tdc_caco2_wang,8,independent_homoskedastic,1.0,2000,30,0.01700495881624666,0.019586949513608887,0.011671820899245062,0.02827569475127458,0.3302999999999999,0.16666666666666666,0.5,1,0.18383664121049312
tdc_caco2_wang,8,independent_homoskedastic,2.0,2000,30,0.01700495881624666,0.029883080860526726,0.01883609386406609,0.04285407458313787,0.24214999999999998,0.1,0.4,0,0.18383664121049312
tdc_caco2_wang,16,empirical_correlation_heteroskedastic,0.5,2000,30,0.02537117756226173,0.004376524695540449,0.001912256070808646,0.007330982653888086,0.5741166666666666,0.4,0.7333333333333333,0,0.18383664121049312
tdc_caco2_wang,16,empirical_correlation_heteroskedastic,1.0,2000,30,0.02537117756226173,0.011346628509189056,0.006204655165761446,0.01803394154312827,0.38811666666666667,0.23333333333333334,0.5666666666666667,0,0.18383664121049312
tdc_caco2_wang,16,empirical_correlation_heteroskedastic,2.0,2000,30,0.02537117756226173,0.02816857055800075,0.015500998452081527,0.04785950375888634,0.24033333333333334,0.1,0.4,1,0.18383664121049312
tdc_caco2_wang,16,independent_homoskedastic,0.5,2000,30,0.02537117756226173,0.014682055670652627,0.009529282519581234,0.0204870939030183,0.28685000000000005,0.13333333333333333,0.43333333333333335,0,0.18383664121049312
tdc_caco2_wang,16,independent_homoskedastic,1.0,2000,30,0.02537117756226173,0.023707804116389678,0.01645867031696174,0.03136621057082205,0.17578333333333335,0.06666666666666667,0.3333333333333333,1,0.18383664121049312
tdc_caco2_wang,16,independent_homoskedastic,2.0,2000,30,0.02537117756226173,0.03194142991406539,0.022956215137546747,0.042530872918301994,0.12268333333333334,0.03333333333333333,0.23333333333333334,1,0.18383664121049312
tdc_caco2_wang,32,empirical_correlation_heteroskedastic,0.5,2000,30,0.02746235040783509,0.004756107606177556,0.0023171046318306112,0.007600175133445999,0.46898333333333336,0.3,0.6333333333333333,0,0.18383664121049312
tdc_caco2_wang,32,empirical_correlation_heteroskedastic,1.0,2000,30,0.02746235040783509,0.012827085062447648,0.007431405521650422,0.019711439091575102,0.29101666666666665,0.13333333333333333,0.4666666666666667,0,0.18383664121049312
tdc_caco2_wang,32,empirical_correlation_heteroskedastic,2.0,2000,30,0.02746235040783509,0.030472602028307365,0.01758553535616874,0.05135577586263793,0.16223333333333334,0.03333333333333333,0.3,1,0.18383664121049312
tdc_caco2_wang,32,independent_homoskedastic,0.5,2000,30,0.02746235040783509,0.016170427863643054,0.010823263423403206,0.02213537435550083,0.18345000000000003,0.06666666666666667,0.3333333333333333,0,0.18383664121049312
tdc_caco2_wang,32,independent_homoskedastic,1.0,2000,30,0.02746235040783509,0.02598000603697949,0.018992341758715833,0.03360681171519619,0.1019,0.0,0.23333333333333334,1,0.18383664121049312
tdc_caco2_wang,32,independent_homoskedastic,2.0,2000,30,0.02746235040783509,0.034808200778470175,0.0261345506870137,0.04428402828289188,0.06373333333333332,0.0,0.16666666666666666,1,0.18383664121049312
tdc_hia_hou,4,empirical_correlation_heteroskedastic,0.5,2000,30,0.007519095442897908,0.0020242695779691964,0.00038477328448561306,0.004369339101681782,0.7527166666666667,0.6,0.9,0,0.06651201263441478
tdc_hia_hou,4,empirical_correlation_heteroskedastic,1.0,2000,30,0.007519095442897908,0.007031619470814714,0.0030018489743243192,0.012085023842298299,0.5475999999999999,0.36666666666666664,0.7,1,0.06651201263441478
tdc_hia_hou,4,empirical_correlation_heteroskedastic,2.0,2000,30,0.007519095442897908,0.013385671133394166,0.007516751604679569,0.02038827548186692,0.38675,0.2,0.5666666666666667,1,0.06651201263441478
tdc_hia_hou,4,independent_homoskedastic,0.5,2000,30,0.007519095442897908,0.0085545994388034,0.004858152406715933,0.012630723952275774,0.36873333333333336,0.2,0.5333333333333333,1,0.06651201263441478
tdc_hia_hou,4,independent_homoskedastic,1.0,2000,30,0.007519095442897908,0.011712648834148688,0.006717352039284837,0.01767198259663599,0.31304999999999994,0.16666666666666666,0.5,1,0.06651201263441478
tdc_hia_hou,4,independent_homoskedastic,2.0,2000,30,0.007519095442897908,0.013827452595519386,0.007911147151258407,0.02027894649625216,0.28535,0.13333333333333333,0.43333333333333335,0,0.06651201263441478
tdc_hia_hou,8,empirical_correlation_heteroskedastic,0.5,2000,30,0.015292690272171061,0.00409319097898109,0.0018550373947188075,0.006952386440977005,0.58505,0.4,0.7333333333333333,0,0.06651201263441478
tdc_hia_hou,8,empirical_correlation_heteroskedastic,1.0,2000,30,0.015292690272171061,0.010112223631037838,0.005709626676844593,0.014814734201684391,0.37628333333333336,0.2,0.5333333333333333,0,0.06651201263441478
tdc_hia_hou,8,empirical_correlation_heteroskedastic,2.0,2000,30,0.015292690272171061,0.017040197750257086,0.011154755957455631,0.023732826982532748,0.24268333333333333,0.1,0.4,1,0.06651201263441478
tdc_hia_hou,8,independent_homoskedastic,0.5,2000,30,0.015292690272171061,0.013003605532734304,0.0087786563021209,0.017611591738889272,0.23951666666666668,0.1,0.4,1,0.06651201263441478
tdc_hia_hou,8,independent_homoskedastic,1.0,2000,30,0.015292690272171061,0.016581714643788315,0.011701677246146135,0.0223837479300762,0.18078333333333335,0.06666666666666667,0.3333333333333333,1,0.06651201263441478
tdc_hia_hou,8,independent_homoskedastic,2.0,2000,30,0.015292690272171061,0.018921498606422935,0.0137154708436327,0.025054919593152553,0.15195,0.03333333333333333,0.3,1,0.06651201263441478
tdc_hia_hou,16,empirical_correlation_heteroskedastic,0.5,2000,30,0.018800300201589112,0.0053487005218819,0.0026895843199867125,0.00855574705141039,0.4579,0.3,0.6333333333333333,0,0.06651201263441478
tdc_hia_hou,16,empirical_correlation_heteroskedastic,1.0,2000,30,0.018800300201589112,0.013456523732678999,0.007924821596610917,0.02021634337993944,0.2838333333333333,0.13333333333333333,0.43333333333333335,1,0.06651201263441478
tdc_hia_hou,16,empirical_correlation_heteroskedastic,2.0,2000,30,0.018800300201589112,0.024865689603070864,0.01654150108721946,0.034474248868149496,0.16481666666666667,0.03333333333333333,0.3,1,0.06651201263441478
tdc_hia_hou,16,independent_homoskedastic,0.5,2000,30,0.018800300201589112,0.01519234846995694,0.010225540737822137,0.020394526057135664,0.16438333333333335,0.03333333333333333,0.3,1,0.06651201263441478
tdc_hia_hou,16,independent_homoskedastic,1.0,2000,30,0.018800300201589112,0.02110498391810048,0.014637830872423045,0.028016630316489682,0.11293333333333336,0.0,0.23333333333333334,1,0.06651201263441478
tdc_hia_hou,16,independent_homoskedastic,2.0,2000,30,0.018800300201589112,0.02621142245991327,0.018798910397872376,0.0347640058471015,0.08668333333333333,0.0,0.2,1,0.06651201263441478
tdc_hia_hou,32,empirical_correlation_heteroskedastic,0.5,2000,30,0.02296199562972267,0.0064553288829338855,0.0038049763511038334,0.00961549208159955,0.3943166666666666,0.23333333333333334,0.5666666666666667,0,0.06651201263441478
tdc_hia_hou,32,empirical_correlation_heteroskedastic,1.0,2000,30,0.02296199562972267,0.015359300703675107,0.00999067569295717,0.021284494374795696,0.22018333333333334,0.1,0.36666666666666664,0,0.06651201263441478
tdc_hia_hou,32,empirical_correlation_heteroskedastic,2.0,2000,30,0.02296199562972267,0.027350354145353875,0.019364862803863254,0.03610541289583596,0.11065000000000001,0.0,0.23333333333333334,1,0.06651201263441478
tdc_hia_hou,32,independent_homoskedastic,0.5,2000,30,0.02296199562972267,0.01863717402729049,0.013389859136879378,0.024433707783259984,0.11930000000000002,0.03333333333333333,0.23333333333333334,1,0.06651201263441478
tdc_hia_hou,32,independent_homoskedastic,1.0,2000,30,0.02296199562972267,0.026165335652126687,0.019485184139944052,0.032995565477696,0.06891666666666665,0.0,0.16666666666666666,1,0.06651201263441478
tdc_hia_hou,32,independent_homoskedastic,2.0,2000,30,0.02296199562972267,0.031271348113972516,0.023694645837324228,0.039024384343770535,0.04961666666666666,0.0,0.13333333333333333,0,0.06651201263441478
tdc_pgp_broccatelli,4,empirical_correlation_heteroskedastic,0.5,2000,30,0.006710366946467387,0.0010893903292274298,0.00031339723894956866,0.002161001458574747,0.7581166666666667,0.6,0.9,0,0.07757044955494218
tdc_pgp_broccatelli,4,empirical_correlation_heteroskedastic,1.0,2000,30,0.006710366946467387,0.003237564553267722,0.0015011545407176607,0.005358834702033965,0.5904833333333332,0.43333333333333335,0.7666666666666667,0,0.07757044955494218
tdc_pgp_broccatelli,4,empirical_correlation_heteroskedastic,2.0,2000,30,0.006710366946467387,0.006515930488298304,0.003701737873896957,0.0095402525793005,0.4296,0.26666666666666666,0.6,1,0.07757044955494218
tdc_pgp_broccatelli,4,independent_homoskedastic,0.5,2000,30,0.006710366946467387,0.003957406492446631,0.0020030523416844923,0.0063653991468162726,0.5327999999999999,0.36666666666666664,0.7,0,0.07757044955494218
tdc_pgp_broccatelli,4,independent_homoskedastic,1.0,2000,30,0.006710366946467387,0.006778027412690184,0.004058233622925832,0.009920076686310168,0.40214999999999995,0.23333333333333334,0.5666666666666667,1,0.07757044955494218
tdc_pgp_broccatelli,4,independent_homoskedastic,2.0,2000,30,0.006710366946467387,0.00880786552199021,0.005621413275344405,0.012305871157701449,0.32776666666666665,0.16666666666666666,0.5,1,0.07757044955494218
tdc_pgp_broccatelli,8,empirical_correlation_heteroskedastic,0.5,2000,30,0.004453210696858604,0.0013321772663851036,0.00045526926924354213,0.002548310276887869,0.6518833333333333,0.5,0.8,0,0.07757044955494218
tdc_pgp_broccatelli,8,empirical_correlation_heteroskedastic,1.0,2000,30,0.004453210696858604,0.004444085751765818,0.002086226792901578,0.007276557661697533,0.4240333333333334,0.26666666666666666,0.6,1,0.07757044955494218
tdc_pgp_broccatelli,8,empirical_correlation_heteroskedastic,2.0,2000,30,0.004453210696858604,0.009776511644683964,0.0056971545162068,0.014445350662229597,0.25633333333333336,0.1,0.4,0,0.07757044955494218
tdc_pgp_broccatelli,8,independent_homoskedastic,0.5,2000,30,0.004453210696858604,0.0037783594520191025,0.002239105017565395,0.005563992481772909,0.3346666666666666,0.16666666666666666,0.5,1,0.07757044955494218
tdc_pgp_broccatelli,8,independent_homoskedastic,1.0,2000,30,0.004453210696858604,0.006617199697101283,0.0039571129842977055,0.009742564994271627,0.24706666666666666,0.1,0.4,1,0.07757044955494218
tdc_pgp_broccatelli,8,independent_homoskedastic,2.0,2000,30,0.004453210696858604,0.010263454365401908,0.006295245219199942,0.01517642643770367,0.19078333333333336,0.06666666666666667,0.3333333333333333,0,0.07757044955494218
tdc_pgp_broccatelli,16,empirical_correlation_heteroskedastic,0.5,2000,30,0.007506771335468795,0.001559861039619839,0.000632628432378665,0.0028168096662348394,0.6193166666666666,0.4666666666666667,0.7666666666666667,0,0.07757044955494218
tdc_pgp_broccatelli,16,empirical_correlation_heteroskedastic,1.0,2000,30,0.007506771335468795,0.005981384909492856,0.0033238932799893035,0.009244486846911915,0.3484,0.2,0.5,1,0.07757044955494218
tdc_pgp_broccatelli,16,empirical_correlation_heteroskedastic,2.0,2000,30,0.007506771335468795,0.014078278948724158,0.009223794580685922,0.019479961877752642,0.16106666666666666,0.03333333333333333,0.3,0,0.07757044955494218
tdc_pgp_broccatelli,16,independent_homoskedastic,0.5,2000,30,0.007506771335468795,0.005240429940027194,0.003510916282552951,0.0072266463197901195,0.22971666666666668,0.1,0.36666666666666664,0,0.07757044955494218
tdc_pgp_broccatelli,16,independent_homoskedastic,1.0,2000,30,0.007506771335468795,0.008326309119544292,0.005677347944795232,0.011384631639459238,0.15121666666666667,0.03333333333333333,0.3,1,0.07757044955494218
tdc_pgp_broccatelli,16,independent_homoskedastic,2.0,2000,30,0.007506771335468795,0.011914021728627574,0.008130588530628938,0.01593902965003611,0.1055,0.0,0.23333333333333334,0,0.07757044955494218
tdc_pgp_broccatelli,32,empirical_correlation_heteroskedastic,0.5,2000,30,0.007524956028700932,0.0019389152699874374,0.0008946320860740434,0.0033404360731431894,0.5682999999999999,0.4,0.7333333333333333,0,0.07757044955494218
tdc_pgp_broccatelli,32,empirical_correlation_heteroskedastic,1.0,2000,30,0.007524956028700932,0.006740326362071714,0.004119661965507755,0.009939698246591362,0.2886666666666667,0.13333333333333333,0.4666666666666667,1,0.07757044955494218
tdc_pgp_broccatelli,32,empirical_correlation_heteroskedastic,2.0,2000,30,0.007524956028700932,0.014773020669834146,0.010422914966121596,0.019807606252551253,0.11785000000000001,0.03333333333333333,0.23333333333333334,0,0.07757044955494218
tdc_pgp_broccatelli,32,independent_homoskedastic,0.5,2000,30,0.007524956028700932,0.00658068366288819,0.00464033073085447,0.00890737347619034,0.18993333333333334,0.06666666666666667,0.3333333333333333,1,0.07757044955494218
tdc_pgp_broccatelli,32,independent_homoskedastic,1.0,2000,30,0.007524956028700932,0.010981395116829691,0.007785443735251318,0.014342029929881147,0.10333333333333335,0.0,0.23333333333333334,0,0.07757044955494218
tdc_pgp_broccatelli,32,independent_homoskedastic,2.0,2000,30,0.007524956028700932,0.015008291372205551,0.011455806077895217,0.019067865202063047,0.06330000000000001,0.0,0.16666666666666666,0,0.07757044955494218
