task,task_type,matrix_level,transformation,omission_type,omitted,n_matrix_rows,empirical_entropy_rank,empirical_participation_rank,empirical_median_correlation,ledoit_wolf_entropy_rank,ledoit_wolf_participation_rank,ledoit_wolf_median_correlation,ledoit_wolf_shrinkage_alpha
freesolv,regression,inner,row_centred,inner_fold,1,60,8.401589287421347,5.695634301715707,-0.0912109718143374,12.988723272168267,7.690646104772678,-0.07545873303209732,0.17270113966447204
freesolv,regression,inner,row_centred,inner_fold,2,60,8.025434930625462,5.1851425624197205,-0.05994933904052582,12.46467208120339,7.027524198053321,-0.049694305951972204,0.17106165393452
freesolv,regression,inner,row_centred,inner_fold,3,60,7.709757844181533,4.914913815536195,-0.07208027944784473,11.187069201141744,6.263162785791892,-0.06224293199071251,0.13647765425563171
freesolv,regression,inner,fixed_reference_relative,seed,11,81,1.4236962803934792,1.1327662747288711,0.9420247646492431,1.7452227626788166,1.2074475940673106,0.9112859736246356,0.03263055513838113
freesolv,regression,inner,fixed_reference_relative,seed,23,81,1.4564133181087935,1.1437826884620612,0.9379743443600316,1.6862311954817901,1.1964164319292718,0.9163014764045382,0.02310603492068864
freesolv,regression,inner,fixed_reference_relative,seed,37,81,1.4097626570167172,1.1262273185913092,0.9424224889220824,1.7199441263007211,1.1984297309677423,0.9124874932836514,0.031763880839335124
freesolv,regression,inner,fixed_reference_relative,seed,53,81,1.4157806910745385,1.129629388909945,0.9407989337627516,1.7139442727695129,1.1987447504391653,0.9122175468133256,0.030379910014474504
freesolv,regression,inner,fixed_reference_relative,seed,71,81,1.4323255370358203,1.1348333169004572,0.9406028306567887,1.756589226483171,1.210136726615007,0.9097181988212697,0.03283493396883903
freesolv,regression,inner,fixed_reference_relative,seed,83,81,1.4382059987080913,1.1371344686230025,0.9395162934325192,1.778641431921153,1.2163023459012718,0.9072208524748373,0.03437454058374036
freesolv,regression,inner,fixed_reference_relative,seed,97,81,1.4076443883969432,1.125632033229717,0.943472186480005,1.7198695258272865,1.1982414090515716,0.9133279427157063,0.03195032582440405
freesolv,regression,inner,fixed_reference_relative,seed,113,81,1.4392771950572876,1.137061182643821,0.939082922882263,1.7236276307067575,1.202720117217218,0.9120856230980063,0.028748579200434894
freesolv,regression,inner,fixed_reference_relative,seed,127,81,1.4185991815160537,1.1307608744892175,0.9418799856689045,1.7144453970620712,1.199272422137122,0.9135312018970257,0.03009808489745769
freesolv,regression,inner,fixed_reference_relative,seed,149,81,1.4071821913461056,1.1266196556801502,0.9439747994347217,1.7132984486690035,1.1977541010334434,0.9144238438108365,0.031304814113237274
freesolv,regression,inner,fixed_reference_relative,outer_fold,1,60,1.4750851990214746,1.1511335311771014,0.9344583774901762,1.8820189172719965,1.2457455854841675,0.8968478063895452,0.040248524714014224
freesolv,regression,inner,fixed_reference_relative,outer_fold,2,60,1.3970634332166754,1.1240581345739071,0.941161494253533,1.7803717468878997,1.213706980113622,0.904376019661767,0.039085188691173146
freesolv,regression,inner,fixed_reference_relative,outer_fold,3,60,1.3816334530201944,1.1190453188842795,0.94674732200096,1.795298904309422,1.2163334768464469,0.9066161241235253,0.042388498963605865
freesolv,regression,inner,fixed_reference_relative,inner_fold,1,60,1.4231090938290027,1.1315182328337199,0.9407584858747001,1.8744194904402838,1.2373781586479549,0.8980214680506698,0.04542825652462119
freesolv,regression,inner,fixed_reference_relative,inner_fold,2,60,1.3966640739344416,1.1216924614101398,0.9453671275319647,1.8078253308061414,1.2183651480573683,0.9056177675142077,0.0420464799971727
freesolv,regression,inner,fixed_reference_relative,inner_fold,3,60,1.4393363459182476,1.1414054895310415,0.9360735314757891,1.7933683013669328,1.2235698938127373,0.9028532931571788,0.03548891962176864
freesolv,regression,inner,within_unit_rank,seed,11,81,10.702078023128452,6.432604651763227,-0.11158533899380696,13.486848718419578,7.720496112236209,-0.09925550966885081,0.11049685770673177
freesolv,regression,inner,within_unit_rank,seed,23,81,10.901429235265317,6.5542735990477485,-0.10600254861820321,13.73859356803382,7.886133610927026,-0.09407463098338914,0.11252481935859553
freesolv,regression,inner,within_unit_rank,seed,37,81,10.760436495551303,6.598914995076265,-0.11865879573190644,13.657561050212697,7.962095254995813,-0.10508595850709776,0.11438542875047096
freesolv,regression,inner,within_unit_rank,seed,53,81,10.320354526117104,6.171888182767231,-0.11052521069693547,12.865128085727099,7.308776715278888,-0.0993054316370005,0.10151330170905604
freesolv,regression,inner,within_unit_rank,seed,71,81,10.51270395027002,6.402312984276534,-0.09664753212634386,13.193834659415975,7.625125108178286,-0.08641846899860822,0.10583884453835328
freesolv,regression,inner,within_unit_rank,seed,83,81,10.545708993103727,6.35973509167298,-0.10678116685171389,13.279834337928484,7.608611998574891,-0.0952178694720652,0.10828967055311002
freesolv,regression,inner,within_unit_rank,seed,97,81,10.620380297649316,6.4211913460495795,-0.12321505022999928,13.436424633716728,7.719209280822723,-0.10949049338629005,0.11138701658677505
freesolv,regression,inner,within_unit_rank,seed,113,81,10.481961925817025,6.297214606254351,-0.10643632708054859,13.12820763034611,7.495148474640726,-0.09525986221254837,0.10500611186575541
freesolv,regression,inner,within_unit_rank,seed,127,81,10.368038484363062,6.319311376347887,-0.12292817455305509,13.073312941111963,7.542793829391092,-0.10980453606286814,0.10675858921603788
freesolv,regression,inner,within_unit_rank,seed,149,81,10.487692871352944,6.338974787526808,-0.11742152098258055,13.186367306705126,7.570225473616308,-0.10483964314707629,0.1071513784715047
freesolv,regression,inner,within_unit_rank,outer_fold,1,60,10.061875413171299,6.148329332415054,-0.12065718299811663,13.68313508546991,7.821118712304732,-0.10345967216266563,0.1425320101806074
freesolv,regression,inner,within_unit_rank,outer_fold,2,60,9.710791551523766,5.788869760665269,-0.11909955523823303,12.66178045271605,7.062704338606295,-0.10517277162527389,0.11693396826798882
freesolv,regression,inner,within_unit_rank,outer_fold,3,60,10.415592372531204,6.4070636757646815,-0.10461723847638925,14.339353629742524,8.272970579418969,-0.08864692156357148,0.15265473592501758
freesolv,regression,inner,within_unit_rank,inner_fold,1,60,10.433844406856798,6.536412656300849,-0.12151768151669573,14.38787459560502,8.442317519948464,-0.10284539559600918,0.1536590040859293
freesolv,regression,inner,within_unit_rank,inner_fold,2,60,10.199815478892953,6.252720558251461,-0.11672242921923949,13.685810252545709,7.853001443146986,-0.10086416408387647,0.13586304912808517
freesolv,regression,inner,within_unit_rank,inner_fold,3,60,10.218204572449054,6.06353737085495,-0.07190886606802493,13.6503443607736,7.623280008538131,-0.062173711840352516,0.1353818348138474
lipo,regression,outer,raw,seed,11,27,1.555075383735111,1.202677858996674,0.9466931082381151,1.9852756702835719,1.30103831864583,0.9087495211993103,0.04008013442647898
lipo,regression,outer,raw,seed,23,27,1.4881105553815095,1.1793915495808251,0.9579605633983943,1.8974792013066575,1.273166160570185,0.9206030193806495,0.03899695399278014
lipo,regression,outer,raw,seed,37,27,1.4573537807730694,1.163481364352148,0.9561777728518466,1.8747502286465414,1.2599411831067715,0.917408796870443,0.0405457824707359
lipo,regression,outer,raw,seed,53,27,1.4738225380508372,1.1748715793761013,0.960812350346761,1.8690800418290026,1.265492995687646,0.9244098861418266,0.03788717348584943
lipo,regression,outer,raw,seed,71,27,1.4590801184372248,1.1656903607808682,0.9583218521545471,1.8298156263518839,1.2504557004116008,0.923998073893953,0.035816545540963626
lipo,regression,outer,raw,seed,83,27,1.5186839970535186,1.1922197010128381,0.952910518509595,1.9510109337026766,1.2914192169403185,0.9141054835084346,0.04072264315211222
lipo,regression,outer,raw,seed,97,27,1.532855133013296,1.1972646890805294,0.9509057984683358,1.9676903880655632,1.2969161290808666,0.9121641394053517,0.04074184753672426
lipo,regression,outer,raw,seed,113,27,1.4653521102977058,1.1667725756774734,0.957419320919088,1.8670529503203943,1.2590545788315024,0.9202845524018457,0.03878631620008956
lipo,regression,outer,raw,seed,127,27,1.4847689815566676,1.1753961189340314,0.9549266319035173,1.920364534134889,1.2755061555241938,0.9151967488737087,0.04160516808564892
lipo,regression,outer,raw,seed,149,27,1.4832652170163791,1.1765425555274094,0.9547884485954898,1.8998363956481685,1.2720663518790394,0.9168158146974461,0.03977073031612627
lipo,regression,outer,raw,outer_fold,1,20,1.4380960253013995,1.1568222475460914,0.9590076766278117,1.9293614776972206,1.2701768047631903,0.9135320388722206,0.04741947208962784
lipo,regression,outer,raw,outer_fold,2,20,1.5640060489331185,1.2105216626865707,0.9426445026136534,2.4313080081092213,1.4121030153523328,0.8699107061590249,0.07715930687863853
lipo,regression,outer,raw,outer_fold,3,20,1.435076569073188,1.1633411634474258,0.9638078208801634,1.9208612150163094,1.2752667814647793,0.9188695767024424,0.0466257309851285
lipo,regression,outer,row_centred,seed,11,27,7.753405602233301,4.882334863776057,-0.03359635074662126,13.118580924489793,7.101814736289734,-0.02669186496486145,0.2055129687695073
lipo,regression,outer,row_centred,seed,23,27,7.261155157726504,4.521048886326456,-0.027462271420071703,11.852098387895179,6.29026185561503,-0.022520106766839975,0.17996197683850557
lipo,regression,outer,row_centred,seed,37,27,7.3843409916354235,4.410271773142066,-0.011710349151751615,11.992361650753931,6.161732165048038,-0.009587582161265307,0.18127273260411464
lipo,regression,outer,row_centred,seed,53,27,7.394077410871636,4.3373121308298535,8.384425925718583e-05,11.755185849456291,5.9490314669472815,6.947447706679181e-05,0.1713865960257112
lipo,regression,outer,row_centred,seed,71,27,7.529646217310691,4.744437171088115,-0.05139245461209761,12.811595663237098,6.886736214347093,-0.04094576491153304,0.20327283021242337
lipo,regression,outer,row_centred,seed,83,27,7.564540973029106,4.641350591041226,-0.04805682828660113,12.527113108163425,6.614754064571307,-0.038776070946393466,0.19312047155628217
lipo,regression,outer,row_centred,seed,97,27,7.7154181871507665,4.838709131349274,-0.027585398628950535,12.77331839153467,6.900285747231773,-0.022205965970074543,0.19501014762318414
lipo,regression,outer,row_centred,seed,113,27,7.628442730496542,4.8260999988679405,-0.046372665717949554,12.864561534811608,6.965484670632418,-0.037049142199758786,0.20105644939410658
lipo,regression,outer,row_centred,seed,127,27,7.586984058575941,4.831330371937114,-0.043809185646733556,12.897887758155761,7.02006303689997,-0.03484893617552029,0.20452901232783657
lipo,regression,outer,row_centred,seed,149,27,7.294401486288542,4.528591883902291,-0.046985167172822036,12.033235534286531,6.359389419920419,-0.038305256899448845,0.18473724359533558
lipo,regression,outer,row_centred,outer_fold,1,20,7.591334201095359,5.030320234119146,-0.03241242666188184,15.32344583480833,8.51973904401983,-0.023238590457080002,0.2830345379721471
lipo,regression,outer,row_centred,outer_fold,2,20,6.892879973059113,4.527957452679522,-0.033434072918711324,13.66949270938204,7.321646256508041,-0.02492003799988015,0.25465144314099736
lipo,regression,outer,row_centred,outer_fold,3,20,6.338707773883817,4.117550970651639,-0.03958410940202509,11.816833750043656,6.178885664632045,-0.031096200124698728,0.21442718822144663
lipo,regression,outer,fixed_reference_relative,seed,11,27,1.9432568698672736,1.3297990361292915,0.8941997305102047,2.8216753745928322,1.533444192205669,0.8298469426753284,0.0719669058703005
lipo,regression,outer,fixed_reference_relative,seed,23,27,1.8907834486644515,1.3139611922769003,0.9038571995850408,2.645496386453487,1.488042798686738,0.8468495489139526,0.06307152357392286
lipo,regression,outer,fixed_reference_relative,seed,37,27,2.0052768290847887,1.3518068707817645,0.8943759430492613,2.8938749732148508,1.557801250367019,0.8302471897863183,0.07170223412349847
lipo,regression,outer,fixed_reference_relative,seed,53,27,1.815119851562887,1.2819077397274419,0.9183493261838727,2.5225487307126024,1.445456994556907,0.8624528662760165,0.06086622847552914
lipo,regression,outer,fixed_reference_relative,seed,71,27,1.880981432534321,1.3083589658020283,0.9028844851962832,2.7599235286837676,1.5122901458792573,0.8369153015327064,0.07306492108925242
lipo,regression,outer,fixed_reference_relative,seed,83,27,1.8694598327633531,1.30097149563652,0.9053558361566276,2.635705186819853,1.4784615697483419,0.8467331195292275,0.06475102306322132
lipo,regression,outer,fixed_reference_relative,seed,97,27,1.9022524830870156,1.316017674417488,0.9066528477722129,2.660019298744881,1.491017205493658,0.8492715991769533,0.06328910644934717
lipo,regression,outer,fixed_reference_relative,seed,113,27,2.027318548071958,1.3691309722104308,0.8891878613619715,2.796964942314785,1.5461824051195585,0.834227037830142,0.06181013700259728
lipo,regression,outer,fixed_reference_relative,seed,127,27,1.9300010257036864,1.3261402002871316,0.8971370919431453,2.8488135835562343,1.5395733544552925,0.8296326509251494,0.07524428721566429
lipo,regression,outer,fixed_reference_relative,seed,149,27,1.9768438543110305,1.3477969579003344,0.8968068349671485,2.9139166781504846,1.565018745886823,0.8291913684949981,0.07539579744017806
lipo,regression,outer,fixed_reference_relative,outer_fold,1,20,1.878230376914154,1.30261947659769,0.8982481726958739,3.128585024822705,1.594526526762795,0.8078751846481085,0.1006102665107937
lipo,regression,outer,fixed_reference_relative,outer_fold,2,20,2.0458308160540044,1.391057220937093,0.889605621143316,2.8180773219309505,1.5667753381127367,0.8357456500414192,0.06054364970477218
lipo,regression,outer,fixed_reference_relative,outer_fold,3,20,1.8200834641045602,1.3022273764037522,0.9125219131642957,2.9389215549110657,1.5633530086693594,0.8291639599808771,0.0913489878773029
lipo,regression,outer,within_unit_rank,seed,11,27,10.012207335992025,6.030317482432462,0.018288314853651507,17.197769239131308,9.685878629601023,0.01337614113828466,0.26859630068027157
lipo,regression,outer,within_unit_rank,seed,23,27,9.610011708649479,5.648416520588566,-0.0031530534143230263,16.053490408857733,8.69404688888922,-0.0023900873414774105,0.24197689432718247
lipo,regression,outer,within_unit_rank,seed,37,27,9.531081401243062,5.666073574101537,0.0036965056136693663,16.203244990778344,8.824895351175687,0.0027786300991084027,0.24830897352535677
lipo,regression,outer,within_unit_rank,seed,53,27,9.752979003528674,5.567782728307554,0.013452347435047488,16.15067843539818,8.55003999005384,0.010224907728073909,0.23991646978765177
lipo,regression,outer,within_unit_rank,seed,71,27,9.78018419661744,5.773581919827373,0.009518641356363182,16.645268464569074,9.107247336151058,0.007080820453518382,0.2561101749269232
lipo,regression,outer,within_unit_rank,seed,83,27,9.89722531153407,5.862162254125739,0.012554733806539374,16.834548492498048,9.282608418159091,0.009301346308113283,0.2591363185041442
lipo,regression,outer,within_unit_rank,seed,97,27,9.818630474226579,5.815143985333311,0.011502740232265907,16.543169163855953,9.082725983075585,0.008610528847133966,0.2514367295732808
lipo,regression,outer,within_unit_rank,seed,113,27,10.068028749240751,6.084910557243062,0.006330926540110024,17.43051719285145,9.866004856262533,0.004594912656278759,0.27421166125251445
lipo,regression,outer,within_unit_rank,seed,127,27,10.166172135321307,6.115010586422968,-0.007237657215294404,17.66909148354576,10.023685669825078,-0.0052087837896083065,0.28032184522344616
lipo,regression,outer,within_unit_rank,seed,149,27,10.004403973513714,6.060554005080383,-0.01763378423489604,17.27722763286534,9.764153233128415,-0.012862662670020088,0.27056708312412125
lipo,regression,outer,within_unit_rank,outer_fold,1,20,9.464087737543354,6.136524645043135,0.003804090590748583,19.599533948076918,12.056099242602388,0.0023689858859253505,0.37725303080671163
lipo,regression,outer,within_unit_rank,outer_fold,2,20,8.525970073625198,5.374144068031994,-0.009192424729498482,17.396912861073773,9.750538944301155,-0.006238474195574667,0.32134617588378045
lipo,regression,outer,within_unit_rank,outer_fold,3,20,8.260148961008491,5.081438233392071,-0.004064788417221255,15.730193590846032,8.45011920034241,-0.0029482769880724183,0.27467885521877233
lipo,regression,inner,raw,seed,11,81,1.532415232999819,1.189245622296924,0.9512390649408156,1.6993886481501368,1.2269106122320135,0.9359515758587252,0.016071132531801063
lipo,regression,inner,raw,seed,23,81,1.5082495765944761,1.1825596560466947,0.9560417157226895,1.6750806694691511,1.220196502979675,0.9406068201237424,0.016144583803312247
lipo,regression,inner,raw,seed,37,81,1.512079641340914,1.183990587776871,0.953386759148324,1.6775151455697284,1.2212558136878444,0.9381605525544059,0.015970650365985627
lipo,regression,inner,raw,seed,53,81,1.5405464183621866,1.1959105171623214,0.9522733675829479,1.7080015882540058,1.2335458488503361,0.9370610107596873,0.015974779239991185
lipo,regression,inner,raw,seed,71,81,1.5124911814298796,1.183471524691082,0.953210325614837,1.6700640522626302,1.2188913254902745,0.9387186016882607,0.015203070652039853
lipo,regression,inner,raw,seed,83,81,1.5339949326765936,1.1926374245652975,0.952513940731017,1.719010809792978,1.2344250429902603,0.9356177519097761,0.01773852129478894
lipo,regression,inner,raw,seed,97,81,1.4993068323093517,1.1801012738755083,0.9568669855328764,1.6510279415870528,1.2141669804393476,0.9428266551803117,0.014673231039260742
lipo,regression,inner,raw,seed,113,81,1.5151252217261193,1.1838938052747694,0.9528251666669841,1.6849622991676783,1.2221797162079044,0.9371996255066335,0.016399169235852246
lipo,regression,inner,raw,seed,127,81,1.5101171496196373,1.1820379674605386,0.9553468082348611,1.6530283958904919,1.2141171035498952,0.9421506026961439,0.01381300008014773
lipo,regression,inner,raw,seed,149,81,1.556803324840449,1.202517916111339,0.9502126185631161,1.7332555727224062,1.2421762655299238,0.9343189428830234,0.01672644139805969
lipo,regression,inner,raw,outer_fold,1,60,1.522379137066268,1.1897070832489054,0.9537395437236296,1.7253565769445525,1.2354610701032835,0.9352173870966363,0.019420560622534066
lipo,regression,inner,raw,outer_fold,2,60,1.4514121759316334,1.1644606385946588,0.9648286240625367,1.646519189445174,1.2085942151192837,0.9463707617081578,0.01913071595726517
lipo,regression,inner,raw,outer_fold,3,60,1.58654270843096,1.2079834323104832,0.9394335936585232,1.8712328489015537,1.2729032908960995,0.9141986346734265,0.026861886944900035
lipo,regression,inner,raw,inner_fold,1,60,1.569183705246116,1.2063877834575518,0.9430866687519939,1.8311485355693127,1.2658858243165318,0.9197670237083577,0.024726937423996984
lipo,regression,inner,raw,inner_fold,2,60,1.5146847081482169,1.1893971672434012,0.9579456767108139,1.7353716387081195,1.239430279882178,0.9376491629154621,0.02118754151596742
lipo,regression,inner,raw,inner_fold,3,60,1.4774964734690803,1.168683527431482,0.9571482423965884,1.6701985585581491,1.2122330812669122,0.939134212748957,0.018820522098568885
lipo,regression,inner,row_centred,seed,11,81,8.406166643871543,4.734455830304526,-0.030021437236764342,10.261921180783629,5.430057988152557,-0.027672761424138048,0.0782332902353565
lipo,regression,inner,row_centred,seed,23,81,7.994441665652738,4.364847856949569,0.0004466547131446881,9.679369713568544,4.962019182657216,0.0004143653718527207,0.07229150469411692
lipo,regression,inner,row_centred,seed,37,81,7.967257441867259,4.381157307828835,0.005639233578225575,9.697310488540852,4.9963917582140525,0.005221489711039567,0.07407812806318487
lipo,regression,inner,row_centred,seed,53,81,7.692448701755321,4.21592610987857,0.005561000257895344,9.294852187449951,4.771292069634543,0.005174840441464911,0.06944071183635754
lipo,regression,inner,row_centred,seed,71,81,7.792885314796916,4.278652367673067,0.00027647596152770304,9.396638234003387,4.839640680829659,0.0002573148822024876,0.06930468464337865
lipo,regression,inner,row_centred,seed,83,81,8.015436239076285,4.425103346381358,0.002860723735890614,9.736043402463094,5.0408302341837095,0.0026502259534894055,0.07358200295970457
lipo,regression,inner,row_centred,seed,97,81,7.6877306488085475,4.224191969076887,0.0012804048550430738,9.249171863233038,4.765396221245652,0.001193704434312201,0.06771328645728766
lipo,regression,inner,row_centred,seed,113,81,7.77133341699461,4.217026066016605,0.0013330234600695161,9.36085440309511,4.7669699893368636,0.001241304538008474,0.06880518221055464
lipo,regression,inner,row_centred,seed,127,81,8.054337160586174,4.452676426173516,-0.0006231614103692115,9.70010462997043,5.04196573798686,-0.0005793160754978294,0.0703595154350268
lipo,regression,inner,row_centred,seed,149,81,7.640985616111179,4.214528697520385,0.0037915012578682117,9.19793237702079,4.752353508398647,0.003535794020198918,0.06744221359247553
lipo,regression,inner,row_centred,outer_fold,1,60,7.1591350200492165,3.8417684419291187,0.0011832700165894786,9.041917450077515,4.462475459906292,0.0010857286358374458,0.08243374663813072
lipo,regression,inner,row_centred,outer_fold,2,60,8.09281685233709,4.615735887079456,0.021512334610469572,10.361336478876284,5.458945334660621,0.019474315329511712,0.09473724344014206
lipo,regression,inner,row_centred,outer_fold,3,60,7.837982003986979,4.4318045843244,-0.020707234179300968,10.24908896731945,5.3176912852509926,-0.018597662781273255,0.10187605837463498
lipo,regression,inner,row_centred,inner_fold,1,60,7.45977993754308,4.1970539831683205,-0.004077221602282562,9.591920350125713,4.947935032224649,-0.0037040718514412484,0.0915205959451436
lipo,regression,inner,row_centred,inner_fold,2,60,7.752707904032618,4.259631157359564,0.04727536706599737,10.050606616432999,5.078841611354082,0.042651010837550615,0.097817457916108
lipo,regression,inner,row_centred,inner_fold,3,60,7.970949511414558,4.504441874709459,-0.007257974742981985,10.274828351940453,5.350117222179052,-0.006556479067660865,0.09665171072680095
lipo,regression,inner,fixed_reference_relative,seed,11,81,1.8509870861835074,1.2974314316657294,0.9164937804212743,2.12340786374122,1.360070731452369,0.8941956649391861,0.024329805568171402
lipo,regression,inner,fixed_reference_relative,seed,23,81,1.781168244134575,1.2699254103533766,0.9242074685116651,2.0723478338847188,1.3370705499931044,0.8996849150029723,0.026533602404429767
lipo,regression,inner,fixed_reference_relative,seed,37,81,1.818412920586626,1.2853711492740225,0.9204564475632111,2.1174219571503428,1.3542172344936068,0.8957146051565789,0.026879970771168448
lipo,regression,inner,fixed_reference_relative,seed,53,81,1.8045376295220819,1.2788760003723574,0.9212682239228257,2.114808605952701,1.3504057855293774,0.8954573958527137,0.02801662686270334
lipo,regression,inner,fixed_reference_relative,seed,71,81,1.8153356425219573,1.2825916091233835,0.9188325693031292,2.114686279213352,1.3515009807038507,0.8940633351025882,0.026957288006592094
lipo,regression,inner,fixed_reference_relative,seed,83,81,1.7810229915871085,1.268425669342614,0.9236796901117021,2.0666463512825795,1.3342060538354448,0.8996249404125246,0.026042306609847188
lipo,regression,inner,fixed_reference_relative,seed,97,81,1.7817442995744621,1.2702146246477715,0.9224796116473203,2.0616937412938903,1.3346287821615728,0.8989677130110265,0.02548771630226883
lipo,regression,inner,fixed_reference_relative,seed,113,81,1.8933509220935392,1.3138754671534554,0.9139555279189884,2.1645986013985983,1.3760659426420434,0.8921279713239756,0.02388251498922755
lipo,regression,inner,fixed_reference_relative,seed,127,81,1.7864554181375658,1.2712997541304636,0.9218064598049339,2.0880375113219714,1.3408601806348346,0.896526841273851,0.02742399802278715
lipo,regression,inner,fixed_reference_relative,seed,149,81,1.8253633128513085,1.2898742657376818,0.9181395900952882,2.1302627234466227,1.3599389844405534,0.8931203677807866,0.027249911216556177
lipo,regression,inner,fixed_reference_relative,outer_fold,1,60,1.8641186884731655,1.3080859447641822,0.9160887063090446,2.145289795350196,1.3722758296524689,0.8934392150603196,0.024724124522810267
lipo,regression,inner,fixed_reference_relative,outer_fold,2,60,1.6559277295705996,1.2220341773951076,0.9378341693626685,1.997493498810637,1.3012043191819107,0.9076468100832417,0.032188376437533535
lipo,regression,inner,fixed_reference_relative,outer_fold,3,60,1.9524841436410039,1.337422636244632,0.9005365654351696,2.4990713971955647,1.4644070503223308,0.8587627259428177,0.046387721604801806
lipo,regression,inner,fixed_reference_relative,inner_fold,1,60,1.8845227323318512,1.3181860062499409,0.9145562686946649,2.2794530918449993,1.4092023173593375,0.8831718575793998,0.03431654474367053
lipo,regression,inner,fixed_reference_relative,inner_fold,2,60,1.7172433697918503,1.2426330181779113,0.9297874886873535,2.1687198346348353,1.3478366953895216,0.8911841332913791,0.04151847154931463
lipo,regression,inner,fixed_reference_relative,inner_fold,3,60,1.805965068446179,1.2806710052980217,0.9186446739541979,2.1474240444474977,1.3592569042641827,0.8905137302900443,0.03062222474231264
lipo,regression,inner,within_unit_rank,seed,11,81,14.020686079134896,8.335366920947306,-0.03045097699142195,17.98112960018265,10.760742028900179,-0.025389974492243964,0.1662016460294099
lipo,regression,inner,within_unit_rank,seed,23,81,13.683642859353018,7.964952017409537,-0.04130959541495437,17.68221587292289,10.34904169588477,-0.03439604592920206,0.1673594092681312
lipo,regression,inner,within_unit_rank,seed,37,81,13.746626262578873,8.117165196539709,-0.03973275180284447,17.86167809098903,10.61034950667947,-0.03288856302116261,0.17225559446883987
lipo,regression,inner,within_unit_rank,seed,53,81,13.865045950866532,8.208012822236084,-0.03884638837911447,18.058163279665514,10.775197965359503,-0.03202310929150627,0.17564770812199157
lipo,regression,inner,within_unit_rank,seed,71,81,13.737298621652823,8.091948538113014,-0.04466295368272159,17.826091001815048,10.558270715450957,-0.03702843981153584,0.17093616166588663
lipo,regression,inner,within_unit_rank,seed,83,81,13.992548563366787,8.286560814096383,-0.037613281307902494,18.246965963914974,10.925436864245745,-0.030880974387201936,0.17898749289086993
lipo,regression,inner,within_unit_rank,seed,97,81,13.642027812878103,7.995263220509171,-0.03586321110648645,17.56486015592625,10.328365505889765,-0.029981069151200107,0.16401604245143997
lipo,regression,inner,within_unit_rank,seed,113,81,14.062417730108223,8.368869352230824,-0.04703032804179956,18.405602140675217,11.09152326866405,-0.038426846984363536,0.18293474478403357
lipo,regression,inner,within_unit_rank,seed,127,81,14.120672503129352,8.427937197546976,-0.03869064379541972,18.602767803125737,11.260597966910083,-0.03139678618787224,0.18851734921017071
lipo,regression,inner,within_unit_rank,seed,149,81,13.585998769352443,7.981704733762086,-0.0379815791061269,17.64153124033129,10.401372772887125,-0.03155131757048617,0.16929947850966137
lipo,regression,inner,within_unit_rank,outer_fold,1,60,12.700056462753798,7.287644428726375,-0.0531958106375114,17.32763479520757,9.903373206267988,-0.043150453481951435,0.1888373733791063
lipo,regression,inner,within_unit_rank,outer_fold,2,60,13.38724034437011,8.062951912760076,-0.04203245777136046,18.68390074141107,11.369028553125588,-0.03286205244737356,0.21817437785509164
lipo,regression,inner,within_unit_rank,outer_fold,3,60,13.734151649792512,8.366865543072118,-0.024589141073120588,20.338611560726054,12.85423451411757,-0.01785571924340136,0.2738372117064214
lipo,regression,inner,within_unit_rank,inner_fold,1,60,13.466754954549288,8.222881458065554,-0.041577361129766496,19.413321905398213,12.060346254398128,-0.03143896518805586,0.2438441417690706
lipo,regression,inner,within_unit_rank,inner_fold,2,60,12.998227449043462,7.7204218983106045,-0.033665718819261115,18.48496265033495,11.062246541805346,-0.0261174766460667,0.2242115254903116
lipo,regression,inner,within_unit_rank,inner_fold,3,60,13.351502948637089,7.821039853975544,-0.046731165788957,18.327843406882007,10.844032423867692,-0.03712283181449616,0.20560869416040597
tdc_caco2_wang,regression,outer,raw,seed,11,27,2.6476517264296118,1.645266384827104,0.8334301097505535,3.755797517219712,1.9012855504299988,0.7720125941936569,0.0736924606374958
tdc_caco2_wang,regression,outer,raw,seed,23,27,2.801580993496978,1.7183071387336848,0.8144970018873002,3.9971257050944233,1.9975008038952222,0.7519432188193813,0.07680050745794437
tdc_caco2_wang,regression,outer,raw,seed,37,27,2.58411925948321,1.618612526110076,0.8463787794636957,3.5729496020116036,1.8457890847750045,0.78961494612075,0.06706670195454781
tdc_caco2_wang,regression,outer,raw,seed,53,27,2.639353011840816,1.6343427399103292,0.8363075543105369,3.7186966570705664,1.8828051672800816,0.7759805118027668,0.07213499650556754
tdc_caco2_wang,regression,outer,raw,seed,71,27,2.7666698085504007,1.702987727834109,0.8130988310809617,4.078303436288883,2.010017177080411,0.7446246664611373,0.0842138274000373
tdc_caco2_wang,regression,outer,raw,seed,83,27,2.67758204581013,1.666136302446328,0.8273537633310428,3.737628209894806,1.9117970923433492,0.7692364783694567,0.07024478226532446
tdc_caco2_wang,regression,outer,raw,seed,97,27,2.51572124617727,1.5966543402943398,0.8525560952651037,3.4347796904273,1.8077045682412722,0.7984579815439413,0.06345402258175198
tdc_caco2_wang,regression,outer,raw,seed,113,27,2.6035328078913165,1.6294617278738812,0.8359889059991168,3.7148458128514115,1.8864459637136024,0.7736689620033494,0.07454637681021217
