dataset,seed,outer_fold,pool_size,order_rule,order_replicate,selected_candidate,same_fold_gap,crossfit_gap,mean_inner_fit_seconds_of_eligible
clintox,113,1,4,random,52,et_90_d12,0.043756853070175405,-0.0025013706140349923,1.0945024074128549
clintox,113,2,4,random,52,xgb_60_d6,0.0,0.0,1.0945024074128549
clintox,113,3,4,random,52,xgb_60_d6,0.0,0.0,1.0945024074128549
clintox,113,1,8,random,52,et_90_leaf2,0.02635005482456143,-0.019908168859648967,3.0234395000238514
clintox,113,2,8,random,52,xgb_60_d6,0.0,0.0,3.0234395000238514
clintox,113,3,8,random,52,xgb_60_d6,0.0,0.0,3.0234395000238514
clintox,113,1,16,random,52,rf_90_leaf2,0.024979440789473673,-0.021278782894736725,7.993402185216027
clintox,113,2,16,random,52,rf_90_d12,0.044424019607843035,0.044424019607843035,7.993402185216027
clintox,113,3,16,random,52,xgb_60_d6,0.0032242063492062822,0.0,7.993402185216027
clintox,113,1,32,random,52,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,27.602655688973346
clintox,113,2,32,random,52,rf_90_d12,0.044424019607843035,0.030560661764705843,27.602655688973346
clintox,113,3,32,random,52,xgb_60_d6,0.012772817460317443,-0.016699735449735464,27.602655688973346
clintox,113,1,4,random,53,et_90_d12,0.03803453947368418,0.013843201754386025,1.7047147148211172
clintox,113,2,4,random,53,lgbm_60_l63,0.007582720588235281,0.007582720588235281,1.7047147148211172
clintox,113,3,4,random,53,et_90_d12,0.009879298941798953,0.009879298941798953,1.7047147148211172
clintox,113,1,8,random,53,et_90_d12,0.03803453947368418,0.013843201754386025,8.345402881516039
clintox,113,2,8,random,53,xgb_100_d3,0.005514705882352922,0.005514705882352922,8.345402881516039
clintox,113,3,8,random,53,xgb_100_d3,0.00045469576719581184,0.00045469576719581184,8.345402881516039
clintox,113,1,16,random,53,rf_120_d20_leaf2,0.018708881578947456,0.0081894188596493,13.89586621116743
clintox,113,2,16,random,53,rf_120_d20_leaf2,0.010952818627451011,-0.002910539215686181,13.89586621116743
clintox,113,3,16,random,53,xgb_60_d6,0.0,-0.016699735449735464,13.89586621116743
clintox,113,1,32,random,53,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,27.602655688973346
clintox,113,2,32,random,53,rf_90_d12,0.044424019607843035,0.030560661764705843,27.602655688973346
clintox,113,3,32,random,53,xgb_60_d6,0.012772817460317443,-0.016699735449735464,27.602655688973346
clintox,113,1,4,random,54,xgb_80_d5,0.0,0.0,10.296667588885477
clintox,113,2,4,random,54,xgb_80_d5,0.0,0.0,10.296667588885477
clintox,113,3,4,random,54,xgb_80_d5,0.0,0.0,10.296667588885477
clintox,113,1,8,random,54,et_120_d20_leaf2,0.017715186403508665,0.0014734100877192846,11.615856596305361
clintox,113,2,8,random,54,rf_60_sqrt,0.02918198529411764,0.02918198529411764,11.615856596305361
clintox,113,3,8,random,54,xgb_80_d5,0.015025628306878258,0.0,11.615856596305361
clintox,113,1,16,random,54,rf_90_leaf2,0.024979440789473673,0.008737664473684292,16.661243692624673
clintox,113,2,16,random,54,rf_90_d12,0.030943627450980227,0.030560661764705843,16.661243692624673
clintox,113,3,16,random,54,xgb_80_d5,0.019923941798941747,0.0,16.661243692624673
clintox,113,1,32,random,54,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,27.60265568897335
clintox,113,2,32,random,54,rf_90_d12,0.044424019607843035,0.030560661764705843,27.60265568897335
clintox,113,3,32,random,54,xgb_60_d6,0.012772817460317443,-0.016699735449735464,27.60265568897335
clintox,113,1,4,random,55,lgbm_100_leaf10,0.0,0.0,5.34453214444565
clintox,113,2,4,random,55,lgbm_100_leaf10,0.008961397058823595,0.0,5.34453214444565
clintox,113,3,4,random,55,lgbm_100_leaf10,0.0,0.0,5.34453214444565
clintox,113,1,8,random,55,rf_120_d20_leaf2,0.013397752192982448,-0.021827028508771718,10.642748918550312
clintox,113,2,8,random,55,rf_120_d20_leaf2,0.010952818627451011,0.010952818627451011,10.642748918550312
clintox,113,3,8,random,55,xgb_60_d6,0.0,0.0,10.642748918550312
clintox,113,1,16,random,55,rf_120_d20_leaf2,0.013397752192982448,0.0081894188596493,12.368005263047825
clintox,113,2,16,random,55,rf_120_d20_leaf2,0.010952818627451011,-0.002910539215686181,12.368005263047825
clintox,113,3,16,random,55,xgb_60_d6,0.0,-0.016699735449735464,12.368005263047825
clintox,113,1,32,random,55,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,27.602655688973346
clintox,113,2,32,random,55,rf_90_d12,0.044424019607843035,0.030560661764705843,27.602655688973346
clintox,113,3,32,random,55,xgb_60_d6,0.012772817460317443,-0.016699735449735464,27.602655688973346
clintox,113,1,4,random,56,rf_90_leaf2,0.008737664473684292,0.008737664473684292,1.001747648145451
clintox,113,2,4,random,56,rf_90_leaf2,0.0,-0.00038296568627438354,1.001747648145451
clintox,113,3,4,random,56,xgb_80_d5,0.0,0.0,1.001747648145451
clintox,113,1,8,random,56,rf_90_leaf2,0.024979440789473673,0.008737664473684292,2.08694333704059
clintox,113,2,8,random,56,xgb_60_d6,0.0,-0.013863357843137192,2.08694333704059
clintox,113,3,8,random,56,xgb_60_d6,0.012772817460317443,-0.016699735449735464,2.08694333704059
clintox,113,1,16,random,56,rf_90_leaf2,0.024979440789473673,0.008737664473684292,9.383501674102497
clintox,113,2,16,random,56,xgb_60_d6,0.0,-0.013863357843137192,9.383501674102497
clintox,113,3,16,random,56,xgb_60_d6,0.012772817460317443,-0.016699735449735464,9.383501674102497
clintox,113,1,32,random,56,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,27.60265568897335
clintox,113,2,32,random,56,rf_90_d12,0.044424019607843035,0.030560661764705843,27.60265568897335
clintox,113,3,32,random,56,xgb_60_d6,0.012772817460317443,-0.016699735449735464,27.60265568897335
clintox,113,1,4,random,57,et_90_d12,0.03803453947368418,0.03803453947368418,0.8228315740836676
clintox,113,2,4,random,57,lgbm_60_l63,0.005208333333333259,0.0,0.8228315740836676
clintox,113,3,4,random,57,et_90_d12,0.0,-0.012194113756613834,0.8228315740836676
clintox,113,1,8,random,57,rf_90_leaf2,0.024979440789473673,0.01925712719298245,4.949344218516704
clintox,113,2,8,random,57,rf_90_d12,0.030943627450980227,0.006663602941176405,4.949344218516704
clintox,113,3,8,random,57,rf_90_d12,0.0,-0.046957671957671976,4.949344218516704
clintox,113,1,16,random,57,rf_90_leaf2,0.024979440789473673,0.008737664473684292,9.56691397412214
clintox,113,2,16,random,57,rf_90_d12,0.030943627450980227,0.030560661764705843,9.56691397412214
clintox,113,3,16,random,57,xgb_80_d5,0.019923941798941747,0.0,9.56691397412214
clintox,113,1,32,random,57,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,27.602655688973346
clintox,113,2,32,random,57,rf_90_d12,0.044424019607843035,0.030560661764705843,27.602655688973346
clintox,113,3,32,random,57,xgb_60_d6,0.012772817460317443,-0.016699735449735464,27.602655688973346
clintox,113,1,4,random,58,lgbm_100_leaf10,0.0,-0.01888020833333315,3.3324063259319194
clintox,113,2,4,random,58,lgbm_80_bag0.8,0.0,0.0,3.3324063259319194
clintox,113,3,4,random,58,lgbm_100_leaf10,0.0,-0.0028935185185183787,3.3324063259319194
clintox,113,1,8,random,58,et_90_d12,0.043756853070175405,0.013843201754386025,4.264434248159414
clintox,113,2,8,random,58,rf_60_sqrt,0.012867647058823484,0.012867647058823484,4.264434248159414
clintox,113,3,8,random,58,lgbm_80_ff0.7,0.02907986111111105,0.009093915343915349,4.264434248159414
clintox,113,1,16,random,58,et_90_d12,0.043756853070175405,0.013843201754386025,8.542179385264816
clintox,113,2,16,random,58,rf_90_d12,0.025122549019607754,0.014246323529411686,8.542179385264816
clintox,113,3,16,random,58,xgb_100_d3,0.025338955026455,0.00045469576719581184,8.542179385264816
clintox,113,1,32,random,58,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,27.602655688973346
clintox,113,2,32,random,58,rf_90_d12,0.044424019607843035,0.030560661764705843,27.602655688973346
clintox,113,3,32,random,58,xgb_60_d6,0.012772817460317443,-0.016699735449735464,27.602655688973346
clintox,113,1,4,random,59,rf_90_leaf2,0.0,0.0,1.707687296318235
clintox,113,2,4,random,59,rf_90_leaf2,0.0,0.0,1.707687296318235
clintox,113,3,4,random,59,et_60_sqrt,0.0,-0.047825727513227556,1.707687296318235
clintox,113,1,8,random,59,rf_90_leaf2,0.01925712719298245,0.01925712719298245,2.8977896407574266
clintox,113,2,8,random,59,rf_90_leaf2,0.0,-0.02428002450980382,2.8977896407574266
clintox,113,3,8,random,59,et_120_d20_leaf2,0.028893849206349298,-0.02761243386243384,2.8977896407574266
clintox,113,1,16,random,59,rf_90_leaf2,0.01925712719298245,-0.008497807017543768,5.145018870416267
clintox,113,2,16,random,59,rf_90_d12,0.030943627450980227,0.027918198529411686,5.145018870416267
clintox,113,3,16,random,59,xgb_60_d3,0.03112599206349209,0.0,5.145018870416267
clintox,113,1,32,random,59,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,27.602655688973346
clintox,113,2,32,random,59,rf_90_d12,0.044424019607843035,0.030560661764705843,27.602655688973346
clintox,113,3,32,random,59,xgb_60_d6,0.012772817460317443,-0.016699735449735464,27.602655688973346
clintox,113,1,4,random,60,xgb_60_d6,0.03388843201754366,0.0,0.8733045370641366
clintox,113,2,4,random,60,xgb_60_d6,0.0,0.0,0.8733045370641366
clintox,113,3,4,random,60,xgb_60_d6,0.0,0.0,0.8733045370641366
clintox,113,1,8,random,60,xgb_60_d6,0.03388843201754366,0.0,5.099403007425953
clintox,113,2,8,random,60,rf_90_d12,0.044424019607843035,0.044424019607843035,5.099403007425953
clintox,113,3,8,random,60,xgb_60_d6,0.0032242063492062822,0.0,5.099403007425953
clintox,113,1,16,random,60,rf_120_d20_leaf2,0.01206140350877194,0.0081894188596493,9.947365470413825
clintox,113,2,16,random,60,rf_90_d12,0.044424019607843035,0.030560661764705843,9.947365470413825
clintox,113,3,16,random,60,xgb_60_d6,0.0032242063492062822,-0.016699735449735464,9.947365470413825
clintox,113,1,32,random,60,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,27.602655688973346
clintox,113,2,32,random,60,rf_90_d12,0.044424019607843035,0.030560661764705843,27.602655688973346
clintox,113,3,32,random,60,xgb_60_d6,0.012772817460317443,-0.016699735449735464,27.602655688973346
clintox,113,1,4,random,61,xgb_60_d6,0.040535910087719174,0.0,0.8655998629854159
clintox,113,2,4,random,61,xgb_60_d6,0.0,0.0,0.8655998629854159
clintox,113,3,4,random,61,xgb_60_d6,0.0,0.0,0.8655998629854159
clintox,113,1,8,random,61,xgb_60_d6,0.040535910087719174,0.0,4.205485740777846
clintox,113,2,8,random,61,xgb_60_d6,0.0,0.0,4.205485740777846
clintox,113,3,8,random,61,xgb_60_d6,0.012772817460317443,0.0,4.205485740777846
clintox,113,1,16,random,61,rf_90_leaf2,0.01925712719298245,-0.021278782894736725,10.940909929666237
clintox,113,2,16,random,61,rf_90_d12,0.044424019607843035,0.044424019607843035,10.940909929666237
clintox,113,3,16,random,61,xgb_60_d6,0.012772817460317443,0.0,10.940909929666237
clintox,113,1,32,random,61,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,27.60265568897335
clintox,113,2,32,random,61,rf_90_d12,0.044424019607843035,0.030560661764705843,27.60265568897335
clintox,113,3,32,random,61,xgb_60_d6,0.012772817460317443,-0.016699735449735464,27.60265568897335
clintox,113,1,4,random,62,rf_90_d12,0.04012472587719296,0.0017132675438596978,1.1216572889027663
clintox,113,2,4,random,62,rf_90_d12,0.010033700980392024,0.010033700980392024,1.1216572889027663
clintox,113,3,4,random,62,rf_90_d12,0.0,-0.03397817460317454,1.1216572889027663
clintox,113,1,8,random,62,et_60_sqrt,0.030119243421052544,0.02439692982456132,5.052547118540301
clintox,113,2,8,random,62,rf_90_d12,0.010033700980392024,0.006663602941176405,5.052547118540301
clintox,113,3,8,random,62,rf_90_d12,0.00954861111111116,-0.046957671957671976,5.052547118540301
clintox,113,1,16,random,62,rf_120_d20_leaf2,0.02443119517543868,-0.00904605263157876,13.002626896370202
clintox,113,2,16,random,62,rf_90_d12,0.033471200980392024,0.027918198529411686,13.002626896370202
clintox,113,3,16,random,62,xgb_60_d3,0.03112599206349209,0.0,13.002626896370202
clintox,113,1,32,random,62,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,27.60265568897335
clintox,113,2,32,random,62,rf_90_d12,0.044424019607843035,0.030560661764705843,27.60265568897335
clintox,113,3,32,random,62,xgb_60_d6,0.012772817460317443,-0.016699735449735464,27.60265568897335
clintox,113,1,4,random,63,xgb_60_d6,0.03388843201754366,0.0,3.9763876259309687
clintox,113,2,4,random,63,xgb_60_d6,0.0,0.0,3.9763876259309687
clintox,113,3,4,random,63,xgb_60_d6,0.0,0.0,3.9763876259309687
clintox,113,1,8,random,63,xgb_60_d6,0.0462582236842104,0.0,6.371668811117868
clintox,113,2,8,random,63,rf_90_d12,0.044424019607843035,0.044424019607843035,6.371668811117868
clintox,113,3,8,random,63,xgb_60_d6,0.0032242063492062822,0.0,6.371668811117868
clintox,113,1,16,random,63,rf_90_leaf2,0.024979440789473673,0.008737664473684292,16.448318729655714
clintox,113,2,16,random,63,rf_90_d12,0.044424019607843035,0.030560661764705843,16.448318729655714
clintox,113,3,16,random,63,xgb_60_d6,0.012772817460317443,-0.016699735449735464,16.448318729655714
clintox,113,1,32,random,63,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,27.60265568897335
clintox,113,2,32,random,63,rf_90_d12,0.044424019607843035,0.030560661764705843,27.60265568897335
clintox,113,3,32,random,63,xgb_60_d6,0.012772817460317443,-0.016699735449735464,27.60265568897335
clintox,113,1,4,random,64,rf_120_d20_leaf2,0.00685307017543868,-0.00904605263157876,1.8011440889181185
clintox,113,2,4,random,64,rf_120_d20_leaf2,0.0,-0.005553002450980338,1.8011440889181185
clintox,113,3,4,random,64,xgb_60_d3,0.0,0.0,1.8011440889181185
clintox,113,1,8,random,64,rf_120_d20_leaf2,0.00685307017543868,-0.00904605263157876,4.045250340778793
clintox,113,2,8,random,64,rf_120_d20_leaf2,0.0,-0.005553002450980338,4.045250340778793
clintox,113,3,8,random,64,xgb_60_d3,0.03112599206349209,0.0,4.045250340778793
clintox,113,1,16,random,64,rf_120_d20_leaf2,0.0081894188596493,0.0081894188596493,20.572213025977057
clintox,113,2,16,random,64,rf_120_d20_leaf2,0.010952818627451011,-0.002910539215686181,20.572213025977057
clintox,113,3,16,random,64,xgb_60_d6,0.012772817460317443,-0.016699735449735464,20.572213025977057
clintox,113,1,32,random,64,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,27.602655688973346
clintox,113,2,32,random,64,rf_90_d12,0.044424019607843035,0.030560661764705843,27.602655688973346
clintox,113,3,32,random,64,xgb_60_d6,0.012772817460317443,-0.016699735449735464,27.602655688973346
clintox,113,1,4,random,65,histgb_lr0.1,0.009388706140351033,0.0,11.449889022238224
clintox,113,2,4,random,65,cat_60_d8,0.04143688725490202,0.04143688725490202,11.449889022238224
clintox,113,3,4,random,65,cat_60_d8,0.02041997354497349,0.018766534391534306,11.449889022238224
clintox,113,1,8,random,65,et_90_d12,0.026178728070175405,0.009285910087719285,12.428622755584202
clintox,113,2,8,random,65,rf_90_d12,0.005208333333333259,0.005208333333333259,12.428622755584202
clintox,113,3,8,random,65,rf_90_d12,0.0,-0.059523809523809534,12.428622755584202
clintox,113,1,16,random,65,rf_90_leaf2,0.008737664473684292,0.008737664473684292,16.26372878150842
clintox,113,2,16,random,65,rf_90_d12,0.030943627450980227,0.030560661764705843,16.26372878150842
clintox,113,3,16,random,65,xgb_80_d5,0.019923941798941747,0.0,16.26372878150842
clintox,113,1,32,random,65,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,27.60265568897335
clintox,113,2,32,random,65,rf_90_d12,0.044424019607843035,0.030560661764705843,27.60265568897335
clintox,113,3,32,random,65,xgb_60_d6,0.012772817460317443,-0.016699735449735464,27.60265568897335
clintox,113,1,4,random,66,rf_90_leaf2,0.0,-0.021278782894736725,3.6857337740732836
clintox,113,2,4,random,66,xgb_60_d6,0.0,0.0,3.6857337740732836
clintox,113,3,4,random,66,xgb_60_d6,0.012772817460317443,0.0,3.6857337740732836
clintox,113,1,8,random,66,rf_90_leaf2,0.007606907894736836,-0.021278782894736725,5.096330611117149
clintox,113,2,8,random,66,xgb_60_d6,0.0,0.0,5.096330611117149
clintox,113,3,8,random,66,xgb_60_d6,0.012772817460317443,0.0,5.096330611117149
clintox,113,1,16,random,66,rf_90_leaf2,0.007606907894736836,-0.021278782894736725,13.681174970404417
clintox,113,2,16,random,66,xgb_60_d6,0.0,0.0,13.681174970404417
clintox,113,3,16,random,66,xgb_60_d6,0.012772817460317443,0.0,13.681174970404417
clintox,113,1,32,random,66,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,27.602655688973346
clintox,113,2,32,random,66,rf_90_d12,0.044424019607843035,0.030560661764705843,27.602655688973346
clintox,113,3,32,random,66,xgb_60_d6,0.012772817460317443,-0.016699735449735464,27.602655688973346
clintox,113,1,4,random,67,et_60_sqrt,0.030119243421052544,0.013877467105263164,3.8799806296420107
clintox,113,2,4,random,67,rf_60_sqrt,0.02918198529411764,0.02918198529411764,3.8799806296420107
clintox,113,3,4,random,67,xgb_80_d5,0.029472552910052907,0.0,3.8799806296420107
clintox,113,1,8,random,67,et_60_sqrt,0.030119243421052544,0.013877467105263164,7.3494897444508265
clintox,113,2,8,random,67,rf_60_sqrt,0.02918198529411764,0.02918198529411764,7.3494897444508265
clintox,113,3,8,random,67,xgb_80_d5,0.029472552910052907,0.0,7.3494897444508265
clintox,113,1,16,random,67,rf_90_leaf2,0.024979440789473673,0.008737664473684292,19.966581803722804
clintox,113,2,16,random,67,rf_60_sqrt,0.029564950980392024,0.02918198529411764,19.966581803722804
clintox,113,3,16,random,67,xgb_80_d5,0.029472552910052907,0.0,19.966581803722804
clintox,113,1,32,random,67,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,27.60265568897335
clintox,113,2,32,random,67,rf_90_d12,0.044424019607843035,0.030560661764705843,27.60265568897335
clintox,113,3,32,random,67,xgb_60_d6,0.012772817460317443,-0.016699735449735464,27.60265568897335
clintox,113,1,4,random,68,xgb_80_d5,0.01624177631578938,0.0,0.863895114804445
clintox,113,2,4,random,68,rf_60_sqrt,0.02918198529411764,0.02918198529411764,0.863895114804445
clintox,113,3,4,random,68,xgb_80_d5,0.015025628306878258,0.0,0.863895114804445
clintox,113,1,8,random,68,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,9.8267930073974
clintox,113,2,8,random,68,rf_120_d20_leaf2,0.0,-0.002910539215686181,9.8267930073974
clintox,113,3,8,random,68,xgb_80_d5,0.015025628306878258,0.0,9.8267930073974
clintox,113,1,16,random,68,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,17.184856744455082
clintox,113,2,16,random,68,rf_120_d20_leaf2,0.0,-0.002910539215686181,17.184856744455082
clintox,113,3,16,random,68,xgb_80_d5,0.015025628306878258,0.0,17.184856744455082
clintox,113,1,32,random,68,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,27.60265568897335
clintox,113,2,32,random,68,rf_90_d12,0.044424019607843035,0.030560661764705843,27.60265568897335
clintox,113,3,32,random,68,xgb_60_d6,0.012772817460317443,-0.016699735449735464,27.60265568897335
clintox,113,1,4,random,69,et_90_leaf2,0.01010827850877205,0.01010827850877205,0.7903287185235288
clintox,113,2,4,random,69,xgb_80_d5,0.0,0.0,0.7903287185235288
clintox,113,3,4,random,69,xgb_80_d5,0.0021081349206348854,0.0,0.7903287185235288
clintox,113,1,8,random,69,et_90_leaf2,0.01010827850877205,0.01010827850877205,4.266219070401146
clintox,113,2,8,random,69,xgb_60_d3,0.002642463235294157,0.002642463235294157,4.266219070401146
clintox,113,3,8,random,69,xgb_80_d5,0.029472552910052907,0.0,4.266219070401146
clintox,113,1,16,random,69,rf_120_d20_leaf2,0.013397752192982448,0.0081894188596493,14.151416500045105
clintox,113,2,16,random,69,rf_120_d20_leaf2,0.010952818627451011,-0.002910539215686181,14.151416500045105
clintox,113,3,16,random,69,xgb_60_d6,0.012772817460317443,-0.016699735449735464,14.151416500045105
clintox,113,1,32,random,69,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,27.602655688973346
clintox,113,2,32,random,69,rf_90_d12,0.044424019607843035,0.030560661764705843,27.602655688973346
clintox,113,3,32,random,69,xgb_60_d6,0.012772817460317443,-0.016699735449735464,27.602655688973346
clintox,113,1,4,random,70,rf_120_d20_leaf2,0.018708881578947456,0.0,3.910402792592153
clintox,113,2,4,random,70,rf_120_d20_leaf2,0.0,0.0,3.910402792592153
clintox,113,3,4,random,70,rf_120_d20_leaf2,0.0,0.0,3.910402792592153
clintox,113,1,8,random,70,rf_120_d20_leaf2,0.018708881578947456,0.0081894188596493,8.803283725929859
clintox,113,2,8,random,70,rf_120_d20_leaf2,0.0,-0.002910539215686181,8.803283725929859
clintox,113,3,8,random,70,xgb_80_d5,0.029472552910052907,0.0,8.803283725929859
clintox,113,1,16,random,70,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,10.936810355583912
clintox,113,2,16,random,70,rf_90_d12,0.033471200980392024,0.030560661764705843,10.936810355583912
clintox,113,3,16,random,70,xgb_80_d5,0.029472552910052907,0.0,10.936810355583912
clintox,113,1,32,random,70,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,27.60265568897335
clintox,113,2,32,random,70,rf_90_d12,0.044424019607843035,0.030560661764705843,27.60265568897335
clintox,113,3,32,random,70,xgb_60_d6,0.012772817460317443,-0.016699735449735464,27.60265568897335
clintox,113,1,4,random,71,xgb_80_d5,0.0,0.0,8.217804670374822
clintox,113,2,4,random,71,xgb_100_d3,0.02182904411764708,0.02182904411764708,8.217804670374822
clintox,113,3,4,random,71,xgb_80_d5,0.0,0.0,8.217804670374822
clintox,113,1,8,random,71,xgb_80_d5,0.0,0.0,12.080125318527546
clintox,113,2,8,random,71,xgb_100_d3,0.02182904411764708,0.02182904411764708,12.080125318527546
clintox,113,3,8,random,71,xgb_80_d5,0.0,0.0,12.080125318527546
clintox,113,1,16,random,71,et_120_d20_leaf2,0.005345394736841924,0.0014734100877192846,14.81145130743324
clintox,113,2,16,random,71,rf_90_d12,0.044424019607843035,0.030560661764705843,14.81145130743324
clintox,113,3,16,random,71,xgb_60_d6,0.0032242063492062822,-0.016699735449735464,14.81145130743324
clintox,113,1,32,random,71,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,27.602655688973343
clintox,113,2,32,random,71,rf_90_d12,0.044424019607843035,0.030560661764705843,27.602655688973343
clintox,113,3,32,random,71,xgb_60_d6,0.012772817460317443,-0.016699735449735464,27.602655688973343
clintox,113,1,4,random,72,lgbm_80_ff0.7,0.003769188596491224,0.0,2.6047833037489365
clintox,113,2,4,random,72,lgbm_80_ff0.7,0.0,0.0,2.6047833037489365
clintox,113,3,4,random,72,lgbm_80_ff0.7,0.0,0.0,2.6047833037489365
clintox,113,1,8,random,72,et_60_sqrt,0.011273300438596423,-0.0033580043859648967,6.616922422264771
clintox,113,2,8,random,72,xgb_60_d3,0.0,0.0,6.616922422264771
clintox,113,3,8,random,72,xgb_60_d3,0.03112599206349209,0.0,6.616922422264771
clintox,113,1,16,random,72,et_90_d12,0.032723410087719174,0.013843201754386025,8.58283858896121
clintox,113,2,16,random,72,xgb_60_d3,0.0,-0.013671875,8.58283858896121
clintox,113,3,16,random,72,xgb_60_d3,0.03112599206349209,-0.003306878306878258,8.58283858896121
clintox,113,1,32,random,72,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,27.60265568897335
clintox,113,2,32,random,72,rf_90_d12,0.044424019607843035,0.030560661764705843,27.60265568897335
clintox,113,3,32,random,72,xgb_60_d6,0.012772817460317443,-0.016699735449735464,27.60265568897335
clintox,113,1,4,random,73,rf_90_d12,0.02275219298245612,0.0,1.430248092603438
clintox,113,2,4,random,73,rf_90_d12,0.0,0.0,1.430248092603438
clintox,113,3,4,random,73,rf_90_d12,0.0,0.0,1.430248092603438
clintox,113,1,8,random,73,et_120_d20_leaf2,0.017715186403508665,0.0,3.4202829629691585
clintox,113,2,8,random,73,rf_90_d12,0.011986825980392024,0.011986825980392024,3.4202829629691585
clintox,113,3,8,random,73,rf_90_d12,0.0,-0.019345238095238138,3.4202829629691585
clintox,113,1,16,random,73,rf_120_d20_leaf2,0.02443119517543868,0.0,12.022459874123642
clintox,113,2,16,random,73,rf_90_d12,0.033471200980392024,0.033471200980392024,12.022459874123642
clintox,113,3,16,random,73,rf_90_d12,0.0,-0.02620701058201058,12.022459874123642
clintox,113,1,32,random,73,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,27.602655688973346
clintox,113,2,32,random,73,rf_90_d12,0.044424019607843035,0.030560661764705843,27.602655688973346
clintox,113,3,32,random,73,xgb_60_d6,0.012772817460317443,-0.016699735449735464,27.602655688973346
clintox,113,1,4,random,74,et_120_d20_leaf2,0.0,-0.015762061403508776,8.80149075926359
clintox,113,2,4,random,74,rf_90_d12,0.027918198529411686,0.027918198529411686,8.80149075926359
clintox,113,3,4,random,74,xgb_60_d3,0.02157738095238093,0.0,8.80149075926359
clintox,113,1,8,random,74,rf_120_d20_leaf2,0.013397752192982448,-0.00904605263157876,10.276239962981046
clintox,113,2,8,random,74,rf_90_d12,0.033471200980392024,0.027918198529411686,10.276239962981046
clintox,113,3,8,random,74,xgb_60_d3,0.03112599206349209,0.0,10.276239962981046
clintox,113,1,16,random,74,rf_120_d20_leaf2,0.02443119517543868,-0.021827028508771718,15.306082040782911
clintox,113,2,16,random,74,rf_90_d12,0.044424019607843035,0.044424019607843035,15.306082040782911
clintox,113,3,16,random,74,xgb_60_d6,0.012772817460317443,0.0,15.306082040782911
clintox,113,1,32,random,74,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,27.60265568897335
clintox,113,2,32,random,74,rf_90_d12,0.044424019607843035,0.030560661764705843,27.60265568897335
clintox,113,3,32,random,74,xgb_60_d6,0.012772817460317443,-0.016699735449735464,27.60265568897335
clintox,113,1,4,random,75,rf_120_d20_leaf2,0.0,-0.00904605263157876,1.2271157481720563
clintox,113,2,4,random,75,rf_120_d20_leaf2,0.0,-0.005553002450980338,1.2271157481720563
clintox,113,3,4,random,75,xgb_60_d3,0.0,0.0,1.2271157481720563
clintox,113,1,8,random,75,rf_120_d20_leaf2,0.0,-0.021827028508771718,5.151301492637247
clintox,113,2,8,random,75,rf_120_d20_leaf2,0.010952818627451011,0.010952818627451011,5.151301492637247
clintox,113,3,8,random,75,xgb_60_d6,0.0,0.0,5.151301492637247
clintox,113,1,16,random,75,rf_120_d20_leaf2,0.013397752192982448,0.0081894188596493,16.10963691486459
clintox,113,2,16,random,75,rf_90_d12,0.044424019607843035,0.030560661764705843,16.10963691486459
clintox,113,3,16,random,75,xgb_60_d6,0.012772817460317443,-0.016699735449735464,16.10963691486459
clintox,113,1,32,random,75,rf_120_d20_leaf2,0.02443119517543868,0.0081894188596493,27.602655688973346
clintox,113,2,32,random,75,rf_90_d12,0.044424019607843035,0.030560661764705843,27.602655688973346
clintox,113,3,32,random,75,xgb_60_d6,0.012772817460317443,-0.016699735449735464,27.602655688973346
clintox,113,1,4,random,76,et_60_sqrt,0.005859375,0.005859375,1.018732703698333
clintox,113,2,4,random,76,rf_90_d12,0.002910539215686181,-0.006548713235294157,1.018732703698333
clintox,113,3,4,random,76,rf_90_d12,0.00954861111111116,-0.04365079365079372,1.018732703698333
