dataset,seed,outer_fold,pool_size,control,selected_candidate,available_opportunity,same_fold_gap,crossfit_gap,effective_rank,unique_candidates
freesolv,127,1,4,exact_duplicate,base_3,0.5588299375143873,0.27284553295520153,0.0,2.0856701579951227,4
freesolv,127,2,4,exact_duplicate,base_2,2.2209053864481425,0.5523931417629315,0.5523931417629315,2.0856701579951227,4
freesolv,127,3,4,exact_duplicate,base_3,1.274425742715683,0.0,0.0,2.0856701579951227,4
freesolv,127,1,8,exact_duplicate,base_3,0.5588299375143873,0.27284553295520153,0.0,2.0856701579951222,4
freesolv,127,2,8,exact_duplicate,base_2,2.2209053864481425,0.5523931417629315,0.5523931417629315,2.0856701579951222,4
freesolv,127,3,8,exact_duplicate,base_3,1.274425742715683,0.0,0.0,2.0856701579951222,4
freesolv,127,1,16,exact_duplicate,base_3,0.5588299375143873,0.27284553295520153,0.0,2.0856701579951227,4
freesolv,127,2,16,exact_duplicate,base_2,2.2209053864481425,0.5523931417629315,0.5523931417629315,2.0856701579951227,4
freesolv,127,3,16,exact_duplicate,base_3,1.274425742715683,0.0,0.0,2.0856701579951227,4
freesolv,127,1,32,exact_duplicate,base_3,0.5588299375143873,0.27284553295520153,0.0,2.0856701579951236,4
freesolv,127,2,32,exact_duplicate,base_2,2.2209053864481425,0.5523931417629315,0.5523931417629315,2.0856701579951236,4
freesolv,127,3,32,exact_duplicate,base_3,1.274425742715683,0.0,0.0,2.0856701579951236,4
freesolv,127,1,4,near_duplicate_95pct_anchor,base_3,0.5588299375143873,0.27284553295520153,0.0,2.0856701579951227,4
freesolv,127,2,4,near_duplicate_95pct_anchor,base_2,2.2209053864481425,0.5523931417629315,0.5523931417629315,2.0856701579951227,4
freesolv,127,3,4,near_duplicate_95pct_anchor,base_3,1.274425742715683,0.0,0.0,2.0856701579951227,4
freesolv,127,1,8,near_duplicate_95pct_anchor,base_3,0.5588299375143873,0.27284553295520153,0.0,2.0692613928954287,4
freesolv,127,2,8,near_duplicate_95pct_anchor,base_2,2.2209053864481425,0.5523931417629315,0.5523931417629315,2.0692613928954287,4
freesolv,127,3,8,near_duplicate_95pct_anchor,base_3,1.274425742715683,0.0,0.0,2.0692613928954287,4
freesolv,127,1,16,near_duplicate_95pct_anchor,base_3,0.5588299375143873,0.27284553295520153,0.0,2.06110530470185,4
freesolv,127,2,16,near_duplicate_95pct_anchor,base_2,2.2209053864481425,0.5523931417629315,0.5523931417629315,2.06110530470185,4
freesolv,127,3,16,near_duplicate_95pct_anchor,base_3,1.274425742715683,0.0,0.0,2.06110530470185,4
freesolv,127,1,32,near_duplicate_95pct_anchor,base_3,0.5588299375143873,0.27284553295520153,0.0,2.058279973928972,4
freesolv,127,2,32,near_duplicate_95pct_anchor,base_2,2.2209053864481425,0.5523931417629315,0.5523931417629315,2.058279973928972,4
freesolv,127,3,32,near_duplicate_95pct_anchor,base_3,1.274425742715683,0.0,0.0,2.058279973928972,4
freesolv,149,1,4,registered,ridge_a10,0.671847273143642,0.23468864444573434,0.0,2.0921305104110157,4
freesolv,149,2,4,registered,ridge_a1,0.9311813116232384,0.14873877111726896,0.14873877111726896,2.0921305104110157,4
freesolv,149,3,4,registered,ridge_a10,1.8189803856470368,0.0,0.0,2.0921305104110157,4
freesolv,149,1,8,registered,ridge_a10,0.671847273143642,0.23468864444573434,0.0,1.6958325727298214,8
freesolv,149,2,8,registered,ridge_a1,0.97076228312672,0.18831974262075057,0.14873877111726896,1.6958325727298214,8
freesolv,149,3,8,registered,ridge_a10,1.8189803856470368,0.0,0.0,1.6958325727298214,8
freesolv,149,1,16,registered,ridge_a10,0.671847273143642,0.23468864444573434,0.0,1.4052531493867066,16
freesolv,149,2,16,registered,ridge_a1,1.0204372198152036,0.23799467930923424,0.14873877111726896,1.4052531493867066,16
freesolv,149,3,16,registered,et_60_sqrt,1.8189803856470368,0.10024481659084472,0.10024481659084472,1.4052531493867066,16
freesolv,149,1,32,registered,ridge_a10,0.7041691645982135,0.2670105359003059,0.2670105359003059,1.2603842003101526,32
freesolv,149,2,32,registered,ridge_a1,1.0204372198152036,0.23799467930923424,0.09151576617261759,1.2603842003101526,32
freesolv,149,3,32,registered,xgb_60_d6,1.8189803856470368,0.07313427056510591,0.0,1.2603842003101526,32
freesolv,149,1,4,weak_added,ridge_a10,0.671847273143642,0.23468864444573434,0.0,2.0921305104110157,4
freesolv,149,2,4,weak_added,ridge_a1,0.9311813116232384,0.14873877111726896,0.14873877111726896,2.0921305104110157,4
freesolv,149,3,4,weak_added,ridge_a10,1.8189803856470368,0.0,0.0,2.0921305104110157,4
freesolv,149,1,8,weak_added,ridge_a10,0.671847273143642,0.23468864444573434,0.0,1.8003044930327952,8
freesolv,149,2,8,weak_added,ridge_a1,0.9311813116232384,0.14873877111726896,0.14873877111726896,1.8003044930327952,8
freesolv,149,3,8,weak_added,ridge_a10,1.8189803856470368,0.0,0.0,1.8003044930327952,8
freesolv,149,1,16,weak_added,ridge_a10,0.671847273143642,0.23468864444573434,0.0,1.4148898301744965,16
freesolv,149,2,16,weak_added,ridge_a1,0.9311813116232384,0.14873877111726896,0.14873877111726896,1.4148898301744965,16
freesolv,149,3,16,weak_added,ridge_a10,1.8189803856470368,0.0,0.0,1.4148898301744965,16
freesolv,149,1,32,weak_added,ridge_a10,0.7041691645982135,0.2670105359003059,0.2670105359003059,1.2603842003101524,32
freesolv,149,2,32,weak_added,ridge_a1,1.0204372198152036,0.23799467930923424,0.09151576617261759,1.2603842003101524,32
freesolv,149,3,32,weak_added,xgb_60_d6,1.8189803856470368,0.07313427056510591,0.0,1.2603842003101524,32
freesolv,149,1,4,complementary_strong_added,ridge_a10,0.671847273143642,0.23468864444573434,0.0,2.0921305104110157,4
freesolv,149,2,4,complementary_strong_added,ridge_a1,0.9311813116232384,0.14873877111726896,0.14873877111726896,2.0921305104110157,4
freesolv,149,3,4,complementary_strong_added,ridge_a10,1.8189803856470368,0.0,0.0,2.0921305104110157,4
freesolv,149,1,8,complementary_strong_added,ridge_a10,0.7041691645982135,0.2670105359003059,0.2670105359003059,1.7224935058993533,8
freesolv,149,2,8,complementary_strong_added,ridge_a1,1.014863371816682,0.23242083131071256,0.09151576617261759,1.7224935058993533,8
freesolv,149,3,8,complementary_strong_added,xgb_60_d6,1.8189803856470368,0.07313427056510591,0.0,1.7224935058993533,8
freesolv,149,1,16,complementary_strong_added,ridge_a10,0.7041691645982135,0.2670105359003059,0.2670105359003059,1.4292056958625017,16
freesolv,149,2,16,complementary_strong_added,ridge_a1,1.0204372198152036,0.23799467930923424,0.09151576617261759,1.4292056958625017,16
freesolv,149,3,16,complementary_strong_added,xgb_60_d6,1.8189803856470368,0.07313427056510591,0.0,1.4292056958625017,16
freesolv,149,1,32,complementary_strong_added,ridge_a10,0.7041691645982135,0.2670105359003059,0.2670105359003059,1.2603842003101526,32
freesolv,149,2,32,complementary_strong_added,ridge_a1,1.0204372198152036,0.23799467930923424,0.09151576617261759,1.2603842003101526,32
freesolv,149,3,32,complementary_strong_added,xgb_60_d6,1.8189803856470368,0.07313427056510591,0.0,1.2603842003101526,32
freesolv,149,1,4,exact_duplicate,base_3,0.671847273143642,0.23468864444573434,0.0,2.0921305104110157,4
freesolv,149,2,4,exact_duplicate,base_2,0.9311813116232384,0.14873877111726896,0.14873877111726896,2.0921305104110157,4
freesolv,149,3,4,exact_duplicate,base_3,1.8189803856470368,0.0,0.0,2.0921305104110157,4
freesolv,149,1,8,exact_duplicate,base_3,0.671847273143642,0.23468864444573434,0.0,2.0921305104110157,4
freesolv,149,2,8,exact_duplicate,base_2,0.9311813116232384,0.14873877111726896,0.14873877111726896,2.0921305104110157,4
freesolv,149,3,8,exact_duplicate,base_3,1.8189803856470368,0.0,0.0,2.0921305104110157,4
freesolv,149,1,16,exact_duplicate,base_3,0.671847273143642,0.23468864444573434,0.0,2.092130510411016,4
freesolv,149,2,16,exact_duplicate,base_2,0.9311813116232384,0.14873877111726896,0.14873877111726896,2.092130510411016,4
freesolv,149,3,16,exact_duplicate,base_3,1.8189803856470368,0.0,0.0,2.092130510411016,4
freesolv,149,1,32,exact_duplicate,base_3,0.671847273143642,0.23468864444573434,0.0,2.0921305104110166,4
freesolv,149,2,32,exact_duplicate,base_2,0.9311813116232384,0.14873877111726896,0.14873877111726896,2.0921305104110166,4
freesolv,149,3,32,exact_duplicate,base_3,1.8189803856470368,0.0,0.0,2.0921305104110166,4
freesolv,149,1,4,near_duplicate_95pct_anchor,base_3,0.671847273143642,0.23468864444573434,0.0,2.0921305104110157,4
freesolv,149,2,4,near_duplicate_95pct_anchor,base_2,0.9311813116232384,0.14873877111726896,0.14873877111726896,2.0921305104110157,4
freesolv,149,3,4,near_duplicate_95pct_anchor,base_3,1.8189803856470368,0.0,0.0,2.0921305104110157,4
freesolv,149,1,8,near_duplicate_95pct_anchor,base_3,0.671847273143642,0.23468864444573434,0.0,2.0784108648587445,4
freesolv,149,2,8,near_duplicate_95pct_anchor,base_2,0.9311813116232384,0.14873877111726896,0.14873877111726896,2.0784108648587445,4
freesolv,149,3,8,near_duplicate_95pct_anchor,base_3,1.8189803856470368,0.0,0.0,2.0784108648587445,4
freesolv,149,1,16,near_duplicate_95pct_anchor,base_3,0.671847273143642,0.23468864444573434,0.0,2.0716651967672517,4
freesolv,149,2,16,near_duplicate_95pct_anchor,base_2,0.9311813116232384,0.14873877111726896,0.14873877111726896,2.0716651967672517,4
freesolv,149,3,16,near_duplicate_95pct_anchor,base_3,1.8189803856470368,0.0,0.0,2.0716651967672517,4
freesolv,149,1,32,near_duplicate_95pct_anchor,base_3,0.671847273143642,0.23468864444573434,0.0,2.0691906503108415,4
freesolv,149,2,32,near_duplicate_95pct_anchor,base_2,0.9311813116232384,0.14873877111726896,0.14873877111726896,2.0691906503108415,4
freesolv,149,3,32,near_duplicate_95pct_anchor,base_3,1.8189803856470368,0.0,0.0,2.0691906503108415,4
lipo,11,1,4,registered,ridge_a10,0.04088688511461647,0.0,0.0,1.0064872806553522,4
lipo,11,2,4,registered,ridge_a10,0.03536638728033448,0.0,0.0,1.0064872806553522,4
lipo,11,3,4,registered,ridge_a10,0.034745946087648694,0.0,0.0,1.0064872806553522,4
lipo,11,1,8,registered,rf_60_sqrt,0.12616793761827882,0.009551644265696768,0.0,1.3099657515867,8
lipo,11,2,8,registered,rf_90_leaf2,0.06743013433014755,0.009136715570751353,0.009136715570751353,1.3099657515867,8
lipo,11,3,8,registered,rf_60_sqrt,0.06713973951161956,0.0,0.0,1.3099657515867,8
lipo,11,1,16,registered,histgb_lr0.1,0.14769962518971924,0.004718857875060989,0.0,1.2698836565042748,16
lipo,11,2,16,registered,histgb_lr0.1,0.10703563834888086,0.0,0.0,1.2698836565042748,16
lipo,11,3,16,registered,histgb_lr0.1,0.1019737424638607,0.0,0.0,1.2698836565042748,16
lipo,11,1,32,registered,lgbm_100_leaf30,0.16740752962837402,0.021807061085425183,0.021807061085425183,1.202677858996674,32
lipo,11,2,32,registered,lgbm_80_ff0.7,0.12945218509427914,0.005151801529051481,0.005151801529051481,1.202677858996674,32
lipo,11,3,32,registered,lgbm_80_bag0.8,0.13538224336955296,0.00390458959033424,0.00390458959033424,1.202677858996674,32
lipo,11,1,4,weak_added,ridge_a10,0.04088688511461647,0.0,0.0,1.0064872806553522,4
lipo,11,2,4,weak_added,ridge_a10,0.03536638728033448,0.0,0.0,1.0064872806553522,4
lipo,11,3,4,weak_added,ridge_a10,0.034745946087648694,0.0,0.0,1.0064872806553522,4
lipo,11,1,8,weak_added,xgb_60_d3,0.05668468574987218,0.0,-0.01579780063525571,1.3660772400064478,8
lipo,11,2,8,weak_added,xgb_60_d3,0.03536638728033448,0.021638917857905282,0.021638917857905282,1.3660772400064478,8
lipo,11,3,8,weak_added,xgb_60_d3,0.034745946087648694,0.03776183221566387,0.03776183221566387,1.3660772400064478,8
lipo,11,1,16,weak_added,gb_lr0.1_d3,0.104679473146012,0.028816396249653597,0.028816396249653597,1.2734656640083861,16
lipo,11,2,16,weak_added,lgbm_60_l15,0.04008516125169237,0.0007406587301077572,-1.411500305681379e-05,1.2734656640083861,16
lipo,11,3,16,weak_added,lgbm_60_l15,0.04267478635102151,0.004938264395666581,0.004938264395666581,1.2734656640083861,16
lipo,11,1,32,weak_added,lgbm_100_leaf30,0.16740752962837402,0.021807061085425183,0.021807061085425183,1.2026778589966731,32
lipo,11,2,32,weak_added,lgbm_80_ff0.7,0.12945218509427914,0.005151801529051481,0.005151801529051481,1.2026778589966731,32
lipo,11,3,32,weak_added,lgbm_80_bag0.8,0.13538224336955296,0.00390458959033424,0.00390458959033424,1.2026778589966731,32
lipo,11,1,4,complementary_strong_added,ridge_a10,0.04088688511461647,0.0,0.0,1.0064872806553522,4
lipo,11,2,4,complementary_strong_added,ridge_a10,0.03536638728033448,0.0,0.0,1.0064872806553522,4
lipo,11,3,4,complementary_strong_added,ridge_a10,0.034745946087648694,0.0,0.0,1.0064872806553522,4
lipo,11,1,8,complementary_strong_added,xgb_60_d6,0.14254058078257237,0.012500582832647322,0.012500582832647322,1.3567524158119086,8
lipo,11,2,8,complementary_strong_added,xgb_60_d6,0.0712533383303966,0.00011391182116060605,0.00011391182116060605,1.3567524158119086,8
lipo,11,3,8,complementary_strong_added,et_60_sqrt,0.08643630731145735,0.0,0.0,1.3567524158119086,8
lipo,11,1,16,complementary_strong_added,lgbm_100_leaf10,0.16740752962837402,0.015189556440007412,0.015189556440007412,1.279374281171372,16
lipo,11,2,16,complementary_strong_added,lgbm_80_ff0.7,0.12945218509427914,0.005151801529051481,0.005151801529051481,1.279374281171372,16
lipo,11,3,16,complementary_strong_added,lgbm_80_ff0.7,0.13538224336955296,0.014540302770050584,0.014540302770050584,1.279374281171372,16
lipo,11,1,32,complementary_strong_added,lgbm_100_leaf30,0.16740752962837402,0.021807061085425183,0.021807061085425183,1.2026778589966738,32
lipo,11,2,32,complementary_strong_added,lgbm_80_ff0.7,0.12945218509427914,0.005151801529051481,0.005151801529051481,1.2026778589966738,32
lipo,11,3,32,complementary_strong_added,lgbm_80_bag0.8,0.13538224336955296,0.00390458959033424,0.00390458959033424,1.2026778589966738,32
lipo,11,1,4,exact_duplicate,base_3,0.04088688511461647,0.0,0.0,1.0064872806553522,4
lipo,11,2,4,exact_duplicate,base_3,0.03536638728033448,0.0,0.0,1.0064872806553522,4
lipo,11,3,4,exact_duplicate,base_3,0.034745946087648694,0.0,0.0,1.0064872806553522,4
lipo,11,1,8,exact_duplicate,base_3,0.04088688511461647,0.0,0.0,1.006487280655352,4
lipo,11,2,8,exact_duplicate,base_3,0.03536638728033448,0.0,0.0,1.006487280655352,4
lipo,11,3,8,exact_duplicate,base_3,0.034745946087648694,0.0,0.0,1.006487280655352,4
lipo,11,1,16,exact_duplicate,base_3,0.04088688511461647,0.0,0.0,1.0064872806553518,4
lipo,11,2,16,exact_duplicate,base_3,0.03536638728033448,0.0,0.0,1.0064872806553518,4
lipo,11,3,16,exact_duplicate,base_3,0.034745946087648694,0.0,0.0,1.0064872806553518,4
lipo,11,1,32,exact_duplicate,base_3,0.04088688511461647,0.0,0.0,1.0064872806553526,4
lipo,11,2,32,exact_duplicate,base_3,0.03536638728033448,0.0,0.0,1.0064872806553526,4
lipo,11,3,32,exact_duplicate,base_3,0.034745946087648694,0.0,0.0,1.0064872806553526,4
lipo,11,1,4,near_duplicate_95pct_anchor,base_3,0.04088688511461647,0.0,0.0,1.0064872806553522,4
lipo,11,2,4,near_duplicate_95pct_anchor,base_3,0.03536638728033448,0.0,0.0,1.0064872806553522,4
lipo,11,3,4,near_duplicate_95pct_anchor,base_3,0.034745946087648694,0.0,0.0,1.0064872806553522,4
lipo,11,1,8,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_3,0.04515093773979961,0.0,0.0,1.007123537325977,4
lipo,11,2,8,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_3,0.03651273885428763,0.0,0.0,1.007123537325977,4
lipo,11,3,8,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_3,0.03585417457193163,0.0,0.0,1.007123537325977,4
lipo,11,1,16,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_7,0.04622752211837167,0.0,0.0,1.0068631605414762,4
lipo,11,2,16,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_7,0.03765130988351695,0.0,0.0,1.0068631605414762,4
lipo,11,3,16,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_7,0.03715282772210715,0.0,0.0,1.0068631605414762,4
lipo,11,1,32,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_19,0.04721291734030442,0.0007190634078950708,0.0007190634078950708,1.006572375365589,4
lipo,11,2,32,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_19,0.04007067717103174,7.68542686304663e-05,7.68542686304663e-05,1.006572375365589,4
lipo,11,3,32,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_19,0.03977776095174401,0.00019522947951688963,0.00019522947951688963,1.006572375365589,4
lipo,23,1,4,registered,ridge_a10,0.041282123806335,0.0,0.0,1.006562493874462,4
lipo,23,2,4,registered,ridge_a10,0.03717341079470193,0.0,0.0,1.006562493874462,4
lipo,23,3,4,registered,ridge_a10,0.03549386022008538,0.0,0.0,1.006562493874462,4
lipo,23,1,8,registered,rf_90_leaf2,0.09235967156363212,0.01360009666683537,0.01360009666683537,1.2865462185228471,8
lipo,23,2,8,registered,rf_60_sqrt,0.08497339557279981,0.0,0.0,1.2865462185228471,8
lipo,23,3,8,registered,rf_90_leaf2,0.0651909521494598,0.0031129584007392186,0.0031129584007392186,1.2865462185228471,8
lipo,23,1,16,registered,histgb_lr0.1,0.12440229793282054,0.0,0.0,1.2476261158122615,16
lipo,23,2,16,registered,histgb_lr0.1,0.12301857258614701,0.0,0.0,1.2476261158122615,16
lipo,23,3,16,registered,histgb_lr0.1,0.1000883675540134,0.0,0.0,1.2476261158122615,16
lipo,23,1,32,registered,lgbm_80_bag0.8,0.15721477578257692,0.017311324400237638,0.017311324400237638,1.1793915495808251,32
lipo,23,2,32,registered,lgbm_60_l63,0.14574578775537794,0.0,0.0,1.1793915495808251,32
lipo,23,3,32,registered,lgbm_80_bag0.8,0.1285924223285858,0.0037584022562717756,0.0037584022562717756,1.1793915495808251,32
lipo,23,1,4,weak_added,ridge_a10,0.041282123806335,0.0,0.0,1.006562493874462,4
lipo,23,2,4,weak_added,ridge_a10,0.03717341079470193,0.0,0.0,1.006562493874462,4
lipo,23,3,4,weak_added,ridge_a10,0.03549386022008538,0.0,0.0,1.006562493874462,4
lipo,23,1,8,weak_added,ridge_a10,0.041282123806335,0.0,0.0,1.3258270184075251,8
lipo,23,2,8,weak_added,ridge_a10,0.03717341079470193,0.0,0.0,1.3258270184075251,8
lipo,23,3,8,weak_added,xgb_60_d3,0.03549386022008538,0.03261364905928521,0.03261364905928521,1.3258270184075251,8
lipo,23,1,16,weak_added,rf_120_d20_leaf2,0.0717539679106225,0.0,0.0,1.2443239800932553,16
lipo,23,2,16,weak_added,lgbm_60_l15,0.06894048773967842,0.005324733124068004,0.005324733124068004,1.2443239800932553,16
lipo,23,3,16,weak_added,lgbm_60_l15,0.03549386022008538,0.002484966060324334,-0.005229971577312309,1.2443239800932553,16
lipo,23,1,32,weak_added,lgbm_80_bag0.8,0.15721477578257692,0.017311324400237638,0.017311324400237638,1.1793915495808251,32
lipo,23,2,32,weak_added,lgbm_60_l63,0.14574578775537794,0.0,0.0,1.1793915495808251,32
lipo,23,3,32,weak_added,lgbm_80_bag0.8,0.1285924223285858,0.0037584022562717756,0.0037584022562717756,1.1793915495808251,32
lipo,23,1,4,complementary_strong_added,ridge_a10,0.041282123806335,0.0,0.0,1.006562493874462,4
lipo,23,2,4,complementary_strong_added,ridge_a10,0.03717341079470193,0.0,0.0,1.006562493874462,4
lipo,23,3,4,complementary_strong_added,ridge_a10,0.03549386022008538,0.0,0.0,1.006562493874462,4
lipo,23,1,8,complementary_strong_added,et_60_sqrt,0.1138951971538823,0.0,0.0,1.33198757705728,8
lipo,23,2,8,complementary_strong_added,xgb_60_d6,0.10029839210636604,0.0016232185575320024,0.0016232185575320024,1.33198757705728,8
lipo,23,3,8,complementary_strong_added,et_60_sqrt,0.08168244359236188,0.0,0.0,1.33198757705728,8
lipo,23,1,16,complementary_strong_added,lgbm_80_ff0.7,0.15721477578257692,0.019043650510856436,0.019043650510856436,1.2621516392801992,16
lipo,23,2,16,complementary_strong_added,lgbm_60_l63,0.14574578775537794,0.0,0.0,1.2621516392801992,16
lipo,23,3,16,complementary_strong_added,lgbm_80_ff0.7,0.1285924223285858,0.014236121525321943,0.014236121525321943,1.2621516392801992,16
lipo,23,1,32,complementary_strong_added,lgbm_80_bag0.8,0.15721477578257692,0.017311324400237638,0.017311324400237638,1.1793915495808254,32
lipo,23,2,32,complementary_strong_added,lgbm_60_l63,0.14574578775537794,0.0,0.0,1.1793915495808254,32
lipo,23,3,32,complementary_strong_added,lgbm_80_bag0.8,0.1285924223285858,0.0037584022562717756,0.0037584022562717756,1.1793915495808254,32
lipo,23,1,4,exact_duplicate,base_3,0.041282123806335,0.0,0.0,1.006562493874462,4
lipo,23,2,4,exact_duplicate,base_3,0.03717341079470193,0.0,0.0,1.006562493874462,4
lipo,23,3,4,exact_duplicate,base_3,0.03549386022008538,0.0,0.0,1.006562493874462,4
lipo,23,1,8,exact_duplicate,base_3,0.041282123806335,0.0,0.0,1.006562493874462,4
lipo,23,2,8,exact_duplicate,base_3,0.03717341079470193,0.0,0.0,1.006562493874462,4
lipo,23,3,8,exact_duplicate,base_3,0.03549386022008538,0.0,0.0,1.006562493874462,4
lipo,23,1,16,exact_duplicate,base_3,0.041282123806335,0.0,0.0,1.006562493874462,4
lipo,23,2,16,exact_duplicate,base_3,0.03717341079470193,0.0,0.0,1.006562493874462,4
lipo,23,3,16,exact_duplicate,base_3,0.03549386022008538,0.0,0.0,1.006562493874462,4
lipo,23,1,32,exact_duplicate,base_3,0.041282123806335,0.0,0.0,1.0065624938744624,4
lipo,23,2,32,exact_duplicate,base_3,0.03717341079470193,0.0,0.0,1.0065624938744624,4
lipo,23,3,32,exact_duplicate,base_3,0.03549386022008538,0.0,0.0,1.0065624938744624,4
lipo,23,1,4,near_duplicate_95pct_anchor,base_3,0.041282123806335,0.0,0.0,1.006562493874462,4
lipo,23,2,4,near_duplicate_95pct_anchor,base_3,0.03717341079470193,0.0,0.0,1.006562493874462,4
lipo,23,3,4,near_duplicate_95pct_anchor,base_3,0.03549386022008538,0.0,0.0,1.006562493874462,4
lipo,23,1,8,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_3,0.043155996360858095,0.0,0.0,1.0072853393039023,4
lipo,23,2,8,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_3,0.0394646803207237,0.0,0.0,1.0072853393039023,4
lipo,23,3,8,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_3,0.03682306689651704,0.0,0.0,1.0072853393039023,4
lipo,23,1,16,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_7,0.04468264008734191,0.0,0.0,1.0069746239805155,4
lipo,23,2,16,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_7,0.040354631626896564,0.0,0.0,1.0069746239805155,4
lipo,23,3,16,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_7,0.03761887187899249,0.0,0.0,1.0069746239805155,4
lipo,23,1,32,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_19,0.04707875640514714,0.0008655662200118819,0.0008655662200118819,1.0066056114396476,4
lipo,23,2,32,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_15,0.04260202964273585,0.0,0.0,1.0066056114396476,4
lipo,23,3,32,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_19,0.0401487883255105,0.0001879201128136554,0.0001879201128136554,1.0066056114396476,4
lipo,37,1,4,registered,ridge_a10,0.03644113300106766,0.0,0.0,1.0055815034636153,4
lipo,37,2,4,registered,ridge_a10,0.04519492172228423,0.0,0.0,1.0055815034636153,4
lipo,37,3,4,registered,ridge_a10,0.03516670661902843,0.0,0.0,1.0055815034636153,4
lipo,37,1,8,registered,rf_60_sqrt,0.044314627013291474,0.0,0.0,1.2492200761125354,8
lipo,37,2,8,registered,rf_90_leaf2,0.1420092417541079,0.008535871157974828,0.008535871157974828,1.2492200761125354,8
lipo,37,3,8,registered,rf_60_sqrt,0.06938455704516588,0.0,0.0,1.2492200761125354,8
lipo,37,1,16,registered,histgb_lr0.1,0.08923896509478768,0.0,0.0,1.2162648617659118,16
lipo,37,2,16,registered,histgb_lr0.1,0.16792949096137555,0.007069758418596028,0.0,1.2162648617659118,16
lipo,37,3,16,registered,histgb_lr0.1,0.08102408587384624,0.0,0.0,1.2162648617659118,16
lipo,37,1,32,registered,lgbm_60_l63,0.12620025466198848,0.0,0.0,1.163481364352148,32
lipo,37,2,32,registered,lgbm_80_bag0.8,0.18815644635432116,0.010547081528456403,0.010547081528456403,1.163481364352148,32
lipo,37,3,32,registered,lgbm_80_ff0.7,0.10698298876696088,0.011452773622926182,0.011452773622926182,1.163481364352148,32
lipo,37,1,4,weak_added,ridge_a10,0.03644113300106766,0.0,0.0,1.0055815034636153,4
lipo,37,2,4,weak_added,ridge_a10,0.04519492172228423,0.0,0.0,1.0055815034636153,4
lipo,37,3,4,weak_added,ridge_a10,0.03516670661902843,0.0,0.0,1.0055815034636153,4
lipo,37,1,8,weak_added,xgb_60_d3,0.03644113300106766,0.03209828661174341,0.03209828661174341,1.3164683679128595,8
lipo,37,2,8,weak_added,ridge_a10,0.06930324937502674,0.02410832765274251,0.0,1.3164683679128595,8
lipo,37,3,8,weak_added,ridge_a10,0.03516670661902843,0.0,0.0,1.3164683679128595,8
lipo,37,1,16,weak_added,lgbm_60_l15,0.03644113300106766,0.0009326455027507397,-0.008083068338438526,1.2296455516179001,16
lipo,37,2,16,weak_added,lgbm_60_l15,0.12139367454188876,0.013564743167606808,0.013564743167606808,1.2296455516179001,16
lipo,37,3,16,weak_added,lgbm_60_l15,0.04556756180290322,0.018177809009720658,0.018177809009720658,1.2296455516179001,16
lipo,37,1,32,weak_added,lgbm_60_l63,0.12620025466198848,0.0,0.0,1.163481364352148,32
lipo,37,2,32,weak_added,lgbm_80_bag0.8,0.18815644635432116,0.010547081528456403,0.010547081528456403,1.163481364352148,32
lipo,37,3,32,weak_added,lgbm_80_ff0.7,0.10698298876696088,0.011452773622926182,0.011452773622926182,1.163481364352148,32
lipo,37,1,4,complementary_strong_added,ridge_a10,0.03644113300106766,0.0,0.0,1.0055815034636153,4
lipo,37,2,4,complementary_strong_added,ridge_a10,0.04519492172228423,0.0,0.0,1.0055815034636153,4
lipo,37,3,4,complementary_strong_added,ridge_a10,0.03516670661902843,0.0,0.0,1.0055815034636153,4
lipo,37,1,8,complementary_strong_added,lgbm_60_l63,0.12620025466198848,0.0,0.0,1.2480415859403962,8
lipo,37,2,8,complementary_strong_added,lgbm_60_l63,0.18815644635432116,0.0,0.0,1.2480415859403962,8
lipo,37,3,8,complementary_strong_added,lgbm_60_l63,0.10698298876696088,0.0,0.0,1.2480415859403962,8
lipo,37,1,16,complementary_strong_added,lgbm_60_l63,0.12620025466198848,0.0,0.0,1.2252234470758445,16
lipo,37,2,16,complementary_strong_added,lgbm_80_ff0.7,0.18815644635432116,0.006828131204502652,0.006828131204502652,1.2252234470758445,16
lipo,37,3,16,complementary_strong_added,lgbm_80_ff0.7,0.10698298876696088,0.011452773622926182,0.011452773622926182,1.2252234470758445,16
lipo,37,1,32,complementary_strong_added,lgbm_60_l63,0.12620025466198848,0.0,0.0,1.1634813643521482,32
