dataset,seed,outer_fold,pool_size,selector,selected_candidate,fixed_k32_reference_candidate,outer_roc_auc,outer_pr_auc,outer_minority_recall,outer_majority_recall,outer_balanced_recall,outer_minority_miss_rate,target_metric,target_value,fixed_reference_target_value,fixed_reference_gap,constraint_target,inner_constraint_met
bace,149,1,4,roc_auc,logreg_l2_c0.1,et_120_d20_leaf2,0.7801733596664472,0.7195703736105683,0.5898617511520737,0.8214285714285714,0.7056451612903225,0.41013824884792627,roc_auc,0.7801733596664472,0.8092677931387608,0.029094433472313663,,
bace,149,1,4,pr_auc,logreg_l2_c0.1,et_120_d20_leaf2,0.7801733596664472,0.7195703736105683,0.5898617511520737,0.8214285714285714,0.7056451612903225,0.41013824884792627,pr_auc,0.7195703736105683,0.7750605176019161,0.05549014399134777,,
bace,149,1,4,minority_constrained,logreg_l2_c0.1,et_120_d20_leaf2,0.7801733596664472,0.7195703736105683,0.5898617511520737,0.8214285714285714,0.7056451612903225,0.41013824884792627,outer_majority_recall,0.8214285714285714,0.8015873015873016,-0.01984126984126977,0.8,1.0
bace,149,1,8,roc_auc,rf_120_d20_leaf2,et_120_d20_leaf2,0.8170945797673907,0.7751841188634393,0.7327188940092166,0.7936507936507936,0.7631848438300051,0.26728110599078336,roc_auc,0.8170945797673907,0.8092677931387608,-0.0078267866286299,,
bace,149,1,8,pr_auc,rf_120_d20_leaf2,et_120_d20_leaf2,0.8170945797673907,0.7751841188634393,0.7327188940092166,0.7936507936507936,0.7631848438300051,0.26728110599078336,pr_auc,0.7751841188634393,0.7750605176019161,-0.0001236012615232207,,
bace,149,1,8,minority_constrained,rf_120_d20_leaf2,et_120_d20_leaf2,0.8170945797673907,0.7751841188634393,0.7327188940092166,0.7936507936507936,0.7631848438300051,0.26728110599078336,outer_majority_recall,0.7936507936507936,0.8015873015873016,0.00793650793650802,0.8,1.0
bace,149,1,16,roc_auc,et_90_leaf2,et_120_d20_leaf2,0.807896276790286,0.7706896613634904,0.6543778801843319,0.8015873015873016,0.7279825908858167,0.34562211981566815,roc_auc,0.807896276790286,0.8092677931387608,0.0013715163484748771,,
bace,149,1,16,pr_auc,et_120_d20_leaf2,et_120_d20_leaf2,0.8092677931387608,0.7750605176019161,0.695852534562212,0.8015873015873016,0.7487199180747568,0.30414746543778803,pr_auc,0.7750605176019161,0.7750605176019161,0.0,,
bace,149,1,16,minority_constrained,rf_120_d20_leaf2,et_120_d20_leaf2,0.8170945797673907,0.7751841188634393,0.7327188940092166,0.7936507936507936,0.7631848438300051,0.26728110599078336,outer_majority_recall,0.7936507936507936,0.8015873015873016,0.00793650793650802,0.8,1.0
bace,149,1,32,roc_auc,lgbm_60_l63,et_120_d20_leaf2,0.8111330553726865,0.7567369368749296,0.728110599078341,0.7698412698412699,0.7489759344598055,0.27188940092165903,roc_auc,0.8111330553726865,0.8092677931387608,-0.0018652622339256908,,
bace,149,1,32,pr_auc,lgbm_120_l15,et_120_d20_leaf2,0.8082528710408895,0.7626787013384371,0.728110599078341,0.7976190476190477,0.7628648233486943,0.27188940092165903,pr_auc,0.7626787013384371,0.7750605176019161,0.012381816263479006,,
bace,149,1,32,minority_constrained,rf_120_d20_leaf2,et_120_d20_leaf2,0.8170945797673907,0.7751841188634393,0.7327188940092166,0.7936507936507936,0.7631848438300051,0.26728110599078336,outer_majority_recall,0.7936507936507936,0.8015873015873016,0.00793650793650802,0.8,1.0
bace,149,2,4,roc_auc,logreg_l2_c0.1,et_120_d20_leaf2,0.8762030671602327,0.8589534397480402,0.8950819672131147,0.7290322580645161,0.8120571126388154,0.10491803278688527,roc_auc,0.8762030671602327,0.8932734003172924,0.017070333157059747,,
bace,149,2,4,pr_auc,logreg_l2_c0.1,et_120_d20_leaf2,0.8762030671602327,0.8589534397480402,0.8950819672131147,0.7290322580645161,0.8120571126388154,0.10491803278688527,pr_auc,0.8589534397480402,0.8746576813538172,0.015704241605776992,,
bace,149,2,4,minority_constrained,logreg_l2_c0.1,et_120_d20_leaf2,0.8762030671602327,0.8589534397480402,0.8950819672131147,0.7290322580645161,0.8120571126388154,0.10491803278688527,outer_majority_recall,0.7290322580645161,0.7967741935483871,0.06774193548387097,0.8,1.0
bace,149,2,8,roc_auc,rf_120_d20_leaf2,et_120_d20_leaf2,0.8867900581702802,0.8656089568461922,0.8852459016393442,0.7806451612903226,0.8329455314648334,0.11475409836065575,roc_auc,0.8867900581702802,0.8932734003172924,0.006483342147012183,,
bace,149,2,8,pr_auc,rf_120_d20_leaf2,et_120_d20_leaf2,0.8867900581702802,0.8656089568461922,0.8852459016393442,0.7806451612903226,0.8329455314648334,0.11475409836065575,pr_auc,0.8656089568461922,0.8746576813538172,0.00904872450762495,,
bace,149,2,8,minority_constrained,rf_120_d20_leaf2,et_120_d20_leaf2,0.8867900581702802,0.8656089568461922,0.8852459016393442,0.7806451612903226,0.8329455314648334,0.11475409836065575,outer_majority_recall,0.7806451612903226,0.7967741935483871,0.016129032258064502,0.8,1.0
bace,149,2,16,roc_auc,et_120_d20_leaf2,et_120_d20_leaf2,0.8932734003172924,0.8746576813538172,0.8754098360655738,0.7967741935483871,0.8360920148069804,0.12459016393442623,roc_auc,0.8932734003172924,0.8932734003172924,0.0,,
bace,149,2,16,pr_auc,et_120_d20_leaf2,et_120_d20_leaf2,0.8932734003172924,0.8746576813538172,0.8754098360655738,0.7967741935483871,0.8360920148069804,0.12459016393442623,pr_auc,0.8746576813538172,0.8746576813538172,0.0,,
bace,149,2,16,minority_constrained,et_120_d20_leaf2,et_120_d20_leaf2,0.8932734003172924,0.8746576813538172,0.8754098360655738,0.7967741935483871,0.8360920148069804,0.12459016393442623,outer_majority_recall,0.7967741935483871,0.7967741935483871,0.0,0.8,1.0
bace,149,2,32,roc_auc,et_120_d20_leaf2,et_120_d20_leaf2,0.8932734003172924,0.8746576813538172,0.8754098360655738,0.7967741935483871,0.8360920148069804,0.12459016393442623,roc_auc,0.8932734003172924,0.8932734003172924,0.0,,
bace,149,2,32,pr_auc,et_120_d20_leaf2,et_120_d20_leaf2,0.8932734003172924,0.8746576813538172,0.8754098360655738,0.7967741935483871,0.8360920148069804,0.12459016393442623,pr_auc,0.8746576813538172,0.8746576813538172,0.0,,
bace,149,2,32,minority_constrained,lgbm_90_l31,et_120_d20_leaf2,0.8824748810153359,0.8728566670180408,0.8754098360655738,0.7741935483870968,0.8248016922263353,0.12459016393442623,outer_majority_recall,0.7741935483870968,0.7967741935483871,0.022580645161290325,0.8,1.0
bace,149,3,4,roc_auc,logreg_l2_c0.1,et_120_d20_leaf2,0.8624260355029586,0.7811238198704769,0.7751479289940828,0.8153846153846154,0.7952662721893491,0.2248520710059172,roc_auc,0.8624260355029586,0.8825671370050068,0.020141101502048175,,
bace,149,3,4,pr_auc,logreg_l2_c0.1,et_120_d20_leaf2,0.8624260355029586,0.7811238198704769,0.7751479289940828,0.8153846153846154,0.7952662721893491,0.2248520710059172,pr_auc,0.7811238198704769,0.8024063931302854,0.021282573259808535,,
bace,149,3,4,minority_constrained,logreg_l2_c1,et_120_d20_leaf2,0.8517979062357761,0.7834438274171992,0.7633136094674556,0.8153846153846154,0.7893491124260354,0.23668639053254437,outer_majority_recall,0.8153846153846154,0.823076923076923,0.007692307692307665,0.8,1.0
bace,149,3,8,roc_auc,rf_90_d12,et_120_d20_leaf2,0.8682066454255805,0.7815932436094104,0.7751479289940828,0.8384615384615385,0.8068047337278106,0.2248520710059172,roc_auc,0.8682066454255805,0.8825671370050068,0.014360491579426315,,
bace,149,3,8,pr_auc,rf_90_leaf2,et_120_d20_leaf2,0.8762175694128358,0.7968733406129044,0.8106508875739645,0.8269230769230769,0.8187869822485208,0.18934911242603547,pr_auc,0.7968733406129044,0.8024063931302854,0.00553305251738101,,
bace,149,3,8,minority_constrained,rf_90_d12,et_120_d20_leaf2,0.8682066454255805,0.7815932436094104,0.7751479289940828,0.8384615384615385,0.8068047337278106,0.2248520710059172,outer_majority_recall,0.8384615384615385,0.823076923076923,-0.015384615384615441,0.8,1.0
bace,149,3,16,roc_auc,et_120_d20_leaf2,et_120_d20_leaf2,0.8825671370050068,0.8024063931302854,0.8165680473372781,0.823076923076923,0.8198224852071005,0.18343195266272194,roc_auc,0.8825671370050068,0.8825671370050068,0.0,,
bace,149,3,16,pr_auc,et_120_d20_leaf2,et_120_d20_leaf2,0.8825671370050068,0.8024063931302854,0.8165680473372781,0.823076923076923,0.8198224852071005,0.18343195266272194,pr_auc,0.8024063931302854,0.8024063931302854,0.0,,
bace,149,3,16,minority_constrained,rf_90_d12,et_120_d20_leaf2,0.8682066454255805,0.7815932436094104,0.7751479289940828,0.8384615384615385,0.8068047337278106,0.2248520710059172,outer_majority_recall,0.8384615384615385,0.823076923076923,-0.015384615384615441,0.8,1.0
bace,149,3,32,roc_auc,et_120_d20_leaf2,et_120_d20_leaf2,0.8825671370050068,0.8024063931302854,0.8165680473372781,0.823076923076923,0.8198224852071005,0.18343195266272194,roc_auc,0.8825671370050068,0.8825671370050068,0.0,,
bace,149,3,32,pr_auc,et_120_d20_leaf2,et_120_d20_leaf2,0.8825671370050068,0.8024063931302854,0.8165680473372781,0.823076923076923,0.8198224852071005,0.18343195266272194,pr_auc,0.8024063931302854,0.8024063931302854,0.0,,
bace,149,3,32,minority_constrained,xgb_60_d6,et_120_d20_leaf2,0.872257624032772,0.7981910474005164,0.8106508875739645,0.8269230769230769,0.8187869822485208,0.18934911242603547,outer_majority_recall,0.8269230769230769,0.823076923076923,-0.0038461538461538325,0.8,1.0
bbbp,11,1,4,roc_auc,logreg_l2_c0.1,et_120_d20_leaf2,0.8548464596164767,0.9371154139409296,0.8153846153846154,0.7597955706984668,0.7875900930415412,0.18461538461538463,roc_auc,0.8548464596164767,0.8616170881928973,0.006770628576420634,,
bbbp,11,1,4,pr_auc,logreg_l2_c0.1,et_120_d20_leaf2,0.8548464596164767,0.9371154139409296,0.8153846153846154,0.7597955706984668,0.7875900930415412,0.18461538461538463,pr_auc,0.9371154139409296,0.9399027838804616,0.0027873699395319917,,
bbbp,11,1,4,minority_constrained,logreg_l2_c0.1,et_90_leaf2,0.8548464596164767,0.9371154139409296,0.8153846153846154,0.7597955706984668,0.7875900930415412,0.18461538461538463,outer_majority_recall,0.7597955706984668,0.8330494037478705,0.0732538330494037,0.8,1.0
bbbp,11,1,8,roc_auc,rf_120_d20_leaf2,et_120_d20_leaf2,0.8624120910321933,0.9397405282802545,0.7538461538461538,0.8006814310051107,0.7772637924256323,0.24615384615384617,roc_auc,0.8624120910321933,0.8616170881928973,-0.0007950028392960107,,
bbbp,11,1,8,pr_auc,rf_120_d20_leaf2,et_120_d20_leaf2,0.8624120910321933,0.9397405282802545,0.7538461538461538,0.8006814310051107,0.7772637924256323,0.24615384615384617,pr_auc,0.9397405282802545,0.9399027838804616,0.00016225560020710628,,
bbbp,11,1,8,minority_constrained,rf_120_d20_leaf2,et_90_leaf2,0.8624120910321933,0.9397405282802545,0.7538461538461538,0.8006814310051107,0.7772637924256323,0.24615384615384617,outer_majority_recall,0.8006814310051107,0.8330494037478705,0.03236797274275982,0.8,1.0
bbbp,11,1,16,roc_auc,et_120_d20_leaf2,et_120_d20_leaf2,0.8616170881928973,0.9399027838804616,0.7538461538461538,0.8006814310051107,0.7772637924256323,0.24615384615384617,roc_auc,0.8616170881928973,0.8616170881928973,0.0,,
bbbp,11,1,16,pr_auc,et_120_d20_leaf2,et_120_d20_leaf2,0.8616170881928973,0.9399027838804616,0.7538461538461538,0.8006814310051107,0.7772637924256323,0.24615384615384617,pr_auc,0.9399027838804616,0.9399027838804616,0.0,,
bbbp,11,1,16,minority_constrained,et_90_leaf2,et_90_leaf2,0.8662647970995501,0.9395170224849576,0.7333333333333333,0.8330494037478705,0.7831913685406019,0.2666666666666667,outer_majority_recall,0.8330494037478705,0.8330494037478705,0.0,0.8,1.0
bbbp,11,1,32,roc_auc,et_120_d20_leaf2,et_120_d20_leaf2,0.8616170881928973,0.9399027838804616,0.7538461538461538,0.8006814310051107,0.7772637924256323,0.24615384615384617,roc_auc,0.8616170881928973,0.8616170881928973,0.0,,
bbbp,11,1,32,pr_auc,et_120_d20_leaf2,et_120_d20_leaf2,0.8616170881928973,0.9399027838804616,0.7538461538461538,0.8006814310051107,0.7772637924256323,0.24615384615384617,pr_auc,0.9399027838804616,0.9399027838804616,0.0,,
bbbp,11,1,32,minority_constrained,et_90_leaf2,et_90_leaf2,0.8662647970995501,0.9395170224849576,0.7333333333333333,0.8330494037478705,0.7831913685406019,0.2666666666666667,outer_majority_recall,0.8330494037478705,0.8330494037478705,0.0,0.8,1.0
bbbp,11,2,4,roc_auc,logreg_l2_c0.1,et_120_d20_leaf2,0.8377146265604363,0.9364126568312532,0.782312925170068,0.7160751565762005,0.7491940408731342,0.217687074829932,roc_auc,0.8377146265604363,0.884992828028915,0.04727820146847872,,
bbbp,11,2,4,pr_auc,logreg_l2_c0.1,et_120_d20_leaf2,0.8377146265604363,0.9364126568312532,0.782312925170068,0.7160751565762005,0.7491940408731342,0.217687074829932,pr_auc,0.9364126568312532,0.957342369657204,0.020929712825950797,,
bbbp,11,2,4,minority_constrained,logreg_l2_c0.1,et_90_leaf2,0.8377146265604363,0.9364126568312532,0.782312925170068,0.7160751565762005,0.7491940408731342,0.217687074829932,outer_majority_recall,0.7160751565762005,0.8308977035490606,0.1148225469728601,0.8,1.0
bbbp,11,2,8,roc_auc,rf_90_d12,et_120_d20_leaf2,0.8606649340320679,0.9439532773957704,0.8163265306122449,0.7599164926931107,0.7881215116526779,0.18367346938775508,roc_auc,0.8606649340320679,0.884992828028915,0.024327893996847094,,
bbbp,11,2,8,pr_auc,rf_90_d12,et_120_d20_leaf2,0.8606649340320679,0.9439532773957704,0.8163265306122449,0.7599164926931107,0.7881215116526779,0.18367346938775508,pr_auc,0.9439532773957704,0.957342369657204,0.013389092261433588,,
bbbp,11,2,8,minority_constrained,rf_60_sqrt,et_90_leaf2,0.8726868618010879,0.9484461063645436,0.8027210884353742,0.7724425887265136,0.7875818385809439,0.19727891156462585,outer_majority_recall,0.7724425887265136,0.8308977035490606,0.05845511482254695,0.8,1.0
bbbp,11,2,16,roc_auc,et_120_d20_leaf2,et_120_d20_leaf2,0.884992828028915,0.957342369657204,0.8163265306122449,0.791231732776618,0.8037791316944314,0.18367346938775508,roc_auc,0.884992828028915,0.884992828028915,0.0,,
bbbp,11,2,16,pr_auc,rf_90_d12,et_120_d20_leaf2,0.8606649340320679,0.9439532773957704,0.8163265306122449,0.7599164926931107,0.7881215116526779,0.18367346938775508,pr_auc,0.9439532773957704,0.957342369657204,0.013389092261433588,,
bbbp,11,2,16,minority_constrained,et_120_d20_leaf2,et_90_leaf2,0.884992828028915,0.957342369657204,0.8163265306122449,0.791231732776618,0.8037791316944314,0.18367346938775508,outer_majority_recall,0.791231732776618,0.8308977035490606,0.039665970772442605,0.8,1.0
bbbp,11,2,32,roc_auc,et_120_d20_leaf2,et_120_d20_leaf2,0.884992828028915,0.957342369657204,0.8163265306122449,0.791231732776618,0.8037791316944314,0.18367346938775508,roc_auc,0.884992828028915,0.884992828028915,0.0,,
bbbp,11,2,32,pr_auc,rf_90_d12,et_120_d20_leaf2,0.8606649340320679,0.9439532773957704,0.8163265306122449,0.7599164926931107,0.7881215116526779,0.18367346938775508,pr_auc,0.9439532773957704,0.957342369657204,0.013389092261433588,,
bbbp,11,2,32,minority_constrained,et_120_d20_leaf2,et_90_leaf2,0.884992828028915,0.957342369657204,0.8163265306122449,0.791231732776618,0.8037791316944314,0.18367346938775508,outer_majority_recall,0.791231732776618,0.8308977035490606,0.039665970772442605,0.8,1.0
bbbp,11,3,4,roc_auc,logreg_l2_c0.1,et_120_d20_leaf2,0.9041490587783328,0.9682245069899892,0.8686131386861314,0.7469635627530364,0.807788350719584,0.13138686131386856,roc_auc,0.9041490587783328,0.9187919264753688,0.014642867697035933,,
bbbp,11,3,4,pr_auc,logreg_l2_c0.1,et_120_d20_leaf2,0.9041490587783328,0.9682245069899892,0.8686131386861314,0.7469635627530364,0.807788350719584,0.13138686131386856,pr_auc,0.9682245069899892,0.9667172905472328,-0.0015072164427564205,,
bbbp,11,3,4,minority_constrained,logreg_l2_c0.1,et_90_leaf2,0.9041490587783328,0.9682245069899892,0.8686131386861314,0.7469635627530364,0.807788350719584,0.13138686131386856,outer_majority_recall,0.7469635627530364,0.8380566801619433,0.09109311740890691,0.8,1.0
bbbp,11,3,8,roc_auc,rf_90_leaf2,et_120_d20_leaf2,0.9169744968822956,0.968777772594234,0.8686131386861314,0.8137651821862348,0.8411891604361832,0.13138686131386856,roc_auc,0.9169744968822956,0.9187919264753688,0.0018174295930731832,,
bbbp,11,3,8,pr_auc,rf_90_leaf2,et_120_d20_leaf2,0.9169744968822956,0.968777772594234,0.8686131386861314,0.8137651821862348,0.8411891604361832,0.13138686131386856,pr_auc,0.968777772594234,0.9667172905472328,-0.0020604820470012664,,
bbbp,11,3,8,minority_constrained,rf_90_leaf2,et_90_leaf2,0.9169744968822956,0.968777772594234,0.8686131386861314,0.8137651821862348,0.8411891604361832,0.13138686131386856,outer_majority_recall,0.8137651821862348,0.8380566801619433,0.02429149797570851,0.8,1.0
bbbp,11,3,16,roc_auc,et_120_d20_leaf2,et_120_d20_leaf2,0.9187919264753688,0.9667172905472328,0.8759124087591241,0.8178137651821862,0.8468630869706552,0.12408759124087587,roc_auc,0.9187919264753688,0.9187919264753688,0.0,,
bbbp,11,3,16,pr_auc,et_120_d20_leaf2,et_120_d20_leaf2,0.9187919264753688,0.9667172905472328,0.8759124087591241,0.8178137651821862,0.8468630869706552,0.12408759124087587,pr_auc,0.9667172905472328,0.9667172905472328,0.0,,
bbbp,11,3,16,minority_constrained,et_120_d20_leaf2,et_90_leaf2,0.9187919264753688,0.9667172905472328,0.8759124087591241,0.8178137651821862,0.8468630869706552,0.12408759124087587,outer_majority_recall,0.8178137651821862,0.8380566801619433,0.020242914979757165,0.8,1.0
bbbp,11,3,32,roc_auc,et_120_d20_leaf2,et_120_d20_leaf2,0.9187919264753688,0.9667172905472328,0.8759124087591241,0.8178137651821862,0.8468630869706552,0.12408759124087587,roc_auc,0.9187919264753688,0.9187919264753688,0.0,,
bbbp,11,3,32,pr_auc,et_120_d20_leaf2,et_120_d20_leaf2,0.9187919264753688,0.9667172905472328,0.8759124087591241,0.8178137651821862,0.8468630869706552,0.12408759124087587,pr_auc,0.9667172905472328,0.9667172905472328,0.0,,
bbbp,11,3,32,minority_constrained,et_120_d20_leaf2,et_90_leaf2,0.9187919264753688,0.9667172905472328,0.8759124087591241,0.8178137651821862,0.8468630869706552,0.12408759124087587,outer_majority_recall,0.8178137651821862,0.8380566801619433,0.020242914979757165,0.8,1.0
bbbp,23,1,4,roc_auc,logreg_l2_c0.1,et_120_d20_leaf2,0.8928890876565296,0.9580900154310258,0.9011627906976745,0.6813186813186813,0.7912407360081779,0.09883720930232553,roc_auc,0.8928890876565296,0.9185514098304794,0.025662322173949814,,
bbbp,23,1,4,pr_auc,logreg_l2_c0.1,et_120_d20_leaf2,0.8928890876565296,0.9580900154310258,0.9011627906976745,0.6813186813186813,0.7912407360081779,0.09883720930232553,pr_auc,0.9580900154310258,0.966190685601376,0.00810067017035021,,
bbbp,23,1,4,minority_constrained,logreg_l2_c1,et_90_leaf2,0.8647670159298065,0.94213938248167,0.8604651162790697,0.6923076923076923,0.776386404293381,0.13953488372093026,outer_majority_recall,0.6923076923076923,0.7490842490842491,0.0567765567765568,0.8,1.0
bbbp,23,1,8,roc_auc,rf_120_d20_leaf2,et_120_d20_leaf2,0.9056350626118068,0.9611468462378062,0.877906976744186,0.7197802197802198,0.7988435982622029,0.12209302325581395,roc_auc,0.9056350626118068,0.9185514098304794,0.01291634721867263,,
bbbp,23,1,8,pr_auc,rf_90_d12,et_120_d20_leaf2,0.9035160575858252,0.9634141797219508,0.8953488372093024,0.6446886446886447,0.7700187409489736,0.10465116279069764,pr_auc,0.9634141797219508,0.966190685601376,0.0027765058794252395,,
bbbp,23,1,8,minority_constrained,rf_90_leaf2,et_90_leaf2,0.9010882528324388,0.9577471414869388,0.8662790697674418,0.7673992673992674,0.8168391685833547,0.13372093023255816,outer_majority_recall,0.7673992673992674,0.7490842490842491,-0.01831501831501836,0.8,1.0
bbbp,23,1,16,roc_auc,et_90_leaf2,et_120_d20_leaf2,0.9170287077263822,0.9657480594631268,0.8837209302325582,0.7490842490842491,0.8164025896584036,0.11627906976744184,roc_auc,0.9170287077263822,0.9185514098304794,0.0015227021040972177,,
bbbp,23,1,16,pr_auc,rf_90_d12,et_120_d20_leaf2,0.9035160575858252,0.9634141797219508,0.8953488372093024,0.6446886446886447,0.7700187409489736,0.10465116279069764,pr_auc,0.9634141797219508,0.966190685601376,0.0027765058794252395,,
bbbp,23,1,16,minority_constrained,rf_90_leaf2,et_90_leaf2,0.9010882528324388,0.9577471414869388,0.8662790697674418,0.7673992673992674,0.8168391685833547,0.13372093023255816,outer_majority_recall,0.7673992673992674,0.7490842490842491,-0.01831501831501836,0.8,1.0
bbbp,23,1,32,roc_auc,et_90_leaf2,et_120_d20_leaf2,0.9170287077263822,0.9657480594631268,0.8837209302325582,0.7490842490842491,0.8164025896584036,0.11627906976744184,roc_auc,0.9170287077263822,0.9185514098304794,0.0015227021040972177,,
bbbp,23,1,32,pr_auc,rf_90_d12,et_120_d20_leaf2,0.9035160575858252,0.9634141797219508,0.8953488372093024,0.6446886446886447,0.7700187409489736,0.10465116279069764,pr_auc,0.9634141797219508,0.966190685601376,0.0027765058794252395,,
bbbp,23,1,32,minority_constrained,rf_90_leaf2,et_90_leaf2,0.9010882528324388,0.9577471414869388,0.8662790697674418,0.7673992673992674,0.8168391685833547,0.13372093023255816,outer_majority_recall,0.7673992673992674,0.7490842490842491,-0.01831501831501836,0.8,1.0
bbbp,23,2,4,roc_auc,logreg_l2_c0.1,et_120_d20_leaf2,0.8365667254556142,0.936795353219494,0.75,0.7613168724279835,0.7556584362139918,0.25,roc_auc,0.8365667254556142,0.8838183421516754,0.04725161669606126,,
bbbp,23,2,4,pr_auc,logreg_l2_c0.1,et_120_d20_leaf2,0.8365667254556142,0.936795353219494,0.75,0.7613168724279835,0.7556584362139918,0.25,pr_auc,0.936795353219494,0.9591329167793902,0.022337563559896134,,
bbbp,23,2,4,minority_constrained,logreg_l2_c0.1,et_90_leaf2,0.8365667254556142,0.936795353219494,0.75,0.7613168724279835,0.7556584362139918,0.25,outer_majority_recall,0.7613168724279835,0.8436213991769548,0.08230452674897126,0.8,1.0
bbbp,23,2,8,roc_auc,rf_90_leaf2,et_120_d20_leaf2,0.8752792475014698,0.9545359786085534,0.7571428571428571,0.8168724279835391,0.7870076425631981,0.24285714285714288,roc_auc,0.8752792475014698,0.8838183421516754,0.008539094650205636,,
bbbp,23,2,8,pr_auc,rf_120_d20_leaf2,et_120_d20_leaf2,0.8923721340388008,0.9615559111265002,0.7785714285714286,0.845679012345679,0.8121252204585538,0.22142857142857142,pr_auc,0.9615559111265002,0.9591329167793902,-0.002422994347110019,,
bbbp,23,2,8,minority_constrained,rf_90_leaf2,et_90_leaf2,0.8752792475014698,0.9545359786085534,0.7571428571428571,0.8168724279835391,0.7870076425631981,0.24285714285714288,outer_majority_recall,0.8168724279835391,0.8436213991769548,0.026748971193415683,0.8,1.0
bbbp,23,2,16,roc_auc,et_120_d20_leaf2,et_120_d20_leaf2,0.8838183421516754,0.9591329167793902,0.7785714285714286,0.8395061728395061,0.8090388007054674,0.22142857142857142,roc_auc,0.8838183421516754,0.8838183421516754,0.0,,
bbbp,23,2,16,pr_auc,et_90_d12,et_120_d20_leaf2,0.86277189888301,0.948219553012724,0.7857142857142857,0.7921810699588477,0.7889476778365667,0.2142857142857143,pr_auc,0.948219553012724,0.9591329167793902,0.010913363766666184,,
bbbp,23,2,16,minority_constrained,et_120_d20_leaf2,et_90_leaf2,0.8838183421516754,0.9591329167793902,0.7785714285714286,0.8395061728395061,0.8090388007054674,0.22142857142857142,outer_majority_recall,0.8395061728395061,0.8436213991769548,0.004115226337448652,0.8,1.0
bbbp,23,2,32,roc_auc,et_120_d20_leaf2,et_120_d20_leaf2,0.8838183421516754,0.9591329167793902,0.7785714285714286,0.8395061728395061,0.8090388007054674,0.22142857142857142,roc_auc,0.8838183421516754,0.8838183421516754,0.0,,
bbbp,23,2,32,pr_auc,et_90_d12,et_120_d20_leaf2,0.86277189888301,0.948219553012724,0.7857142857142857,0.7921810699588477,0.7889476778365667,0.2142857142857143,pr_auc,0.948219553012724,0.9591329167793902,0.010913363766666184,,
bbbp,23,2,32,minority_constrained,et_120_d20_leaf2,et_90_leaf2,0.8838183421516754,0.9591329167793902,0.7785714285714286,0.8395061728395061,0.8090388007054674,0.22142857142857142,outer_majority_recall,0.8395061728395061,0.8436213991769548,0.004115226337448652,0.8,1.0
bbbp,23,3,4,roc_auc,logreg_l2_c0.1,et_120_d20_leaf2,0.8612661041553257,0.944692940989661,0.8323353293413174,0.6912878787878788,0.7618116040645981,0.16766467065868262,roc_auc,0.8612661041553257,0.8755216839049176,0.014255579749591907,,
bbbp,23,3,4,pr_auc,logreg_l2_c0.1,et_120_d20_leaf2,0.8612661041553257,0.944692940989661,0.8323353293413174,0.6912878787878788,0.7618116040645981,0.16766467065868262,pr_auc,0.944692940989661,0.948519317910843,0.0038263769211820398,,
bbbp,23,3,4,minority_constrained,logreg_l2_c0.1,et_90_leaf2,0.8612661041553257,0.944692940989661,0.8323353293413174,0.6912878787878788,0.7618116040645981,0.16766467065868262,outer_majority_recall,0.6912878787878788,0.8257575757575758,0.13446969696969702,0.8,1.0
bbbp,23,3,8,roc_auc,rf_120_d20_leaf2,et_120_d20_leaf2,0.8689892941389947,0.9437782125196946,0.7664670658682635,0.8200757575757576,0.7932714117220105,0.23353293413173648,roc_auc,0.8689892941389947,0.8755216839049176,0.0065323897659228525,,
bbbp,23,3,8,pr_auc,rf_120_d20_leaf2,et_120_d20_leaf2,0.8689892941389947,0.9437782125196946,0.7664670658682635,0.8200757575757576,0.7932714117220105,0.23353293413173648,pr_auc,0.9437782125196946,0.948519317910843,0.004741105391148359,,
bbbp,23,3,8,minority_constrained,rf_90_leaf2,et_90_leaf2,0.8702141172201053,0.9449608119016628,0.7485029940119761,0.865530303030303,0.8070166485211395,0.25149700598802394,outer_majority_recall,0.865530303030303,0.8257575757575758,-0.03977272727272718,0.8,1.0
bbbp,23,3,16,roc_auc,et_90_leaf2,et_120_d20_leaf2,0.8838913082925058,0.9518616395749092,0.7964071856287425,0.8257575757575758,0.8110823806931591,0.20359281437125754,roc_auc,0.8838913082925058,0.8755216839049176,-0.00836962438758826,,
bbbp,23,3,16,pr_auc,rf_120_d20_leaf2,et_120_d20_leaf2,0.8689892941389947,0.9437782125196946,0.7664670658682635,0.8200757575757576,0.7932714117220105,0.23353293413173648,pr_auc,0.9437782125196946,0.948519317910843,0.004741105391148359,,
bbbp,23,3,16,minority_constrained,rf_90_leaf2,et_90_leaf2,0.8702141172201053,0.9449608119016628,0.7485029940119761,0.865530303030303,0.8070166485211395,0.25149700598802394,outer_majority_recall,0.865530303030303,0.8257575757575758,-0.03977272727272718,0.8,1.0
bbbp,23,3,32,roc_auc,et_90_leaf2,et_120_d20_leaf2,0.8838913082925058,0.9518616395749092,0.7964071856287425,0.8257575757575758,0.8110823806931591,0.20359281437125754,roc_auc,0.8838913082925058,0.8755216839049176,-0.00836962438758826,,
bbbp,23,3,32,pr_auc,rf_120_d20_leaf2,et_120_d20_leaf2,0.8689892941389947,0.9437782125196946,0.7664670658682635,0.8200757575757576,0.7932714117220105,0.23353293413173648,pr_auc,0.9437782125196946,0.948519317910843,0.004741105391148359,,
