pool,task,task_type,candidate_count,transformation,n_outer_units,n_matrix_columns,entropy_rank,participation_rank,median_correlation,ledoit_wolf_shrinkage_alpha,eigenvalue_probability_json,relative_entropy_rank
Classical multiview,bbbp,classification,8,fixed_morgan_rf_relative,15,8,5.026173984065077,3.719824716671518,0.3367884906914026,0.3917145931611626,"[0.057678537916715886, 0.061906551269205, 0.06525134797638973, 0.08554771564460595, 0.10203192164936803, 0.1675846072528029, 0.4599993182909126]",0.6282717480081347
Classical multiview,bbbp,classification,8,registry_median_relative,15,8,4.958975219151496,3.591026978474586,0.4150460902739363,0.41795836847481826,"[0.060358708120481615, 0.06382631505860857, 0.06548890808525146, 0.08696822642244535, 0.10257261486702708, 0.14351790275301146, 0.47726732469317446]",0.619871902393937
Classical multiview,bbbp,classification,8,within_unit_rank,15,8,7.793354999002462,7.586851041996224,-0.032782292903758684,0.7546253698531586,"[0.0943281712316448, 0.09563147662894753, 0.10340576226883214, 0.11070627771707578, 0.12080097659343995, 0.136610723698451, 0.1577896259511151, 0.1807269859104936]",0.9741693748753077
Classical multiview,bbbp,classification,16,raw,15,16,3.290808471162532,1.835392887649701,0.7497044415450655,0.09554532430977795,"[0.00597158276936111, 0.005971582769361142, 0.00599487783266674, 0.006144039760357258, 0.006293777628979691, 0.0067540625430831894, 0.007328220059623279, 0.008066587861899953, 0.009027940492856205, 0.012263826030877773, 0.01570894016602161, 0.02355939430155883, 0.02687316941454222, 0.050491956755376155, 0.07881298069419322, 0.7307370609192416]",0.20567552944765824
Classical multiview,bbbp,classification,16,row_centred,15,16,13.110844647185896,10.654490567147128,-0.014740059611669036,0.5236885419519892,"[0.0327305338719993, 0.03273053387199933, 0.03279380724930725, 0.03327496345873656, 0.03382394985139253, 0.03462200889222852, 0.03581974923482552, 0.04000208459824615, 0.044054105915481465, 0.046442714903509055, 0.05989385298175501, 0.06550325357503944, 0.07765190354662636, 0.09275327100215135, 0.15151595729981476, 0.18638730974688725]",0.8194277904491185
Classical multiview,bbbp,classification,16,shared_morgan_linear_relative,15,16,3.583481059861918,1.934281425544265,0.7180355522516041,0.13537528038281507,"[0.009025018692187673, 0.009041480772602438, 0.009172533570083914, 0.009312308100589929, 0.009406223161217609, 0.009823813002380326, 0.011172753673910947, 0.012184002645154263, 0.013524332427219008, 0.017382752838757703, 0.0248180977302271, 0.030595068219773276, 0.057868986370799305, 0.06491749592895524, 0.7117551328661413]",0.22396756624136988
Classical multiview,bbbp,classification,16,fixed_morgan_rf_relative,15,16,7.304034618814893,3.953058576886713,0.43315188853845266,0.3059467557576094,"[0.02039645038384062, 0.02043135937465346, 0.020714046660422623, 0.021045121848832407, 0.021335225883561137, 0.022376852602434497, 0.024544117922133558, 0.02799831929083422, 0.03255187764035763, 0.03731297577084104, 0.04499001638133784, 0.052087645757458625, 0.0671059616771508, 0.11344448231003555, 0.4736655464961059]",0.4565021636759308
Classical multiview,bbbp,classification,16,registry_median_relative,15,16,11.230125656041714,8.552763973561511,0.17819415330829202,0.4155280600740047,"[0.02770187067160032, 0.02776237007336831, 0.028384050324898092, 0.028763264445512034, 0.030412322134139975, 0.031096749892936246, 0.034700676981600925, 0.038980096718670684, 0.0464931879364129, 0.058077748333610825, 0.07100632946056208, 0.0769277766127252, 0.09647164012790405, 0.169677550135407, 0.23354436615065144]",0.7018828535026072
Classical multiview,bbbp,classification,16,within_unit_rank,15,16,14.704946397591014,13.341144578268365,-0.01985003498190696,0.6719609293999498,"[0.04199755808749685, 0.04199755808749686, 0.042002966761779656, 0.04239935495481203, 0.043202893847688655, 0.04529387578997609, 0.04788568924204026, 0.049284644432452944, 0.05181982252593985, 0.052842911803815486, 0.056356001753160884, 0.06893762215576016, 0.08030511097583426, 0.08526881316907349, 0.10584563853265369, 0.1445595378800188]",0.9190591498494384
Classical multiview,bbbp,classification,32,raw,15,32,3.589478163303858,1.8090705414324006,0.7494671858378967,0.08686823745408397,"[0.0027146324204400936, 0.0027146324204400966, 0.0027146324204401053, 0.0027146324204401075, 0.0027146324204401144, 0.002714632420440117, 0.0027146324204401196, 0.002714632420440123, 0.002714632420440124, 0.0027146324204401257, 0.002714632420440129, 0.0027146324204401304, 0.0027146324204401343, 0.0027146324204401374, 0.0027146324204401413, 0.0027146324204401447, 0.002714632420440154, 0.002714632420440247, 0.0033613638027887934, 0.0034917577200047926, 0.004052852429547994, 0.004340593669747617, 0.004999960501503419, 0.005455374936233019, 0.0074552104630272896, 0.009025843827361867, 0.01091000921702129, 0.018794204677809817, 0.026526630240344833, 0.04564673430641314, 0.06929157794330068, 0.737784502696973]",0.11217119260324557
