design,pool,task,task_type,candidate_count,anchor_scheme,oracle_opportunity_gain_mean,oracle_opportunity_gain_n_seed_blocks,oracle_opportunity_gain_n_outer_units,oracle_opportunity_gain_low,oracle_opportunity_gain_high,selected_model_gain_mean,selected_model_gain_n_seed_blocks,selected_model_gain_n_outer_units,selected_model_gain_low,selected_model_gain_high,same_unit_selection_gap_mean,same_unit_selection_gap_n_seed_blocks,same_unit_selection_gap_n_outer_units,same_unit_selection_gap_low,same_unit_selection_gap_high,range_normalized_selection_loss_mean,range_normalized_selection_loss_n_seed_blocks,range_normalized_selection_loss_n_outer_units,range_normalized_selection_loss_low,range_normalized_selection_loss_high,chance_adjusted_hit3_mean,chance_adjusted_hit3_n_seed_blocks,chance_adjusted_hit3_n_outer_units,chance_adjusted_hit3_low,chance_adjusted_hit3_high,chance_adjusted_mrr_mean,chance_adjusted_mrr_n_seed_blocks,chance_adjusted_mrr_n_outer_units,chance_adjusted_mrr_low,chance_adjusted_mrr_high,cross_fitted_selection_gap_mean,cross_fitted_selection_gap_n_seed_blocks,cross_fitted_selection_gap_n_outer_units,cross_fitted_selection_gap_low,cross_fitted_selection_gap_high,audit_fit_seconds_mean,audit_fit_seconds_n_seed_blocks,audit_fit_seconds_n_outer_units,audit_fit_seconds_low,audit_fit_seconds_high,downstream_efficiency_per_second_mean,downstream_efficiency_per_second_n_seed_blocks,downstream_efficiency_per_second_n_outer_units,downstream_efficiency_per_second_low,downstream_efficiency_per_second_high,selected_gain_per_audit_hour_mean,selected_gain_per_audit_hour_n_seed_blocks,selected_gain_per_audit_hour_n_outer_units,selected_gain_per_audit_hour_low,selected_gain_per_audit_hour_high,opportunity_capture_fraction_mean,opportunity_capture_fraction_n_seed_blocks,opportunity_capture_fraction_n_outer_units,opportunity_capture_fraction_low,opportunity_capture_fraction_high,homogeneous_normalized_oracle_opportunity_mean,homogeneous_normalized_oracle_opportunity_n_seed_blocks,homogeneous_normalized_oracle_opportunity_n_outer_units,homogeneous_normalized_oracle_opportunity_low,homogeneous_normalized_oracle_opportunity_high,homogeneous_normalized_selected_gain_mean,homogeneous_normalized_selected_gain_n_seed_blocks,homogeneous_normalized_selected_gain_n_outer_units,homogeneous_normalized_selected_gain_low,homogeneous_normalized_selected_gain_high,homogeneous_normalized_cross_fitted_gap_mean,homogeneous_normalized_cross_fitted_gap_n_seed_blocks,homogeneous_normalized_cross_fitted_gap_n_outer_units,homogeneous_normalized_cross_fitted_gap_low,homogeneous_normalized_cross_fitted_gap_high
equal_budget_from_K32,Homogeneous Morgan,clintox,classification,32,shared_morgan_linear,0.12449323152090556,5,15,0.11379401192030432,0.13218656900861087,0.10275776636600134,5,15,0.09347199898520295,0.1123189241089316,0.021735465154904234,5,15,0.017381225647090055,0.02702132749275496,0.1975848786261159,5,15,0.13995608489512196,0.28295131043902366,0.04367816091954023,5,15,-0.10344827586206898,0.19080459770114944,0.10152709668719125,5,15,-0.0511742405009296,0.2542284338753121,0.00919655886979327,5,15,0.004601123533995806,0.01295962683881829,30.637570260069328,5,15,26.84152683319213,34.67425257342401,0.0033932182375484613,5,15,0.003043235979376395,0.0037897723148176063,12.21558565517446,5,15,10.928958304244714,13.669871554853689,0.7958876774001923,5,15,0.7145457545219146,0.8543789577680976,1.0,5,15,1.0,1.0,0.7958876774001923,5,15,0.7145457545219146,0.8560194061678004,0.10696140695292936,5,15,0.05045156216163649,0.17427976247862526
equal_budget_from_K32,Homogeneous Morgan,esol,regression,32,shared_morgan_linear,1.418683747958782,5,15,1.414320181486508,1.4225649360940782,1.3246762382900314,5,15,1.3246762382900314,1.3246762382900314,0.09400750966875054,5,15,0.08994194707412395,0.09788869780404677,0.08366104988820075,5,15,0.08192685543002284,0.08530199478431569,0.32447517999242137,5,15,0.23874447391688766,0.47860426929392447,0.12930591185372592,5,15,0.09767667054586407,0.16555138090739568,0.0578418123024859,5,15,0.0578418123024859,0.0578418123024859,18.236824033386068,5,15,18.090286073368038,18.3833619934041,0.07254084880321525,5,15,0.0720753457721113,0.07300635183431921,261.1470556915749,5,15,259.5233751638169,262.8228666035492,0.9163389501117202,5,15,0.914691979250873,0.9182014103109234,1.0,5,15,1.0,1.0,0.9163389501117202,5,15,0.914691979250873,0.9182014103109234,0.05618775590148291,5,15,0.05618775590148291,0.05618775590148291
equal_budget_from_K32,Homogeneous Morgan,lipo,regression,32,shared_morgan_linear,0.1466195163655401,5,15,0.14658211755033992,0.1466943139959405,0.1388806349215706,5,15,0.1375009472668841,0.1409170561184977,0.007738881443969519,5,15,0.0057772578774428025,0.009081170283455817,0.04608456722993405,5,15,0.03388792334029755,0.05431239026525312,0.3366812625433315,5,15,0.2618682722130998,0.48456486042692937,0.22236306749446796,5,15,0.15152708802840448,0.31285017989209346,0.007228323361789743,5,15,0.0051919021648626495,0.008608011016476229,40.58415604018761,5,15,37.67107044019891,43.49724164017631,0.003452741744684909,5,15,0.0031989472836223684,0.00370653620574745,12.429870280865675,5,15,11.516210221040527,13.343530340690823,0.9469105031334735,5,15,0.9372028669786527,0.9611949597234364,1.0,5,15,1.0,1.0,0.9469105031334735,5,15,0.9372028669786527,0.9611992479004124,0.050152103236185,5,15,0.035287442704212114,0.06014984136201075
equal_budget_from_K32,Homogeneous Morgan,tdc_caco2_wang,regression,32,shared_morgan_linear,0.736948457988623,5,15,0.7357030037277813,0.7385728830533858,0.7041756640100626,5,15,0.702852331514811,0.7057826826128741,0.03277279397856022,5,15,0.030964857496793986,0.0346809051508829,0.042953613107174174,5,15,0.040458672022995204,0.04532874363701395,0.1780335445552837,5,15,-0.12102285797937973,0.47968253968253965,0.10366205295439859,5,15,-0.05476080115260644,0.2730933762730635,0.014929033993434695,5,15,0.010195997504347187,0.018483533850719304,17.033138206717556,5,15,16.486107126794128,17.580169286640977,0.04144010382946682,5,15,0.04012789861699791,0.04275230904193573,149.18437378608058,5,15,144.4604350211925,153.90831255096865,0.9570463868927686,5,15,0.9546670628617264,0.9595822210079772,1.0,5,15,1.0,1.0,0.9570463868927686,5,15,0.9546712563629258,0.9595413279769514,0.016627881228425852,5,15,0.010087758364993508,0.02200250855391777
equal_budget_from_K32,Modern-augmented,bace,classification,32,shared_morgan_linear,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,,0,0,,,,0,0,,,0.0,5,15,0.0,0.0,0.4495279266654203,5,15,0.4422487266284102,0.4568035266905401,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,,0,0,,,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0
equal_budget_from_K32,Modern-augmented,bbbp,classification,32,shared_morgan_linear,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,,0,0,,,,0,0,,,0.0,5,15,0.0,0.0,0.55294987335025,5,15,0.5458219000448781,0.5600778466556219,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,,0,0,,,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0
equal_budget_from_K32,Modern-augmented,clintox,classification,32,shared_morgan_linear,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,,0,0,,,,0,0,,,0.0,5,15,0.0,0.0,0.37900186004117115,5,15,0.37159260668947036,0.38641111339287193,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,,0,0,,,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0
equal_budget_from_K32,Modern-augmented,esol,regression,32,shared_morgan_linear,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,,0,0,,,,0,0,,,0.0,5,15,0.0,0.0,0.09598653332795928,5,15,0.09419997333704164,0.09789246666866028,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,,0,0,,,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0
equal_budget_from_K32,Modern-augmented,lipo,regression,32,shared_morgan_linear,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,,0,0,,,,0,0,,,0.0,5,15,0.0,0.0,0.3030347999961424,5,15,0.2992807333280021,0.3074761333254475,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,,0,0,,,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0
equal_budget_from_K32,Modern-augmented,tdc_caco2_wang,regression,32,shared_morgan_linear,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,,0,0,,,,0,0,,,0.0,5,15,0.0,0.0,0.07641478665173033,5,15,0.07609084666861822,0.07686708664987216,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,,0,0,,,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0
