design,pool,task,task_type,seed,outer_fold,candidate_count,eligible_candidate_count,anchor_scheme,selected_candidate,selected_representation,selected_family,oracle_candidate,anchor_utility,selected_utility,oracle_utility,oracle_opportunity_gain,selected_model_gain,same_unit_selection_gap,outer_utility_range,range_normalized_selection_loss,top3_hit,chance_adjusted_hit3,inner_rank_of_outer_oracle,reciprocal_rank,random_order_mrr_expectation,chance_adjusted_mrr,audit_fit_seconds,downstream_efficiency_per_second,selected_gain_per_audit_hour,opportunity_capture_fraction,cross_reference_candidate,cross_reference_utility,cross_fitted_selection_gap
component_ablation,+MoLFormer,bace,classification,71,2,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.7969753086419754,0.8783389450056117,0.8783389450056117,0.0813636363636363,0.0813636363636363,0.0,0.13629068462401794,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,39.849560200294945,0.0020417699958212862,7.350371984956631,1.0,multiview__random_forest,0.8783389450056117,0.0
component_ablation,+MoLFormer,bace,classification,71,2,32,32,shared_morgan_linear,multiview__random_forest_alt,multiview,random_forest_alt,multiview__extra_trees,0.7969753086419754,0.8793939393939395,0.8836083052749719,0.0866329966329965,0.0824186307519641,0.004214365881032411,0.14156004489337815,0.029770871323026676,0,-0.10344827586206896,12,0.08333333333333333,0.12682797485739125,-0.049812225164857137,62.869776399980765,0.0013109420053860619,4.719391219389823,0.9513538023059996,multiview__extra_trees,0.8836083052749719,0.004214365881032411
component_ablation,+MoLFormer,bace,classification,71,3,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.7570726817042608,0.8709874686716791,0.8709874686716791,0.1139147869674183,0.1139147869674183,0.0,0.1139147869674183,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,29.044161400059238,0.003922123465654132,14.119644476354875,1.0,multiview__random_forest,0.8709874686716791,0.0
component_ablation,+MoLFormer,bace,classification,71,3,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__extra_trees,0.7570726817042608,0.8735438596491228,0.8735438596491228,0.11647117794486206,0.11647117794486206,0.0,0.11647117794486206,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,52.420726800046396,0.002221853550202188,7.998672780727876,1.0,multiview__extra_trees,0.8735438596491228,0.0
component_ablation,+MoLFormer,bbbp,classification,11,1,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,maccs__random_forest,0.7910016162145633,0.8727820731227887,0.8776132442231249,0.08661162800856159,0.08178045690822533,0.004831171100336262,0.08661162800856159,0.05577970546637132,1,1.0,3,0.3333333333333333,0.21129556207681208,0.15473194442505028,24.443755800602958,0.003345658399443184,12.04437023799546,0.9442202945329846,multiview__random_forest,0.8728869086620363,0.00010483553924767186
component_ablation,+MoLFormer,bbbp,classification,11,1,32,32,shared_morgan_linear,rdkit2d__extra_trees,rdkit2d,extra_trees,multiview__extra_trees,0.7910016162145633,0.889957628969554,0.8934521469444808,0.1024505307299175,0.09895601275499066,0.0034945179749268362,0.1024505307299175,0.03410932037145866,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,40.12072720041033,0.00246645611034634,8.879241997246824,0.9658906796282084,rdkit2d__extra_trees,0.889957628969554,0.0
component_ablation,+MoLFormer,bbbp,classification,11,2,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.7658102907133626,0.8939116356354649,0.8939116356354649,0.12810134492210234,0.12810134492210234,0.0,0.12810134492210234,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,28.00844640028663,0.004573668353157617,16.465206071367422,1.0,multiview__random_forest,0.8939116356354649,0.0
component_ablation,+MoLFormer,bbbp,classification,11,2,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__extra_trees,0.7658102907133626,0.913268856603184,0.913268856603184,0.14745856588982142,0.14745856588982142,0.0,0.14745856588982142,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,45.43760460038902,0.0032452979682066896,11.683072685544083,1.0,rdkit2d__extra_trees,0.905585616292446,-0.007683240310737971
component_ablation,+MoLFormer,bbbp,classification,11,3,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,rdkit2d__random_forest,0.8544578740506517,0.9349788705339992,0.9364195159431424,0.08196164189249078,0.08052099648334754,0.0014406454091432375,0.08196164189249078,0.017577068685560953,0,-0.23076923076923078,4,0.25,0.21129556207681208,0.0490734374781816,26.398266000149306,0.0030502380907477832,10.980857126692019,0.9824229313142246,multiview__random_forest,0.9349788705339992,0.0
component_ablation,+MoLFormer,bbbp,classification,11,3,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__extra_trees,0.8544578740506517,0.9422485889062916,0.9422485889062916,0.08779071485563994,0.08779071485563994,0.0,0.08779071485563994,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,44.50501820008503,0.0019726026054174765,7.1013693795029145,1.0,rdkit2d__extra_trees,0.9315582611779308,-0.01069032772836076
component_ablation,+MoLFormer,bbbp,classification,23,1,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.8056371922650994,0.9393048811653462,0.9393048811653462,0.13366768890024672,0.13366768890024672,0.0,0.13366768890024672,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,25.078166600083932,0.005330042304599705,19.18815229655894,1.0,multiview__random_forest,0.9393048811653462,0.0
component_ablation,+MoLFormer,bbbp,classification,23,1,32,32,shared_morgan_linear,rdkit2d__extra_trees,rdkit2d,extra_trees,multiview__extra_trees,0.8056371922650994,0.9404123008774172,0.9411363829968482,0.13549919073174876,0.13477510861231778,0.0007240821194309799,0.13549919073174876,0.005343811394852682,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,41.59700740047265,0.0032400193435738935,11.664069636866016,0.9946561886051078,multiview__extra_trees,0.9411363829968482,0.0007240821194309799
component_ablation,+MoLFormer,bbbp,classification,23,2,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,multiview__random_forest,0.8120517342739565,0.8844356261022929,0.8882716049382717,0.07621987066431524,0.07238389182833638,0.0038359788359788594,0.09345238095238106,0.04104741684315615,1,1.0,3,0.3333333333333333,0.21129556207681208,0.15473194442505028,26.633620200154837,0.002717763912091664,9.78395008352999,0.949672194369456,multiview__random_forest,0.8882716049382717,0.0038359788359788594
component_ablation,+MoLFormer,bbbp,classification,23,2,32,32,shared_morgan_linear,rdkit2d__extra_trees,rdkit2d,extra_trees,rdkit2d__extra_trees,0.8120517342739565,0.9019106407995297,0.9019106407995297,0.08985890652557316,0.08985890652557316,0.0,0.10709141681363898,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,43.46697190031409,0.002067291614692024,7.442249812891286,1.0,multiview__extra_trees,0.8953850676072896,-0.006525573192240008
component_ablation,+MoLFormer,bbbp,classification,23,3,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,rdkit2d__lightgbm,0.7573602794411178,0.8884730538922155,0.8906561876247505,0.13329590818363268,0.1311127744510977,0.002183133732534981,0.13329590818363268,0.016378100140261233,0,-0.23076923076923078,5,0.2,0.21129556207681208,-0.014321666689939613,24.763736599939875,0.005294547287803733,19.060370236093437,0.9836218998596159,multiview__random_forest,0.8884730538922155,0.0
component_ablation,+MoLFormer,bbbp,classification,23,3,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,rdkit2d__extra_trees,0.7573602794411178,0.8963096534204319,0.9041689348575576,0.14680865541643973,0.13894937397931406,0.007859281437125665,0.14680865541643973,0.05353418308190597,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,41.823850400105584,0.003322252079855452,11.960107487479629,0.9464658169177294,multiview__extra_trees,0.8963096534204319,0.0
component_ablation,+MoLFormer,bbbp,classification,37,1,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.8146567891972993,0.9427700675168792,0.9427700675168792,0.12811327831957986,0.12811327831957986,0.0,0.12811327831957986,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,26.536148899875116,0.004827877579484896,17.380359286145627,1.0,multiview__random_forest,0.9427700675168792,0.0
component_ablation,+MoLFormer,bbbp,classification,37,1,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__random_forest,0.8146567891972993,0.9413259564891222,0.9427700675168792,0.12811327831957986,0.12666916729182287,0.001444111027756989,0.12811327831957986,0.011272141706836722,1,1.0,3,0.3333333333333333,0.12682797485739125,0.2365001998801039,44.04387369955657,0.00287597698957842,10.353517162482314,0.9887278582930753,rdkit2d__extra_trees,0.9393848462115528,-0.00194111027756938
component_ablation,+MoLFormer,bbbp,classification,37,2,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,rdkit2d__random_forest,0.7857508835769705,0.9171947215425476,0.9171947215425476,0.13144383796557702,0.13144383796557702,0.0,0.13144383796557702,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,24.33084610028891,0.0054023537621248705,19.448473543649534,1.0,multiview__random_forest,0.9171162975510804,-7.842399146718027e-05
component_ablation,+MoLFormer,bbbp,classification,37,2,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__random_forest_alt,0.7857508835769705,0.9188259405650708,0.91928602798168,0.13353514440470948,0.1330750569881003,0.0004600874166091895,0.13353514440470948,0.003445440664004837,1,1.0,3,0.3333333333333333,0.12682797485739125,0.2365001998801039,40.26457280042814,0.0033050159912955857,11.89805756866411,0.9965545593359694,rdkit2d__extra_trees,0.915971307275655,-0.00285463328941582
component_ablation,+MoLFormer,bbbp,classification,37,3,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,rdkit2d__random_forest,0.7781485613171257,0.8772311124788428,0.8789813817510386,0.10083282043391284,0.09908255116171705,0.0017502692721957924,0.10083282043391284,0.01735813066268025,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,24.29866049985867,0.004077696017946888,14.679705664608798,0.9826418693371476,multiview__random_forest,0.8772311124788428,0.0
component_ablation,+MoLFormer,bbbp,classification,37,3,32,32,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__extra_trees,0.7781485613171257,0.8772311124788428,0.892449799969226,0.11430123865210029,0.09908255116171705,0.015218687490383243,0.11430123865210029,0.13314542930345097,0,-0.10344827586206896,4,0.25,0.12682797485739125,0.1410627248651169,40.167640100058634,0.0024667257253575227,8.880212611287082,0.8668545706953842,rdkit2d__extra_trees,0.8901994537621173,0.01296834128327451
component_ablation,+MoLFormer,bbbp,classification,53,1,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,molformer__lightgbm,0.7475405092592593,0.8584158521947874,0.8637902949245543,0.11624978566529498,0.11087534293552814,0.005374442729766837,0.11624978566529498,0.04623185065643594,0,-0.23076923076923078,6,0.16666666666666666,0.21129556207681208,-0.056585069468687126,24.941523799905553,0.004445411748898357,16.003482296034086,0.9537681493431663,multiview__random_forest,0.8584158521947874,0.0
component_ablation,+MoLFormer,bbbp,classification,53,1,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,rdkit2d__extra_trees,0.7475405092592593,0.8756162122770919,0.8822713048696845,0.13473079561042522,0.12807570301783255,0.006655092592592671,0.13473079561042522,0.049395482023178346,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,40.74975930037908,0.0031429806020140372,11.314730167250532,0.9506045179764551,multiview__extra_trees,0.8756162122770919,0.0
component_ablation,+MoLFormer,bbbp,classification,53,2,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.7925330678424121,0.9267813966718816,0.9267813966718816,0.13424832882946958,0.13424832882946958,0.0,0.13424832882946958,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,29.83431810059119,0.004499795449550072,16.199263618380257,1.0,multiview__random_forest,0.9267813966718816,0.0
component_ablation,+MoLFormer,bbbp,classification,53,2,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__extra_trees,0.7925330678424121,0.9358981652680984,0.9358981652680984,0.14336509742568637,0.14336509742568637,0.0,0.14336509742568637,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,46.76881340064574,0.003065399504527667,11.035438216299601,1.0,multiview__extra_trees,0.9358981652680984,0.0
component_ablation,+MoLFormer,bbbp,classification,53,3,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.8135202623073242,0.9210802674414532,0.9210802674414532,0.107560005134129,0.107560005134129,0.0,0.107560005134129,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,29.465883400349412,0.0036503234494185753,13.14116441790687,1.0,multiview__random_forest,0.9210802674414532,0.0
component_ablation,+MoLFormer,bbbp,classification,53,3,32,32,shared_morgan_linear,rdkit2d__extra_trees,rdkit2d,extra_trees,multiview__random_forest,0.8135202623073242,0.919989265002742,0.9210802674414532,0.107560005134129,0.10646900269541781,0.001091002438711186,0.107560005134129,0.010143198090596462,0,-0.10344827586206896,5,0.2,0.12682797485739125,0.0838002398561247,47.82260880054673,0.002226331966527945,8.014795079500603,0.9898568019093092,multiview__extra_trees,0.9187874120488676,-0.0012018529538744271
component_ablation,+MoLFormer,bbbp,classification,71,1,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.7843766484965711,0.943748901002286,0.943748901002286,0.15937225250571496,0.15937225250571496,0.0,0.15937225250571496,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,29.653665900288615,0.005374453635567662,19.348033088043582,1.0,multiview__random_forest,0.943748901002286,0.0
component_ablation,+MoLFormer,bbbp,classification,71,1,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__random_forest_alt,0.7843766484965711,0.93519430279585,0.9477228767364164,0.16334622823984535,0.15081765429927896,0.01252857394056639,0.16334622823984535,0.07669949943437734,0,-0.10344827586206896,4,0.25,0.12682797485739125,0.1410627248651169,49.26971810020041,0.0030610618472092597,11.019822649953335,0.9233005005651531,multiview__extra_trees,0.93519430279585,0.0
component_ablation,+MoLFormer,bbbp,classification,71,2,16,16,shared_morgan_linear,maccs__lightgbm,maccs,lightgbm,multiview__random_forest,0.8009505075793008,0.8785454895595477,0.9168065146221356,0.11585600704283483,0.07759498198024695,0.03826102506258788,0.11585600704283483,0.33024636390335455,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,29.786882499582134,0.0026050051388001243,9.378018499680447,0.669753636093795,multiview__random_forest,0.9168065146221356,0.03826102506258788
component_ablation,+MoLFormer,bbbp,classification,71,2,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,rdkit2d__extra_trees,0.8009505075793008,0.9227557842031416,0.930892184104102,0.12994167652480126,0.12180527662384089,0.008136399900960378,0.12994167652480126,0.06261578362308425,1,1.0,3,0.3333333333333333,0.12682797485739125,0.2365001998801039,47.717875199450646,0.0025526131688538216,9.189407407873757,0.9373842163764339,multiview__extra_trees,0.9227557842031416,0.0
component_ablation,+MoLFormer,bbbp,classification,71,3,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.8106386367255933,0.8784838350055741,0.8784838350055741,0.06784519827998081,0.06784519827998081,0.0,0.06784519827998081,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,25.668247900204733,0.002643156577876111,9.515363680354,1.0,multiview__random_forest,0.8784838350055741,0.0
component_ablation,+MoLFormer,bbbp,classification,71,3,32,32,shared_morgan_linear,rdkit2d__extra_trees,rdkit2d,extra_trees,multiview__extra_trees,0.8106386367255933,0.8792960662525882,0.8864588310240483,0.07582019429845499,0.06865742952699483,0.007162764771460162,0.07582019429845499,0.09447040907295128,0,-0.10344827586206896,4,0.25,0.12682797485739125,0.1410627248651169,42.9855803999817,0.0015972200186233627,5.749992067044106,0.9055295909258028,multiview__extra_trees,0.8864588310240483,0.007162764771460162
component_ablation,+MoLFormer,clintox,classification,11,1,16,16,shared_morgan_linear,rdkit2d__lightgbm,rdkit2d,lightgbm,maccs__lightgbm,0.728711190975342,0.8981231905760207,0.9234800838574424,0.19476889288210042,0.16941199960067876,0.025356893281421655,0.19476889288210042,0.13018964633454466,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,41.807118599826936,0.004052228550411988,14.588022781483158,0.8698103536647869,maccs__lightgbm,0.9234800838574424,0.025356893281421655
component_ablation,+MoLFormer,clintox,classification,11,1,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.728711190975342,0.9384546271338724,0.9384546271338724,0.20974343615853042,0.20974343615853042,0.0,0.20974343615853042,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,63.98905510024633,0.003277801740156075,11.800086264561871,1.0,multiview__lightgbm,0.9384546271338724,0.0
component_ablation,+MoLFormer,clintox,classification,11,2,16,16,shared_morgan_linear,maccs__lightgbm,maccs,lightgbm,maccs__lightgbm,0.757703271345188,0.8822112121623457,0.8822112121623457,0.12450794081715766,0.12450794081715766,0.0,0.12450794081715766,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,32.09903180022957,0.003878869044774964,13.96392856118987,1.0,maccs__lightgbm,0.8822112121623457,0.0
component_ablation,+MoLFormer,clintox,classification,11,2,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.757703271345188,0.8899653861816208,0.8899653861816208,0.1322621148364328,0.1322621148364328,0.0,0.1322621148364328,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,52.55873420054559,0.0025164630931134536,9.059267135208433,1.0,multiview__lightgbm,0.8899653861816208,0.0
component_ablation,+MoLFormer,clintox,classification,11,3,16,16,shared_morgan_linear,maccs__lightgbm,maccs,lightgbm,maccs__lightgbm,0.704719387755102,0.9423185941043084,0.9423185941043084,0.2375992063492064,0.2375992063492064,0.0,0.2375992063492064,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,37.3511620000354,0.006361226629280802,22.90041586541089,1.0,maccs__lightgbm,0.9423185941043084,0.0
component_ablation,+MoLFormer,clintox,classification,11,3,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.704719387755102,0.9451530612244898,0.9451530612244898,0.24043367346938782,0.24043367346938782,0.0,0.24043367346938782,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,59.696438600483816,0.004027604981236506,14.49937793245142,1.0,multiview__lightgbm,0.9451530612244898,0.0
component_ablation,+MoLFormer,clintox,classification,23,1,16,16,shared_morgan_linear,maccs__lightgbm,maccs,lightgbm,rdkit2d__lightgbm,0.7234033359260219,0.8930083830265318,0.9067064212254774,0.1833030852994555,0.16960504710050994,0.01369803819894555,0.1833030852994555,0.07472890146116658,0,-0.23076923076923078,4,0.25,0.21129556207681208,0.0490734374781816,39.42609439941589,0.004301847537376735,15.486651134556249,0.9252710985384257,maccs__lightgbm,0.8930083830265318,0.0
component_ablation,+MoLFormer,clintox,classification,23,1,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,rdkit2d__lightgbm_alt,0.7234033359260219,0.908348457350272,0.9118053755077348,0.18840203958171287,0.18494512142425013,0.0034569181574627406,0.18840203958171287,0.01834862385311425,0,-0.10344827586206896,10,0.1,0.12682797485739125,-0.030724730161859722,58.71344739955384,0.0031499618846372746,11.33986278469419,0.9816513761467883,multiview__lightgbm,0.908348457350272,0.0
component_ablation,+MoLFormer,clintox,classification,23,2,16,16,shared_morgan_linear,maccs__lightgbm,maccs,lightgbm,maccs__lightgbm,0.7976819248826291,0.9056338028169012,0.9056338028169012,0.10795187793427208,0.10795187793427208,0.0,0.11505281690140823,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,43.748025900451466,0.0024675828385929076,8.883298218934469,1.0,maccs__lightgbm,0.9056338028169012,0.0
component_ablation,+MoLFormer,clintox,classification,23,2,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.7976819248826291,0.9229460093896714,0.9229460093896714,0.1252640845070423,0.1252640845070423,0.0,0.13236502347417844,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,67.2933230001363,0.001861463796442161,6.701269667191778,1.0,multiview__lightgbm,0.9229460093896714,0.0
component_ablation,+MoLFormer,clintox,classification,23,3,16,16,shared_morgan_linear,maccs__lightgbm,maccs,lightgbm,maccs__lightgbm,0.6748254743243822,0.9054135080731508,0.9054135080731508,0.23058803374876857,0.23058803374876857,0.0,0.23058803374876857,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,26.056491899478715,0.008849542549255516,31.858353177319856,1.0,maccs__lightgbm,0.9054135080731508,0.0
component_ablation,+MoLFormer,clintox,classification,23,3,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.6748254743243822,0.9207888988821792,0.9207888988821792,0.24596342455779696,0.24596342455779696,0.0,0.24596342455779696,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,47.32373249961529,0.005197464603194528,18.7108725715003,1.0,multiview__lightgbm,0.9207888988821792,0.0
component_ablation,+MoLFormer,clintox,classification,37,1,16,16,shared_morgan_linear,maccs__lightgbm,maccs,lightgbm,rdkit2d__lightgbm,0.7705254515599343,0.9118317825214376,0.9158456486042694,0.14532019704433508,0.14130633096150325,0.0040138660828318296,0.14532019704433508,0.027620841179974705,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,36.21406089991797,0.003901974190412413,14.047107085484688,0.9723791588198353,maccs__lightgbm,0.9118317825214376,0.0
component_ablation,+MoLFormer,clintox,classification,37,1,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,rdkit2d__lightgbm_alt,0.7705254515599343,0.91776135741653,0.918491151249772,0.14796569968983764,0.14723590585659563,0.0007297938332420095,0.14796569968983764,0.004932182490718151,0,-0.10344827586206896,4,0.25,0.12682797485739125,0.1410627248651169,52.391153899836354,0.0028103199661929095,10.117151878294475,0.9950678175092486,multiview__lightgbm,0.91776135741653,0.0
component_ablation,+MoLFormer,clintox,classification,37,2,16,16,shared_morgan_linear,maccs__lightgbm,maccs,lightgbm,maccs__random_forest,0.7673611111111112,0.8951632553606238,0.9072551169590642,0.13989400584795308,0.12780214424951264,0.012091861598440445,0.13989400584795308,0.08643588068738497,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,43.98495399940293,0.002905587766472314,10.46011595930033,0.9135641193119971,maccs__lightgbm,0.8951632553606238,0.0
component_ablation,+MoLFormer,clintox,classification,37,2,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.7673611111111112,0.9318347953216374,0.9318347953216374,0.16447368421052622,0.16447368421052622,0.0,0.16447368421052622,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,66.34082619939,0.0024792227295480766,8.925201826373076,1.0,multiview__lightgbm,0.9318347953216374,0.0
component_ablation,+MoLFormer,clintox,classification,37,3,16,16,shared_morgan_linear,rdkit2d__lightgbm,rdkit2d,lightgbm,maccs__lightgbm,0.7428514536041418,0.8706093189964158,0.9166865790521704,0.1738351254480286,0.12775786539227396,0.04607726005575463,0.1738351254480286,0.2650630011439504,0,-0.23076923076923078,4,0.25,0.21129556207681208,0.0490734374781816,41.452674800064415,0.003082017409213734,11.095262673169442,0.7349369988545248,maccs__lightgbm,0.9166865790521704,0.04607726005575463
component_ablation,+MoLFormer,clintox,classification,37,3,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,maccs__lightgbm,0.7428514536041418,0.893110314615691,0.9166865790521704,0.1738351254480286,0.15025886101154917,0.02357626443647942,0.1738351254480286,0.1356242840771118,0,-0.10344827586206896,10,0.1,0.12682797485739125,-0.030724730161859722,66.07358060003025,0.0022741140959368616,8.186810745372702,0.864375715922108,multiview__lightgbm,0.893110314615691,0.0
component_ablation,+MoLFormer,clintox,classification,53,1,16,16,shared_morgan_linear,maccs__lightgbm,maccs,lightgbm,maccs__random_forest,0.7511275872721657,0.9102564102564102,0.9102873030583872,0.15915971578622157,0.15912882298424458,3.0892801976989404e-05,0.15915971578622157,0.00019409937887982637,1,1.0,3,0.3333333333333333,0.21129556207681208,0.15473194442505028,40.47781870048493,0.003931259837930402,14.152535416549448,0.999805900621119,maccs__lightgbm,0.9102564102564102,0.0
component_ablation,+MoLFormer,clintox,classification,53,1,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.7511275872721657,0.921254247760272,0.921254247760272,0.17012666048810632,0.17012666048810632,0.0,0.17012666048810632,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,66.08234710054239,0.0025744645575203843,9.268072407073383,1.0,multiview__lightgbm,0.921254247760272,0.0
component_ablation,+MoLFormer,clintox,classification,53,2,16,16,shared_morgan_linear,maccs__lightgbm,maccs,lightgbm,rdkit2d__lightgbm,0.7175615893502171,0.9149316124842728,0.9192743211981006,0.20171273184788352,0.19737002313405572,0.004342708713827803,0.20171273184788352,0.02152917505019572,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,25.597934100194834,0.007710388750963831,27.75739950346979,0.9784708249496975,maccs__lightgbm,0.9149316124842728,0.0
component_ablation,+MoLFormer,clintox,classification,53,2,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.7175615893502171,0.9452088152928284,0.9452088152928284,0.22764722594261133,0.22764722594261133,0.0,0.22764722594261133,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,48.37998210010119,0.004705401202331888,16.939444328394796,1.0,multiview__lightgbm,0.9452088152928284,0.0
component_ablation,+MoLFormer,clintox,classification,53,3,16,16,shared_morgan_linear,maccs__lightgbm,maccs,lightgbm,rdkit2d__random_forest,0.6865350877192982,0.8395614035087718,0.8482456140350877,0.16171052631578953,0.15302631578947368,0.00868421052631585,0.19070175438596493,0.045538178472622606,0,-0.23076923076923078,6,0.16666666666666666,0.21129556207681208,-0.056585069468687126,40.39413550024619,0.0037883300111359237,13.637988040089326,0.9462978030919443,maccs__lightgbm,0.8395614035087718,0.0
component_ablation,+MoLFormer,clintox,classification,53,3,32,32,shared_morgan_linear,maccs__lightgbm,maccs,lightgbm,multiview__lightgbm,0.6865350877192982,0.8395614035087718,0.8999999999999999,0.21346491228070175,0.15302631578947368,0.06043859649122807,0.24245614035087715,0.24927641099752473,1,1.0,3,0.3333333333333333,0.12682797485739125,0.2365001998801039,62.95892450021347,0.0024305738543699998,8.750065875732,0.7168687076227656,multiview__lightgbm,0.8999999999999999,0.06043859649122807
component_ablation,+MoLFormer,clintox,classification,71,1,16,16,shared_morgan_linear,maccs__lightgbm,maccs,lightgbm,multiview__random_forest,0.7467287866772404,0.8899187153053133,0.8984932593180016,0.1517644726407612,0.1431899286280729,0.008574544012688312,0.1517644726407612,0.05649902024783134,1,1.0,3,0.3333333333333333,0.21129556207681208,0.15473194442505028,46.44741750013782,0.0030828393985014996,11.098221834605399,0.9435009797517964,maccs__lightgbm,0.8899187153053133,0.0
component_ablation,+MoLFormer,clintox,classification,71,1,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,maccs__lightgbm_alt,0.7467287866772404,0.8803033306899287,0.924563838223632,0.17783505154639156,0.1335745440126883,0.04426050753370325,0.17783505154639156,0.24888517279681613,0,-0.10344827586206896,5,0.2,0.12682797485739125,0.0838002398561247,72.15616990020499,0.0018511867273086628,6.6642722183111855,0.7511148272017844,multiview__lightgbm,0.8803033306899287,0.0
component_ablation,+MoLFormer,clintox,classification,71,2,16,16,shared_morgan_linear,maccs__lightgbm,maccs,lightgbm,maccs__lightgbm,0.7267085751128304,0.9000644745325597,0.9000644745325597,0.1733558994197293,0.1733558994197293,0.0,0.1733558994197293,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,37.1037601994467,0.004672192211459862,16.819891961255504,1.0,maccs__lightgbm,0.9000644745325597,0.0
